,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-08 02:45:00,0.001,0.046,0.0,0.0
2024-01-08 03:00:00,0.001,0.046,0.0,0.0
2024-01-08 03:15:00,0.001,0.046,0.0,0.0
2024-01-08 03:30:00,0.001,0.17266666666666666,0.0,0.0
2024-01-08 03:45:00,0.001,0.16,0.0,0.0
2024-01-08 04:00:00,0.001,0.046,0.0,0.0
2024-01-08 04:15:00,0.001,0.046,0.0,0.0
2024-01-08 04:30:00,0.001,0.046,0.0,0.0
2024-01-08 04:45:00,0.001,0.07133333333333332,0.0,0.0
2024-01-08 05:00:00,0.001,0.23600000000000002,0.0,0.0
2024-01-08 05:15:00,0.001,0.07133333333333333,0.0,0.0
2024-01-08 05:30:00,0.001,0.046,0.0,0.0
2024-01-08 05:45:00,0.001,0.046,0.0,0.0
2024-01-08 06:00:00,0.001,0.046,0.0,0.0
2024-01-08 06:15:00,0.001,0.16,0.0,0.0
2024-01-08 06:30:00,0.001,0.17266666666666666,0.0,0.0
2024-01-08 06:45:00,0.001,0.046,0.0,0.0
2024-01-08 07:00:00,0.001,0.046,0.0,0.0
2024-01-08 07:15:00,0.001,0.046,0.0,0.0
2024-01-08 07:30:00,0.001,0.058666666666666666,0.0,0.0
2024-01-08 07:45:00,0.001,0.23600000000000002,0.0,0.0
2024-01-08 08:00:00,0.001,0.084,0.0,0.0
2024-01-08 08:15:00,0.001,0.046,0.0,0.0
2024-01-08 08:30:00,0.001,0.046,0.0,0.0
2024-01-08 08:45:00,0.001,0.046,0.0,0.0
2024-01-08 09:00:00,0.001,0.14733333333333334,0.0,0.0
2024-01-08 09:15:00,0.001,0.18533333333333332,0.0,0.0
