,WasherDryer,TumbleDryer,BaseLoad,P_EV,P_HP,P_WB
2024-08-26 03:00:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-08-26 03:15:00,0.001,0.001,0.16299999999999998,0.0,0.0,0.0
2024-08-26 03:30:00,0.001,0.001,0.13833333333333334,0.0,0.0,0.0
2024-08-26 03:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 04:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-26 04:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-26 04:30:00,0.001,0.001,0.13333333333333333,0.0,0.0,0.0
2024-08-26 04:45:00,0.001,0.001,0.23399999999999999,0.0,0.0,0.0
2024-08-26 05:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 05:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 05:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-26 05:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-26 06:00:00,0.001,0.001,0.25866666666666666,0.0,0.0,0.0
2024-08-26 06:15:00,0.001,0.001,0.10866666666666666,0.0,0.0,0.0
2024-08-26 06:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 06:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 07:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.6666666666666666
2024-08-26 07:15:00,0.001,0.001,0.29633333333333334,0.0,0.0,1.3333333333333333
2024-08-26 07:30:00,0.001,0.001,0.24833333333333332,0.0,0.0,0.0
2024-08-26 07:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 08:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 08:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 08:30:00,0.001,0.001,0.05800000000000001,0.0,0.0,0.0
2024-08-26 08:45:00,0.001,0.001,0.41133333333333333,0.0,0.0,0.0
2024-08-26 09:00:00,0.001,0.001,0.123,0.0,0.0,0.0
2024-08-26 09:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 09:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 09:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 10:00:00,0.001,0.001,0.16133333333333333,0.0,0.0,0.0
2024-08-26 10:15:00,0.001,0.001,0.33,0.0,0.0,0.0
2024-08-26 10:30:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-08-26 10:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 11:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 11:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-08-26 11:30:00,0.001,0.001,0.151,0.0,0.0,0.0
2024-08-26 11:45:00,0.001,0.001,0.30033333333333334,0.0,0.0,0.0
2024-08-26 12:00:00,0.001,0.001,0.079,0.0,0.0,0.0
2024-08-26 12:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 12:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.0
2024-08-26 12:45:00,0.001,0.001,0.19,0.0,0.0,0.0
2024-08-26 13:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-26 13:15:00,0.001,0.001,0.3223333333333333,0.0,0.0,0.0
2024-08-26 13:30:00,0.001,0.001,0.057,0.0,0.0,0.0
2024-08-26 13:45:00,0.001,0.001,0.035,0.0,0.0,2.0
2024-08-26 14:00:00,0.001,0.001,0.14866666666666667,0.0,0.0,0.0
2024-08-26 14:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-08-26 14:30:00,0.001,0.001,0.06966666666666667,0.0,0.0,0.0
2024-08-26 14:45:00,0.001,0.001,0.3223333333333333,0.0,0.0,0.0
2024-08-26 15:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 15:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-08-26 15:30:00,0.001,0.001,0.13833333333333334,0.0,0.0,0.0
2024-08-26 15:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 16:00:00,0.001,0.001,0.09166666666666666,0.0,0.0,0.0
2024-08-26 16:15:00,0.001,0.001,0.30033333333333334,0.0,0.0,0.0
2024-08-26 16:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.0
2024-08-26 16:45:00,0.001,0.001,0.19,0.0,0.0,0.0
2024-08-26 17:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 17:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 17:30:00,0.001,0.001,0.11366666666666667,0.0,0.0,0.0
2024-08-26 17:45:00,0.001,0.001,0.2783333333333333,0.0,0.0,0.0
2024-08-26 18:00:00,0.001,0.001,0.14866666666666667,0.0,0.0,0.0
2024-08-26 18:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-08-26 18:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 18:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 19:00:00,0.001,0.001,0.13566666666666669,0.0,0.0,0.0
2024-08-26 19:15:00,0.001,0.001,0.31833333333333336,1.4666666666666666,0.0,0.0
2024-08-26 19:30:00,0.001,0.001,0.13833333333333334,11.0,0.0,0.0
2024-08-26 19:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 20:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 20:15:00,0.001,0.001,0.035,0.0,0.0,2.0
2024-08-26 20:30:00,0.001,0.001,0.168,0.0,0.0,0.0
2024-08-26 20:45:00,0.001,0.001,0.3893333333333333,0.0,0.0,0.0
2024-08-26 21:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 21:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 21:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 21:45:00,0.001,0.001,0.057,0.0,0.0,0.0
2024-08-26 22:00:00,0.001,0.001,0.27133333333333337,0.0,0.0,0.0
2024-08-26 22:15:00,0.001,0.001,0.264,0.0,0.0,0.0
2024-08-26 22:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 22:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 23:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-26 23:15:00,0.001,0.001,0.141,0.0,0.0,0.0
2024-08-26 23:30:00,0.001,0.001,0.239,0.0,0.0,0.0
2024-08-26 23:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-27 00:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 00:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 00:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.0
2024-08-27 00:45:00,0.001,0.001,0.256,0.0,0.0,0.0
2024-08-27 01:00:00,0.001,0.001,0.11366666666666665,0.0,0.0,0.0
2024-08-27 01:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-27 01:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 01:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 02:00:00,0.001,0.001,0.14866666666666667,0.0,0.0,0.0
2024-08-27 02:15:00,0.001,0.001,0.17466666666666666,0.0,0.0,0.0
2024-08-27 02:30:00,0.001,0.001,0.09166666666666666,0.0,0.0,0.0
2024-08-27 02:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,1.3333333333333333
2024-08-27 03:00:00,0.001,0.001,0.035,0.0,0.0,0.6666666666666666
2024-08-27 03:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-08-27 03:30:00,0.001,0.001,0.13833333333333334,0.0,0.0,0.0
2024-08-27 03:45:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-08-27 04:00:00,0.001,0.001,0.06966666666666667,0.0,0.0,0.0
2024-08-27 04:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-27 04:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.0
2024-08-27 04:45:00,0.001,0.001,0.19,0.0,0.0,0.0
2024-08-27 05:00:00,0.001,0.001,0.057,0.0,0.0,0.0
2024-08-27 05:15:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-08-27 05:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-27 05:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-27 06:00:00,0.001,0.001,0.14866666666666667,0.0,0.0,0.0
2024-08-27 06:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-08-27 06:30:00,0.001,0.001,0.079,0.0,0.0,0.0
2024-08-27 06:45:00,0.001,0.001,0.123,1.4666666666666666,0.0,0.0
2024-08-27 07:00:00,0.001,0.001,0.5807333333333332,11.0,0.0,0.3333333333333333
2024-08-27 07:15:00,0.001,0.001,0.2743333333333334,6.6,0.0,3.3333333333333335
2024-08-27 07:30:00,0.001,0.001,0.13833333333333334,0.0,0.0,0.0
2024-08-27 07:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 08:00:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-08-27 08:15:00,0.001,0.001,0.5008,0.0,0.0,0.0
2024-08-27 08:30:00,0.001,0.001,0.05800000000000001,0.0,0.0,0.0
2024-08-27 08:45:00,0.001,0.001,0.36733333333333335,0.0,0.0,0.0
2024-08-27 09:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 09:15:00,0.001,0.001,0.035,0.0,0.0,4.666666666666667
2024-08-27 09:30:00,0.001,0.001,0.123,0.0,0.0,0.0
2024-08-27 09:45:00,0.001,0.001,0.079,0.0,0.0,0.6666666666666666
2024-08-27 10:00:00,0.001,0.001,0.16133333333333333,0.0,0.0,2.0
2024-08-27 10:15:00,0.001,0.001,0.264,0.0,0.0,0.0
2024-08-27 10:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 10:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 11:00:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-08-27 11:15:00,0.001,0.001,0.119,0.0,0.0,0.0
2024-08-27 11:30:00,0.001,0.001,0.151,0.0,0.0,0.0
2024-08-27 11:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-27 12:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 12:15:00,0.001,0.001,0.057,0.0,0.0,0.6666666666666666
2024-08-27 12:30:00,0.001,0.001,0.15533333333333335,0.0,0.0,2.0
2024-08-27 12:45:00,0.001,0.001,0.19,0.0,0.0,0.0
2024-08-27 13:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-27 13:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-27 13:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 13:45:00,0.001,0.001,0.079,0.0,0.0,0.0
2024-08-27 14:00:00,0.001,0.001,0.23666666666666666,0.0,0.0,0.0
2024-08-27 14:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-08-27 14:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-27 14:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,1.3333333333333333
2024-08-27 15:00:00,0.001,0.001,0.43479999999999996,0.0,0.0,2.3333333333333335
2024-08-27 15:15:00,0.001,0.001,0.16299999999999998,0.0,0.0,0.0
2024-08-27 15:30:00,0.001,0.001,0.20433333333333334,0.0,0.0,0.0
2024-08-27 15:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 16:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-27 16:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-27 16:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,2.0
2024-08-27 16:45:00,0.001,0.001,0.27799999999999997,0.0,0.0,0.0
2024-08-27 17:00:00,0.001,0.001,0.079,0.0,0.0,0.0
2024-08-27 17:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 17:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-27 17:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-27 18:00:00,0.001,0.001,0.14866666666666667,0.0,0.0,0.0
2024-08-27 18:15:00,0.001,0.001,0.19666666666666666,0.0,0.0,0.0
2024-08-27 18:30:00,0.001,0.001,0.057,0.0,0.0,0.0
2024-08-27 18:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-27 19:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-27 19:15:00,0.001,0.001,0.2743333333333334,0.0,0.0,0.0
2024-08-27 19:30:00,0.001,0.001,0.16033333333333333,0.0,0.0,0.0
2024-08-27 19:45:00,0.001,0.001,0.2522513184117486,0.0,0.0,2.0
2024-08-27 20:00:00,0.001,0.001,0.17119219735291433,0.0,0.0,0.0
2024-08-27 20:15:00,0.001,0.001,0.32325219735291433,0.0,0.0,0.0
2024-08-27 20:30:00,0.001,0.001,0.349718864019581,0.0,0.0,3.0
2024-08-27 20:45:00,0.001,0.001,0.6622750912156649,0.0,0.0,0.0
2024-08-27 21:00:00,0.001,0.001,0.4767049447254705,0.0,0.0,0.0
2024-08-27 21:15:00,0.001,0.001,0.4887855306862477,0.0,0.0,0.6666666666666666
2024-08-27 21:30:00,0.001,0.001,0.33625219735291434,0.0,0.0,2.6666666666666665
2024-08-27 21:45:00,0.001,0.001,0.3474521973529143,0.0,0.0,0.0
2024-08-27 22:00:00,0.001,0.001,0.5274542122744991,0.0,0.0,3.6666666666666665
2024-08-27 22:15:00,0.001,0.001,0.5610333333333333,0.0,0.0,0.0
2024-08-27 22:30:00,0.001,0.001,0.48501043947058287,0.0,0.0,0.0
2024-08-27 22:45:00,0.001,0.001,0.5102521973529143,0.0,0.0,0.0
2024-08-27 23:00:00,0.001,0.001,0.4442521973529143,0.0,0.0,0.0
2024-08-27 23:15:00,0.001,0.001,0.38525219735291427,0.0,0.0,0.0
2024-08-27 23:30:00,0.001,0.001,0.43118553068624765,0.0,0.0,0.0
2024-08-27 23:45:00,0.001,0.001,0.37117161139213717,0.0,0.0,0.0
2024-08-28 00:00:00,0.001,0.001,0.2587,0.0,0.0,0.0
2024-08-28 00:15:00,0.001,0.001,0.2147,0.0,0.0,0.0
2024-08-28 00:30:00,0.001,0.001,0.18103333333333332,0.0,0.0,0.0
2024-08-28 00:45:00,0.001,0.001,0.3257,0.0,0.0,0.0
2024-08-28 01:00:00,0.001,0.001,0.07480666666666667,0.0,0.0,0.0
2024-08-28 01:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-28 01:30:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-08-28 01:45:00,0.001,0.001,0.057,0.0,0.0,0.0
2024-08-28 02:00:00,0.001,0.001,0.14866666666666667,0.0,0.0,0.0
2024-08-28 02:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-08-28 02:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-28 02:45:00,0.001,0.001,0.23433333333333334,0.0,0.0,0.0
2024-08-28 03:00:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-08-28 03:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-08-28 03:30:00,0.001,0.001,0.13833333333333334,0.0,0.0,0.0
2024-08-28 03:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 04:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-28 04:15:00,0.001,0.001,0.25633333333333336,0.0,0.0,0.6666666666666666
2024-08-28 04:30:00,0.001,0.001,0.13333333333333333,0.0,0.0,1.3333333333333333
2024-08-28 04:45:00,0.001,0.001,0.19,0.0,0.0,0.0
2024-08-28 05:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 05:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 05:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-28 05:45:00,0.001,0.001,0.2783333333333333,0.0,2.2,0.0
2024-08-28 06:00:00,0.001,0.001,0.21466666666666664,0.0,0.8,0.0
2024-08-28 06:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-08-28 06:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 06:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 07:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-28 07:15:00,0.001,0.001,0.36233333333333334,0.0,0.0,0.0
2024-08-28 07:30:00,0.001,0.001,0.18233333333333332,0.0,0.0,0.0
2024-08-28 07:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 08:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 08:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 08:30:00,0.001,0.001,0.05800000000000001,0.0,0.0,0.0
2024-08-28 08:45:00,0.001,0.001,0.47733333333333333,0.0,0.0,0.0
2024-08-28 09:00:00,0.001,0.001,0.057,0.0,0.0,0.0
2024-08-28 09:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 09:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 09:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 10:00:00,0.001,0.001,0.18333333333333332,0.0,0.0,0.0
2024-08-28 10:15:00,0.001,0.001,0.374,0.0,0.0,0.0
2024-08-28 10:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 10:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 11:00:00,0.001,0.001,0.035,0.0,0.0,2.0
2024-08-28 11:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-08-28 11:30:00,0.001,0.001,0.19499999999999998,0.0,0.0,0.0
2024-08-28 11:45:00,0.001,0.001,0.30033333333333334,0.0,0.0,0.0
2024-08-28 12:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 12:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 12:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.0
2024-08-28 12:45:00,0.001,0.001,0.19,4.4,0.0,0.0
2024-08-28 13:00:00,0.001,0.001,0.11366666666666667,11.0,0.0,0.0
2024-08-28 13:15:00,0.001,0.001,0.2783333333333333,0.7333333333333333,0.0,0.0
2024-08-28 13:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 13:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 14:00:00,0.001,0.001,0.14866666666666667,0.0,0.0,0.0
2024-08-28 14:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-08-28 14:30:00,0.001,0.001,0.13566666666666669,0.0,0.0,0.0
2024-08-28 14:45:00,0.001,0.001,0.25633333333333336,0.0,0.0,0.0
2024-08-28 15:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 15:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-08-28 15:30:00,0.001,0.001,0.13833333333333334,0.0,0.0,0.0
2024-08-28 15:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 16:00:00,0.001,0.001,0.15766666666666665,0.0,0.0,0.0
2024-08-28 16:15:00,0.001,0.001,0.23433333333333334,0.0,0.0,0.0
2024-08-28 16:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.0
2024-08-28 16:45:00,0.001,0.001,0.19,0.0,0.0,0.0
2024-08-28 17:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 17:15:00,0.001,0.001,0.057,2.2,0.0,0.0
2024-08-28 17:30:00,0.001,0.001,0.15766666666666665,0.0,0.0,2.0
2024-08-28 17:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-28 18:00:00,0.001,0.001,0.14866666666666667,0.0,0.0,0.0
2024-08-28 18:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-08-28 18:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-28 18:45:00,0.001,0.001,0.079,0.0,0.0,0.0
2024-08-28 19:00:00,0.001,0.001,0.13566666666666666,0.0,0.0,0.0
2024-08-28 19:15:00,0.001,0.001,0.2743333333333334,0.0,0.0,0.0
2024-08-28 19:30:00,0.001,0.001,0.13833333333333334,0.0,0.0,0.0
2024-08-28 19:45:00,0.001,0.001,0.5680666666666666,0.0,0.0,0.0
2024-08-28 20:00:00,0.001,0.001,0.15313333333333334,0.0,0.0,0.0
2024-08-28 20:15:00,0.001,0.001,0.23500000000000001,0.0,0.0,0.0
2024-08-28 20:30:00,0.001,0.001,0.34632000000000007,0.0,0.0,0.0
2024-08-28 20:45:00,0.001,0.001,0.645818864019581,0.0,0.0,0.0
2024-08-28 21:00:00,0.001,0.001,0.28121886401958096,0.0,0.0,1.6666666666666667
2024-08-28 21:15:00,0.001,0.001,0.30941886401958096,0.0,0.0,0.6666666666666666
2024-08-28 21:30:00,0.001,0.001,0.3085521973529143,0.0,0.0,0.0
2024-08-28 21:45:00,0.001,0.001,0.3734139192941105,0.0,0.0,0.0
2024-08-28 22:00:00,0.001,0.001,0.3263333333333333,0.0,0.0,0.0
2024-08-28 22:15:00,0.001,0.001,0.38499999999999995,0.0,0.0,0.0
2024-08-28 22:30:00,0.001,0.001,0.06726666666666667,0.0,0.0,0.0
2024-08-28 22:45:00,0.001,0.001,0.035,0.0,0.0,2.3333333333333335
2024-08-28 23:00:00,0.001,0.001,0.0455173991176381,0.0,0.0,0.0
2024-08-28 23:15:00,0.001,0.001,0.2385521973529143,0.0,0.0,0.0
2024-08-28 23:30:00,0.001,0.001,0.26101886401958097,0.0,0.0,0.0
2024-08-28 23:45:00,0.001,0.001,0.36488553068624763,0.0,0.0,0.0
2024-08-29 00:00:00,0.001,0.001,0.1875521973529143,0.0,0.0,0.0
2024-08-29 00:15:00,0.001,0.001,0.1770347982352762,0.0,0.0,0.0
2024-08-29 00:30:00,0.001,0.001,0.18833333333333335,0.0,0.0,0.0
2024-08-29 00:45:00,0.001,0.001,0.35646666666666665,0.0,0.0,0.0
2024-08-29 01:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-29 01:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-29 01:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-29 01:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-29 02:00:00,0.001,0.001,0.19266666666666668,0.0,0.0,0.0
2024-08-29 02:15:00,0.001,0.001,0.17466666666666666,0.0,0.0,0.0
2024-08-29 02:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-29 02:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-29 03:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-29 03:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-08-29 03:30:00,0.001,0.001,0.20433333333333334,0.0,0.0,0.0
2024-08-29 03:45:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-08-29 04:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-29 04:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-29 04:30:00,0.001,0.001,0.04533333333333334,0.0,0.0,0.0
2024-08-29 04:45:00,0.001,0.001,0.19,0.0,0.0,1.6666666666666667
2024-08-29 05:00:00,0.001,0.001,0.123,0.0,0.0,0.3333333333333333
2024-08-29 05:15:00,0.001,0.001,0.079,0.0,0.0,0.0
2024-08-29 05:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-29 05:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-29 06:00:00,0.001,0.001,0.14866666666666667,0.0,0.0,0.0
2024-08-29 06:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,0.0
2024-08-29 06:30:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-08-29 06:45:00,0.001,0.001,0.057,0.0,0.0,0.0
2024-08-29 07:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-29 07:15:00,0.001,0.001,0.2743333333333334,0.0,0.0,0.0
2024-08-29 07:30:00,0.001,0.001,0.13833333333333334,0.0,0.0,0.0
2024-08-29 07:45:00,0.001,0.001,0.057,0.0,0.0,0.0
2024-08-29 08:00:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-08-29 08:15:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-29 08:30:00,0.001,0.001,0.05800000000000001,0.0,0.0,0.0
2024-08-29 08:45:00,0.001,0.001,0.36733333333333335,0.0,0.0,0.0
2024-08-29 09:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-29 09:15:00,0.001,0.001,0.079,0.0,0.0,0.0
2024-08-29 09:30:00,0.001,0.001,0.123,0.0,0.0,2.0
2024-08-29 09:45:00,0.001,0.001,0.16826666666666668,0.0,0.0,2.0
2024-08-29 10:00:00,0.001,0.001,0.9609333333333333,0.0,0.0,0.0
2024-08-29 10:15:00,0.001,0.001,0.7970666666666667,0.0,0.0,0.0
2024-08-29 10:30:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-29 10:45:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-08-29 11:00:00,0.001,0.001,0.10099999999999999,0.0,0.0,0.0
2024-08-29 11:15:00,0.001,0.001,0.097,0.0,0.0,0.0
2024-08-29 11:30:00,0.001,0.001,0.151,0.0,0.0,0.0
2024-08-29 11:45:00,0.001,0.001,0.21233333333333335,5.133333333333334,0.0,0.0
2024-08-29 12:00:00,0.001,0.001,0.035,11.0,0.0,0.0
2024-08-29 12:15:00,0.001,0.001,0.123,0.7333333333333333,0.0,0.0
2024-08-29 12:30:00,0.001,0.001,0.08933333333333332,0.0,0.0,0.0
2024-08-29 12:45:00,0.001,0.001,0.19,0.0,0.0,0.0
2024-08-29 13:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-29 13:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-29 13:30:00,0.001,0.001,0.035,0.0,0.0,2.3333333333333335
2024-08-29 13:45:00,0.001,0.001,0.145,0.0,0.0,0.0
2024-08-29 14:00:00,0.001,0.001,0.17066666666666666,0.0,0.0,0.0
2024-08-29 14:15:00,0.001,0.001,0.08666666666666667,0.0,0.0,2.0
2024-08-29 14:30:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.6666666666666666
2024-08-29 14:45:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-29 15:00:00,0.001,0.001,0.057,0.0,0.0,0.3333333333333333
2024-08-29 15:15:00,0.001,0.001,0.207,0.0,0.0,2.3333333333333335
2024-08-29 15:30:00,0.001,0.001,0.13833333333333334,1.4666666666666666,0.0,2.3333333333333335
2024-08-29 15:45:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-29 16:00:00,0.001,0.001,0.04766666666666667,0.0,0.0,0.0
2024-08-29 16:15:00,0.001,0.001,0.21233333333333335,0.0,0.0,0.0
2024-08-29 16:30:00,0.001,0.001,0.08933333333333332,0.0,0.0,0.0
2024-08-29 16:45:00,0.001,0.001,0.27799999999999997,0.0,0.0,0.0
2024-08-29 17:00:00,0.001,0.001,0.035,0.0,0.0,0.0
2024-08-29 17:15:00,0.001,0.001,0.035,0.0,0.0,2.0
