,TumbleDryer,DishWasher,BaseLoad,P_EV,P_WB
2024-01-06 18:30:00,0.001,0.0,0.10488553068624765,0.0,0.0
2024-01-06 18:45:00,0.001,0.0,0.0795521973529143,0.0,0.0
2024-01-06 19:00:00,0.001,0.0,0.0795521973529143,0.0,1.5
2024-01-06 19:15:00,0.001,0.0,0.16221886401958097,0.0,1.5
2024-01-06 19:30:00,0.001,0.0,0.4077121973529143,0.0,1.5
2024-01-06 19:45:00,0.001,0.0,0.26624,0.0,1.5
2024-01-06 20:00:00,0.001,0.0,0.048,0.0,1.5
2024-01-06 20:15:00,0.001,0.0,0.11424,0.0,1.5
2024-01-06 20:30:00,0.001,0.0,0.0911147982352762,0.0,1.5
2024-01-06 20:45:00,0.001,0.0,0.20579944074256465,0.0,1.5
2024-01-06 21:00:00,0.001,0.0,0.542509273058921,0.0,1.5
2024-01-06 21:15:00,0.001,0.0,0.4220426063922544,0.0,1.5
2024-01-06 21:30:00,0.001,0.0,0.3291689800785325,0.0,1.5
2024-01-06 21:45:00,0.001,0.0,0.3317994407425646,0.0,0.0
2024-01-06 22:00:00,0.001,0.0,0.3325876902340762,0.0,0.0
2024-01-06 22:15:00,0.001,0.0,0.6063092730589211,0.0,0.0
2024-01-06 22:30:00,0.001,0.0,0.5179759397255878,0.0,0.0
2024-01-06 22:45:00,0.001,0.0,0.11670927305892113,0.0,0.0
2024-01-06 23:00:00,0.001,0.0,0.16889736868639543,0.0,0.0
2024-01-06 23:15:00,0.001,0.0,0.21897649898302313,0.0,0.3
2024-01-06 23:30:00,0.001,0.0,0.29630599593209256,0.0,1.5
2024-01-06 23:45:00,0.001,0.0,0.5858237423726734,0.0,1.5
2024-01-07 00:00:00,0.001,0.0,1.0130904090393402,0.0,0.9
2024-01-07 00:15:00,0.001,0.0,0.18082374237267348,0.0,1.5
2024-01-07 00:30:00,0.001,0.0,0.1760942454236041,0.0,1.5
2024-01-07 00:45:00,0.001,0.0,0.05606666666666667,0.0,1.5
2024-01-07 01:00:00,0.001,0.0,0.071,0.0,1.0
2024-01-07 01:15:00,0.001,0.0,0.393,0.0,0.0
2024-01-07 01:30:00,0.001,0.0,0.19866666666666666,0.0,0.5
2024-01-07 01:45:00,0.001,0.0,0.048,0.0,1.5
2024-01-07 02:00:00,0.001,0.0,0.048,0.0,1.4
2024-01-07 02:15:00,0.001,0.0,0.048,0.0,0.0
2024-01-07 02:30:00,0.001,0.0,0.155,0.0,0.0
2024-01-07 02:45:00,0.001,0.0,0.393,0.0,0.0
2024-01-07 03:00:00,0.001,0.0,0.11466666666666667,0.0,0.3
2024-01-07 03:15:00,0.001,0.0,0.048,0.0,1.5
2024-01-07 03:30:00,0.001,0.0,0.048,0.0,0.5
2024-01-07 03:45:00,0.001,0.0,0.048,0.0,0.0
2024-01-07 04:00:00,0.001,0.0,0.7720666666666667,0.0,0.0
2024-01-07 04:15:00,0.001,0.0,0.35500000000000004,0.0,0.0
2024-01-07 04:30:00,0.001,0.0,0.06866666666666667,0.0,0.0
2024-01-07 04:45:00,0.001,0.0,0.048,0.0,0.0
2024-01-07 05:00:00,0.001,0.0,0.048,0.0,0.0
