,WasherDryer,WashingMachine,BaseLoad,P_WB
2024-02-21 03:15:00,0.001,0.001,0.3433333333333333,0.2
2024-02-21 03:30:00,0.001,0.001,0.20666666666666667,0.0
2024-02-21 03:45:00,0.001,0.001,0.056,0.0
2024-02-21 04:00:00,0.001,0.001,0.16966666666666666,0.2
2024-02-21 04:15:00,0.001,0.001,0.18,0.0
2024-02-21 04:30:00,0.001,0.001,0.078,0.2
2024-02-21 04:45:00,0.001,0.001,0.31799999999999995,0.0
2024-02-21 05:00:00,0.001,0.001,0.21,0.0
2024-02-21 05:15:00,0.001,0.001,0.056,0.2
2024-02-21 05:30:00,0.001,0.001,0.12833333333333333,0.0
2024-02-21 05:45:00,0.001,0.001,0.211,0.0
2024-02-21 06:00:00,0.001,0.001,0.11033333333333334,0.2
2024-02-21 06:15:00,0.001,0.001,0.2853333333333333,0.0
2024-02-21 06:30:00,0.001,0.001,0.22066666666666668,0.2
2024-02-21 06:45:00,0.001,0.001,0.056,0.0
2024-02-21 07:00:00,0.001,0.001,0.087,0.0
2024-02-21 07:15:00,0.001,0.001,0.211,0.2
2024-02-21 07:30:00,0.001,0.001,0.17366666666666666,0.0
2024-02-21 07:45:00,0.001,0.001,0.238,0.0
2024-02-21 08:00:00,0.001,0.001,0.246,0.2
2024-02-21 08:15:00,0.001,0.001,0.056,0.0
2024-02-21 08:30:00,0.001,0.001,0.056,0.2
2024-02-21 08:45:00,0.001,0.001,0.20066666666666666,0.0
2024-02-21 09:00:00,0.001,0.001,0.23700000000000002,0.0
2024-02-21 09:15:00,0.001,0.001,0.19066666666666665,0.2
2024-02-21 09:30:00,0.001,0.001,0.246,0.0
2024-02-21 09:45:00,0.001,0.001,0.08133333333333333,0.0
2024-02-21 10:00:00,0.001,0.001,0.056,0.2
2024-02-21 10:15:00,0.001,0.001,0.15933333333333335,0.0
2024-02-21 10:30:00,0.001,0.001,0.30033333333333334,0.2
2024-02-21 10:45:00,0.001,0.001,0.14333333333333334,0.0
2024-02-21 11:00:00,0.001,0.001,0.246,0.0
2024-02-21 11:15:00,0.001,0.001,0.10666666666666667,0.2
2024-02-21 11:30:00,0.001,0.001,0.056,0.0
2024-02-21 11:45:00,0.001,0.001,0.14,0.0
2024-02-21 12:00:00,0.001,0.001,0.321,0.2
2024-02-21 12:15:00,0.001,0.001,0.11666666666666667,0.0
2024-02-21 12:30:00,0.001,0.001,0.246,0.2
2024-02-21 12:45:00,0.001,0.001,0.132,0.0
2024-02-21 13:00:00,0.001,0.001,0.056,0.0
2024-02-21 13:15:00,0.001,0.001,0.12066666666666667,0.2
2024-02-21 13:30:00,0.001,0.001,0.31366666666666665,0.0
2024-02-21 13:45:00,0.001,0.001,0.11800000000000001,0.0
2024-02-21 14:00:00,0.001,0.001,0.246,0.2
2024-02-21 14:15:00,0.001,0.001,0.15733333333333333,0.0
2024-02-21 14:30:00,0.001,0.001,0.056,0.0
2024-02-21 14:45:00,0.001,0.001,0.12200000000000001,0.2
2024-02-21 15:00:00,0.001,0.001,0.271,0.0
2024-02-21 15:15:00,0.001,0.001,0.15933333333333335,0.2
2024-02-21 15:30:00,0.001,0.001,0.22066666666666668,0.0
2024-02-21 15:45:00,0.001,0.001,0.18266666666666664,0.0
2024-02-21 16:00:00,0.001,0.001,0.056,0.2
2024-02-21 16:15:00,0.001,0.001,0.14400000000000002,0.0
2024-02-21 16:30:00,0.001,0.001,0.2076666666666667,0.0
2024-02-21 16:45:00,0.001,0.001,0.20066666666666666,0.2
2024-02-21 17:00:00,0.001,0.001,0.19533333333333333,0.0
2024-02-21 17:15:00,0.001,0.001,0.20800000000000002,0.2
2024-02-21 17:30:00,0.001,0.001,0.056,0.0
2024-02-21 17:45:00,0.001,0.001,0.166,0.0
2024-02-21 18:00:00,0.001,0.001,0.14433333333333334,0.2
2024-02-21 18:15:00,0.001,0.001,0.211,0.6
2024-02-21 18:30:00,0.001,0.001,0.201,0.2
2024-02-21 18:45:00,0.001,0.001,0.23333333333333334,1.6
2024-02-21 19:00:00,0.001,0.001,0.17479999999999998,1.6
2024-02-21 19:15:00,0.001,0.001,0.36019999999999996,0.2
2024-02-21 19:30:00,0.001,0.001,0.32399999999999995,0.0
2024-02-21 19:45:00,0.001,0.001,0.454,0.2
2024-02-21 20:00:00,0.001,0.001,0.46,0.0
2024-02-21 20:15:00,0.001,0.001,0.4164,0.0
2024-02-21 20:30:00,0.001,0.001,0.11266666666666666,0.2
2024-02-21 20:45:00,0.001,0.001,0.15866666666666668,0.0
2024-02-21 21:00:00,0.001,0.001,0.056,0.0
2024-02-21 21:15:00,0.001,0.001,0.5798,1.0
2024-02-21 21:30:00,0.001,0.001,0.26526666666666665,0.0
2024-02-21 21:45:00,0.001,0.001,0.3999611719215543,1.0
2024-02-21 22:00:00,0.001,0.001,0.4335521973529143,0.2
2024-02-21 22:15:00,0.001,0.001,0.41021886401958096,0.4
2024-02-21 22:30:00,0.001,0.001,0.3295521973529143,0.8
2024-02-21 22:45:00,0.001,0.001,0.3476855306862476,0.2
2024-02-21 23:00:00,0.001,0.001,0.2935402929803886,0.0
2024-02-21 23:15:00,0.001,0.001,0.246,0.0
2024-02-21 23:30:00,0.001,0.001,0.20733333333333331,0.2
2024-02-21 23:45:00,0.001,0.001,0.11466666666666667,0.0
2024-02-22 00:00:00,0.001,0.001,0.056,0.2
2024-02-22 00:15:00,0.001,0.001,0.09733333333333333,0.0
2024-02-22 00:30:00,0.001,0.001,0.22366666666666665,0.0
2024-02-22 00:45:00,0.001,0.001,0.2873333333333334,0.2
2024-02-22 01:00:00,0.001,0.001,0.25466666666666665,0.0
2024-02-22 01:15:00,0.001,0.001,0.09266666666666667,0.0
2024-02-22 01:30:00,0.001,0.001,0.056,0.2
2024-02-22 01:45:00,0.001,0.001,0.056,0.0
2024-02-22 02:00:00,0.001,0.001,0.211,0.2
2024-02-22 02:15:00,0.001,0.001,0.338,0.0
2024-02-22 02:30:00,0.001,0.001,0.28,0.0
2024-02-22 02:45:00,0.001,0.001,0.07066666666666667,0.2
2024-02-22 03:00:00,0.001,0.001,0.056,0.0
2024-02-22 03:15:00,0.001,0.001,0.056,0.0
2024-02-22 03:30:00,0.001,0.001,0.16966666666666666,0.2
2024-02-22 03:45:00,0.001,0.001,0.37600000000000006,0.0
2024-02-22 04:00:00,0.001,0.001,0.298,0.2
2024-02-22 04:15:00,0.001,0.001,0.056,0.0
2024-02-22 04:30:00,0.001,0.001,0.056,0.0
2024-02-22 04:45:00,0.001,0.001,0.056,0.2
2024-02-22 05:00:00,0.001,0.001,0.12833333333333333,0.0
2024-02-22 05:15:00,0.001,0.001,0.4036666666666667,0.0
2024-02-22 05:30:00,0.001,0.001,0.31166666666666665,0.2
2024-02-22 05:45:00,0.001,0.001,0.056,0.0
2024-02-22 06:00:00,0.001,0.001,0.056,0.2
2024-02-22 06:15:00,0.001,0.001,0.056,0.0
2024-02-22 06:30:00,0.001,0.001,0.087,0.6
2024-02-22 06:45:00,0.001,0.001,0.4185333333333333,1.4
2024-02-22 07:00:00,0.001,0.001,0.4473333333333333,0.0
2024-02-22 07:15:00,0.001,0.001,0.147,0.0
2024-02-22 07:30:00,0.001,0.001,0.147,0.2
2024-02-22 07:45:00,0.001,0.001,0.147,0.0
2024-02-22 08:00:00,0.001,0.001,0.0742,0.0
2024-02-22 08:15:00,0.001,0.001,0.38666666666666666,0.2
2024-02-22 08:30:00,0.001,0.001,0.37566666666666665,0.0
2024-02-22 08:45:00,0.001,0.001,0.08133333333333333,0.2
2024-02-22 09:00:00,0.001,0.001,0.056,0.0
2024-02-22 09:15:00,0.001,0.001,0.056,0.0
2024-02-22 09:30:00,0.001,0.001,0.078,0.2
2024-02-22 09:45:00,0.001,0.001,0.32,0.0
2024-02-22 10:00:00,0.001,0.001,0.3950000000000001,0.0
2024-02-22 10:15:00,0.001,0.001,0.10666666666666667,0.2
2024-02-22 10:30:00,0.001,0.001,0.056,0.0
2024-02-22 10:45:00,0.001,0.001,0.056,1.0
2024-02-22 11:00:00,0.001,0.001,0.1,1.0
2024-02-22 11:15:00,0.001,0.001,0.24600000000000002,1.0
2024-02-22 11:30:00,0.001,0.001,0.401,0.6
2024-02-22 11:45:00,0.001,0.001,0.15266666666666667,0.2
2024-02-22 12:00:00,0.001,0.001,0.056,0.2
2024-02-22 12:15:00,0.001,0.001,0.056,0.0
2024-02-22 12:30:00,0.001,0.001,0.12200000000000001,0.4
2024-02-22 12:45:00,0.001,0.001,0.15733333333333333,0.4
2024-02-22 13:00:00,0.001,0.001,0.401,1.8
2024-02-22 13:15:00,0.001,0.001,0.21933333333333332,0.2
2024-02-22 13:30:00,0.001,0.001,0.056,0.2
2024-02-22 13:45:00,0.001,0.001,0.056,0.2
2024-02-22 14:00:00,0.001,0.001,0.14400000000000002,0.0
2024-02-22 14:15:00,0.001,0.001,0.11466666666666667,0.2
2024-02-22 14:30:00,0.001,0.001,0.35500000000000004,0.2
2024-02-22 14:45:00,0.001,0.001,0.2920666666666667,0.2
2024-02-22 15:00:00,0.001,0.001,0.069,0.2
2024-02-22 15:15:00,0.001,0.001,0.6020666666666667,0.4
2024-02-22 15:30:00,0.001,0.001,0.1764,0.0
2024-02-22 15:45:00,0.001,0.001,0.09266666666666667,0.2
2024-02-22 16:00:00,0.001,0.001,0.28833333333333333,0.2
2024-02-22 16:15:00,0.001,0.001,0.3526666666666667,0.8
2024-02-22 16:30:00,0.001,0.001,0.056,0.2
2024-02-22 16:45:00,0.001,0.001,0.078,0.0
2024-02-22 17:00:00,0.001,0.001,0.166,0.2
2024-02-22 17:15:00,0.001,0.001,0.07066666666666667,0.0
2024-02-22 17:30:00,0.001,0.001,0.22166666666666668,0.0
2024-02-22 17:45:00,0.001,0.001,0.38833333333333336,0.2
2024-02-22 18:00:00,0.001,0.001,0.087,0.0
2024-02-22 18:15:00,0.001,0.001,0.1,0.2
2024-02-22 18:30:00,0.001,0.001,0.15866666666666668,0.0
2024-02-22 18:45:00,0.001,0.001,0.056,0.0
2024-02-22 19:00:00,0.001,0.001,0.155,0.2
2024-02-22 19:15:00,0.001,0.001,0.401,0.0
2024-02-22 19:30:00,0.001,0.001,0.14100000000000001,0.0
2024-02-22 19:45:00,0.001,0.001,0.12200000000000001,0.2
2024-02-22 20:00:00,0.001,0.001,0.1366666666666667,0.0
2024-02-22 20:15:00,0.001,0.001,0.056,0.0
2024-02-22 20:30:00,0.001,0.001,0.11933333333333333,0.2
2024-02-22 20:45:00,0.001,0.001,0.37000000000000005,0.0
2024-02-22 21:00:00,0.001,0.001,0.2076666666666667,0.2
2024-02-22 21:15:00,0.001,0.001,0.14400000000000002,0.0
2024-02-22 21:30:00,0.001,0.001,0.11466666666666667,0.0
2024-02-22 21:45:00,0.001,0.001,0.056,0.2
2024-02-22 22:00:00,0.001,0.001,0.094,0.0
2024-02-22 22:15:00,0.001,0.001,0.32866666666666666,0.0
2024-02-22 22:30:00,0.001,0.001,0.2743333333333334,0.2
2024-02-22 22:45:00,0.001,0.001,0.166,0.0
2024-02-22 23:00:00,0.001,0.001,0.09266666666666667,0.2
2024-02-22 23:15:00,0.001,0.001,0.056,0.0
2024-02-22 23:30:00,0.001,0.001,0.06866666666666667,0.0
2024-02-22 23:45:00,0.001,0.001,0.2873333333333334,0.2
2024-02-23 00:00:00,0.001,0.001,0.32166666666666666,0.0
2024-02-23 00:15:00,0.001,0.001,0.20733333333333334,0.0
2024-02-23 00:30:00,0.001,0.001,0.07066666666666667,0.2
2024-02-23 00:45:00,0.001,0.001,0.056,0.0
2024-02-23 01:00:00,0.001,0.001,0.056,0.2
2024-02-23 01:15:00,0.001,0.001,0.23333333333333334,0.0
2024-02-23 01:30:00,0.001,0.001,0.369,0.0
2024-02-23 01:45:00,0.001,0.001,0.24133333333333334,0.2
2024-02-23 02:00:00,0.001,0.001,0.056,0.0
2024-02-23 02:15:00,0.001,0.001,0.056,0.0
2024-02-23 02:30:00,0.001,0.001,0.056,0.2
2024-02-23 02:45:00,0.001,0.001,0.20800000000000002,0.0
2024-02-23 03:00:00,0.001,0.001,0.375,0.2
2024-02-23 03:15:00,0.001,0.001,0.26066666666666666,0.0
2024-02-23 03:30:00,0.001,0.001,0.056,0.0
2024-02-23 03:45:00,0.001,0.001,0.056,0.2
2024-02-23 04:00:00,0.001,0.001,0.056,0.0
2024-02-23 04:15:00,0.001,0.001,0.18266666666666664,0.0
2024-02-23 04:30:00,0.001,0.001,0.381,0.2
2024-02-23 04:45:00,0.001,0.001,0.26966666666666667,0.0
2024-02-23 05:00:00,0.001,0.001,0.06633333333333333,0.2
2024-02-23 05:15:00,0.001,0.001,0.056,0.0
2024-02-23 05:30:00,0.001,0.001,0.056,0.0
2024-02-23 05:45:00,0.001,0.001,0.15733333333333333,0.2
2024-02-23 06:00:00,0.001,0.001,0.38699999999999996,0.0
2024-02-23 06:15:00,0.001,0.001,0.24766666666666665,0.0
2024-02-23 06:30:00,0.001,0.001,0.10766666666666666,0.2
2024-02-23 06:45:00,0.001,0.001,0.056,0.0
2024-02-23 07:00:00,0.001,0.001,0.056,0.0
2024-02-23 07:15:00,0.001,0.001,0.154,0.2
2024-02-23 07:30:00,0.001,0.001,0.356,0.0
2024-02-23 07:45:00,0.001,0.001,0.24066666666666667,0.2
2024-02-23 08:00:00,0.001,0.001,0.149,0.0
2024-02-23 08:15:00,0.001,0.001,0.056,0.0
2024-02-23 08:30:00,0.001,0.001,0.056,0.2
2024-02-23 08:45:00,0.001,0.001,0.15066666666666664,0.0
2024-02-23 09:00:00,0.001,0.001,0.3486666666666666,0.0
2024-02-23 09:15:00,0.001,0.001,0.21,0.2
2024-02-23 09:30:00,0.001,0.001,0.19033333333333333,0.2
2024-02-23 09:45:00,0.001,0.001,0.5890666666666667,0.2
2024-02-23 10:00:00,0.001,0.001,0.056,0.8
2024-02-23 10:15:00,0.001,0.001,0.5471333333333334,0.2
2024-02-23 10:30:00,0.001,0.001,0.7264666666666667,0.2
2024-02-23 10:45:00,0.001,0.001,0.194,0.0
2024-02-23 11:00:00,0.001,0.001,0.211,0.6
2024-02-23 11:15:00,0.001,0.001,0.07666666666666666,1.4
2024-02-23 11:30:00,0.001,0.001,0.056,1.6
2024-02-23 11:45:00,0.001,0.001,0.14400000000000002,0.2
2024-02-23 12:00:00,0.001,0.001,0.3046666666666667,0.0
2024-02-23 12:15:00,0.001,0.001,0.178,0.0
2024-02-23 12:30:00,0.001,0.001,0.211,0.2
2024-02-23 12:45:00,0.001,0.001,0.11800000000000001,0.0
2024-02-23 13:00:00,0.001,0.001,0.056,0.0
2024-02-23 13:15:00,0.001,0.001,0.166,0.2
2024-02-23 13:30:00,0.001,0.001,0.2573333333333333,0.0
2024-02-23 13:45:00,0.001,0.001,0.18266666666666664,0.2
2024-02-23 14:00:00,0.001,0.001,0.19033333333333333,0.0
2024-02-23 14:15:00,0.001,0.001,0.15933333333333335,0.0
2024-02-23 14:30:00,0.001,0.001,0.078,0.2
2024-02-23 14:45:00,0.001,0.001,0.166,0.0
2024-02-23 15:00:00,0.001,0.001,0.21,0.0
2024-02-23 15:15:00,0.001,0.001,0.20800000000000002,0.2
2024-02-23 15:30:00,0.001,0.001,0.149,0.0
2024-02-23 15:45:00,0.001,0.001,0.20066666666666666,0.2
2024-02-23 16:00:00,0.001,0.001,0.1,0.0
2024-02-23 16:15:00,0.001,0.001,0.15866666666666668,0.0
2024-02-23 16:30:00,0.001,0.001,0.16999999999999998,0.2
2024-02-23 16:45:00,0.001,0.001,0.23333333333333334,0.0
2024-02-23 17:00:00,0.001,0.001,0.10766666666666666,0.0
2024-02-23 17:15:00,0.001,0.001,0.211,0.2
2024-02-23 17:30:00,0.001,0.001,0.153,0.0
2024-02-23 17:45:00,0.001,0.001,0.1366666666666667,0.2
2024-02-23 18:00:00,0.001,0.001,0.14466666666666667,0.0
2024-02-23 18:15:00,0.001,0.001,0.246,0.0
2024-02-23 18:30:00,0.001,0.001,0.079,0.2
2024-02-23 18:45:00,0.001,0.001,0.211,0.0
2024-02-23 19:00:00,0.001,0.001,0.21633333333333335,0.0
2024-02-23 19:15:00,0.001,0.001,0.11466666666666667,0.2
2024-02-23 19:30:00,0.001,0.001,0.11933333333333333,0.0
2024-02-23 19:45:00,0.001,0.001,0.246,0.2
2024-02-23 20:00:00,0.001,0.001,0.094,0.0
2024-02-23 20:15:00,0.001,0.001,0.18,0.0
2024-02-23 20:30:00,0.001,0.001,0.2796666666666667,0.2
2024-02-23 20:45:00,0.001,0.001,0.09266666666666667,0.0
2024-02-23 21:00:00,0.001,0.001,0.094,0.0
2024-02-23 21:15:00,0.001,0.001,0.246,0.2
2024-02-23 21:30:00,0.001,0.001,0.11933333333333333,0.0
2024-02-23 21:45:00,0.001,0.001,0.16066666666666668,0.2
2024-02-23 22:00:00,0.001,0.001,0.321,0.0
2024-02-23 22:15:00,0.001,0.001,0.07066666666666667,0.0
2024-02-23 22:30:00,0.001,0.001,0.06866666666666667,0.2
2024-02-23 22:45:00,0.001,0.001,0.246,0.0
2024-02-23 23:00:00,0.001,0.001,0.14466666666666667,0.0
2024-02-23 23:15:00,0.001,0.001,0.14133333333333334,0.2
2024-02-23 23:30:00,0.001,0.001,0.31366666666666665,0.0
2024-02-23 23:45:00,0.001,0.001,0.09733333333333333,0.0
2024-02-24 00:00:00,0.001,0.001,0.056,0.2
2024-02-24 00:15:00,0.001,0.001,0.23333333333333334,0.0
2024-02-24 00:30:00,0.001,0.001,0.16999999999999998,0.2
2024-02-24 00:45:00,0.001,0.001,0.12200000000000001,0.0
2024-02-24 01:00:00,0.001,0.001,0.2916666666666667,0.0
2024-02-24 01:15:00,0.001,0.001,0.13866666666666666,0.2
2024-02-24 01:30:00,0.001,0.001,0.056,0.0
2024-02-24 01:45:00,0.001,0.001,0.20800000000000002,0.0
2024-02-24 02:00:00,0.001,0.001,0.19533333333333333,0.2
2024-02-24 02:15:00,0.001,0.001,0.14400000000000002,0.0
2024-02-24 02:30:00,0.001,0.001,0.22833333333333333,0.2
2024-02-24 02:45:00,0.001,0.001,0.18,1.4
2024-02-24 03:00:00,0.001,0.001,0.056,0.2
2024-02-24 03:15:00,0.001,0.001,0.31593333333333334,1.4
2024-02-24 03:30:00,0.001,0.001,0.6204666666666667,1.0
2024-02-24 03:45:00,0.001,0.001,0.166,0.0
2024-02-24 04:00:00,0.001,0.001,0.165,0.8
2024-02-24 04:15:00,0.001,0.001,0.211,0.2
2024-02-24 04:30:00,0.001,0.001,0.06633333333333333,0.2
2024-02-24 04:45:00,0.001,0.001,0.15733333333333333,0.0
2024-02-24 05:00:00,0.001,0.001,0.26799999999999996,0.0
2024-02-24 05:15:00,0.001,0.001,0.166,1.6
2024-02-24 05:30:00,0.001,0.001,0.10166666666666666,0.2
2024-02-24 05:45:00,0.001,0.001,0.211,1.4
2024-02-24 06:00:00,0.001,0.001,0.10766666666666666,0.0
2024-02-24 06:15:00,0.001,0.001,0.132,0.8
2024-02-24 06:30:00,0.001,0.001,0.29,0.6
2024-02-24 06:45:00,0.001,0.001,0.18400000000000002,1.2
2024-02-24 07:00:00,0.001,0.001,0.056,0.2
2024-02-24 07:15:00,0.001,0.001,0.20066666666666666,0.2
2024-02-24 07:30:00,0.001,0.001,0.149,0.8
2024-02-24 07:45:00,0.001,0.001,0.11186666666666666,0.8
2024-02-24 08:00:00,0.001,0.001,1.3234,0.0
2024-02-24 08:15:00,0.001,0.001,1.4483333333333335,0.2
2024-02-24 08:30:00,0.001,0.001,0.6182666666666667,0.0
2024-02-24 08:45:00,0.31741391442306527,0.001,0.5669333333333333,0.8
2024-02-24 09:00:00,0.7920347860576631,0.001,0.19033333333333333,0.4
2024-02-24 09:15:00,0.7920347860576631,0.001,0.6144000000000001,0.0
2024-02-24 09:30:00,0.7920347860576631,0.001,0.33399999999999996,0.2
2024-02-24 09:45:00,0.7920347860576631,0.001,0.19066666666666665,0.2
2024-02-24 10:00:00,0.7920347860576631,0.001,0.056,0.0
2024-02-24 10:15:00,0.7920347860576631,0.001,0.11800000000000001,0.2
2024-02-24 10:30:00,0.7920347860576631,0.001,0.211,0.2
2024-02-24 10:45:00,0.7920347860576631,0.001,0.07666666666666666,0.4
2024-02-24 11:00:00,0.7920347860576631,0.001,0.356,0.0
2024-02-24 11:15:00,0.7920347860576631,0.001,0.19399999999999998,0.2
2024-02-24 11:30:00,0.7920347860576631,0.001,0.056,0.0
2024-02-24 11:45:00,0.7920347860576631,0.001,0.07666666666666666,0.0
2024-02-24 12:00:00,0.7920347860576631,0.001,0.211,0.2
2024-02-24 12:15:00,0.4228852192307536,0.001,0.14,0.2
2024-02-24 12:30:00,0.001,0.001,0.33066666666666666,0.0
2024-02-24 12:45:00,0.001,0.001,0.19733333333333333,0.2
2024-02-24 13:00:00,0.001,0.001,0.056,0.2
2024-02-24 13:15:00,0.001,0.001,0.5890666666666667,0.0
2024-02-24 13:30:00,0.001,0.001,0.31133333333333335,0.0
2024-02-24 13:45:00,0.001,0.001,0.32433333333333336,0.2
2024-02-24 14:00:00,0.001,0.001,0.419,0.2
2024-02-24 14:15:00,0.001,0.001,0.7288,0.2
2024-02-24 14:30:00,0.001,0.001,0.177,0.2
2024-02-24 14:45:00,0.001,0.001,0.5122666666666668,1.6
2024-02-24 15:00:00,0.001,0.001,0.149,0.2
2024-02-24 15:15:00,0.001,0.001,0.26666666666666666,0.2
2024-02-24 15:30:00,0.001,0.001,0.25066666666666665,0.2
2024-02-24 15:45:00,0.001,0.001,0.23333333333333334,0.2
2024-02-24 16:00:00,0.001,0.001,0.056,0.2
2024-02-24 16:15:00,0.001,0.001,0.056,1.6
2024-02-24 16:30:00,0.001,0.001,0.5074666666666666,1.0
2024-02-24 16:45:00,0.001,0.001,0.4322666666666667,0.2
2024-02-24 17:00:00,0.001,0.001,0.5542,0.0
2024-02-24 17:15:00,0.001,0.001,2.5899333333333336,0.2
2024-02-24 17:30:00,0.001,0.001,0.18966666666666665,0.8
2024-02-24 17:45:00,0.001,0.001,0.177,0.2
2024-02-24 18:00:00,0.001,0.001,0.18733333333333332,1.4
2024-02-24 18:15:00,0.001,0.001,1.5945333333333334,0.0
2024-02-24 18:30:00,0.4228852192307536,0.001,5.413917399117638,0.0
2024-02-24 18:45:00,0.7920347860576631,0.001,1.1428188640195809,0.2
2024-02-24 19:00:00,0.7920347860576631,0.001,0.3034855306862477,0.2
2024-02-24 19:15:00,0.7920347860576631,0.001,0.33370519531896053,0.2
2024-02-24 19:30:00,0.7920347860576631,0.001,0.4611759397255878,0.2
2024-02-24 19:45:00,0.7920347860576631,0.001,0.6644147678040334,0.8
2024-02-24 20:00:00,0.7920347860576631,0.001,0.4771570757060068,0.4
2024-02-24 20:15:00,0.7920347860576631,0.001,1.0507182476275612,0.2
2024-02-24 20:30:00,0.7920347860576631,0.001,0.3073718619856272,0.0
2024-02-24 20:45:00,0.7920347860576631,0.001,0.20855219735291428,0.0
2024-02-24 21:00:00,0.7920347860576631,0.001,0.344132774075898,0.4
2024-02-24 21:15:00,0.7920347860576631,0.001,0.5192953537648106,0.0
2024-02-24 21:30:00,0.7920347860576631,0.001,0.38169040903934015,0.2
2024-02-24 21:45:00,0.05373565240384421,0.001,0.3798237423726735,0.0
2024-02-24 22:00:00,0.001,0.001,0.2784904090393402,0.0
2024-02-24 22:15:00,0.001,0.001,0.056,0.2
2024-02-24 22:30:00,0.001,0.001,0.12200000000000001,0.0
2024-02-24 22:45:00,0.001,0.001,0.178,0.2
2024-02-24 23:00:00,0.001,0.001,0.211,0.0
2024-02-24 23:15:00,0.001,0.001,0.27466666666666667,0.0
2024-02-24 23:30:00,0.001,0.001,0.16999999999999998,0.2
2024-02-24 23:45:00,0.001,0.001,0.056,0.0
2024-02-25 00:00:00,0.001,0.001,0.14400000000000002,0.0
2024-02-25 00:15:00,0.001,0.001,0.11466666666666667,0.2
2024-02-25 00:30:00,0.001,0.001,0.211,0.0
2024-02-25 00:45:00,0.001,0.001,0.2906666666666667,0.2
2024-02-25 01:00:00,0.001,0.001,0.19533333333333333,0.0
2024-02-25 01:15:00,0.001,0.001,0.056,0.0
2024-02-25 01:30:00,0.001,0.001,0.166,0.2
2024-02-25 01:45:00,0.001,0.001,0.09266666666666667,0.0
2024-02-25 02:00:00,0.001,0.001,0.16966666666666666,0.0
2024-02-25 02:15:00,0.001,0.001,0.30666666666666664,0.2
2024-02-25 02:30:00,0.001,0.001,0.22066666666666668,0.0
2024-02-25 02:45:00,0.001,0.001,0.078,0.2
2024-02-25 03:00:00,0.001,0.001,0.166,0.0
2024-02-25 03:15:00,0.001,0.001,0.07066666666666667,0.0
2024-02-25 03:30:00,0.001,0.001,0.12833333333333333,0.2
2024-02-25 03:45:00,0.001,0.001,0.31233333333333335,0.0
2024-02-25 04:00:00,0.001,0.001,0.2563333333333333,0.0
2024-02-25 04:15:00,0.001,0.001,0.1,0.2
2024-02-25 04:30:00,0.001,0.001,0.15866666666666668,0.0
2024-02-25 04:45:00,0.001,0.001,0.056,0.2
2024-02-25 05:00:00,0.001,0.001,0.087,0.8
2024-02-25 05:15:00,0.001,0.001,0.287,0.2
2024-02-25 05:30:00,0.001,0.001,0.29766666666666663,0.2
2024-02-25 05:45:00,0.001,0.001,0.14733333333333334,0.4
2024-02-25 06:00:00,0.001,0.001,0.1366666666666667,0.8
2024-02-25 06:15:00,0.001,0.001,0.056,0.2
2024-02-25 06:30:00,0.001,0.001,0.056,1.0
2024-02-25 06:45:00,0.001,0.001,0.25133333333333335,0.8
2024-02-25 07:00:00,0.001,0.001,0.339,0.2
2024-02-25 07:15:00,0.001,0.001,0.19466666666666665,2.6
2024-02-25 07:30:00,0.001,0.001,0.11466666666666667,3.0
2024-02-25 07:45:00,0.001,0.001,0.056,1.4
2024-02-25 08:00:00,0.001,0.001,0.056,1.2
2024-02-25 08:15:00,0.001,0.001,0.18466666666666667,0.0
2024-02-25 08:30:00,0.001,0.001,0.38033333333333336,0.2
2024-02-25 08:45:00,0.001,0.001,0.242,0.0
2024-02-25 09:00:00,0.001,0.001,0.09266666666666667,0.0
2024-02-25 09:15:00,0.001,0.001,0.05946666666666667,0.2
2024-02-25 09:30:00,0.001,0.001,0.069,1.6
2024-02-25 09:45:00,0.001,0.001,0.131,0.2
2024-02-25 10:00:00,0.001,0.001,0.436,0.4
2024-02-25 10:15:00,0.001,0.001,0.40586666666666665,1.2
2024-02-25 10:30:00,0.001,0.001,0.19166666666666668,0.2
2024-02-25 10:45:00,0.001,0.001,0.177,0.2
2024-02-25 11:00:00,0.001,0.001,0.177,0.2
2024-02-25 11:15:00,0.001,0.001,0.17346666666666666,0.0
2024-02-25 11:30:00,0.001,0.001,0.4196666666666667,0.0
2024-02-25 11:45:00,0.001,0.001,0.3473333333333333,0.2
2024-02-25 12:00:00,0.001,0.001,0.5890666666666667,0.0
2024-02-25 12:15:00,0.001,0.001,0.056,0.4
2024-02-25 12:30:00,0.001,0.001,0.056,0.2
2024-02-25 12:45:00,0.001,0.001,0.056,0.2
2024-02-25 13:00:00,0.001,0.001,0.3956666666666667,0.0
2024-02-25 13:15:00,0.001,0.001,0.392,0.6
2024-02-25 13:30:00,0.001,0.001,0.056,2.4
2024-02-25 13:45:00,0.001,0.001,0.056,1.2
2024-02-25 14:00:00,0.001,0.001,0.056,0.2
2024-02-25 14:15:00,0.001,0.001,0.056,0.0
2024-02-25 14:30:00,0.001,0.001,0.35100000000000003,0.6
2024-02-25 14:45:00,0.001,0.001,0.43666666666666665,0.0
2024-02-25 15:00:00,0.001,0.001,0.06406666666666667,0.4
2024-02-25 15:15:00,0.001,0.001,0.177,0.0
2024-02-25 15:30:00,0.001,0.001,0.177,0.2
