,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_EV
2024-09-19 17:45:00,0.001,0.0,0.001,0.45807186198562727,0.0
2024-09-19 18:00:00,0.001,0.0,0.001,0.5878092730589212,0.0
2024-09-19 18:15:00,0.001,0.0,0.001,0.5072252072746164,0.0
2024-09-19 18:30:00,0.001,0.0008666666666666667,0.001,0.3215237423726735,0.0
2024-09-19 18:45:00,0.001,1.2004666666666668,0.001,0.36093766166678404,0.0
2024-09-19 19:00:00,0.001,0.001,0.001,0.4994051953189606,0.0
2024-09-19 19:15:00,0.001,0.001,0.001,0.47371886401958097,0.0
2024-09-19 19:30:00,0.001,0.001,0.001,0.6522521973529142,0.0
2024-09-19 19:45:00,0.001,0.001,0.001,0.474918864019581,0.0
2024-09-19 20:00:00,0.001,0.001,0.001,0.5655855306862477,0.0
2024-09-19 20:15:00,0.001,0.001,0.001,0.517573626313722,0.0
2024-09-19 20:30:00,0.001,0.45080000000000003,0.001,0.2936840657843048,0.0
2024-09-19 20:45:00,0.001,1.9501333333333333,0.001,0.41025219735291435,0.0
2024-09-19 21:00:00,0.001,0.001,0.001,0.29158553068624765,0.0
2024-09-19 21:15:00,0.001,0.001,0.001,0.3752521973529143,0.0
2024-09-19 21:30:00,0.001,0.00013333333333333334,0.001,0.23058553068624763,0.0
2024-09-19 21:45:00,0.001,0.0,0.001,0.21183827805880381,0.0
2024-09-19 22:00:00,0.001,0.0,0.001,0.3696533333333333,0.0
2024-09-19 22:15:00,0.001,0.0,0.001,0.3072666666666667,0.0
2024-09-19 22:30:00,0.001,0.0,0.001,0.9421014649019429,0.0
2024-09-19 22:45:00,0.001,0.0,0.001,0.3312816943019837,0.0
2024-09-19 23:00:00,0.001,0.0,0.001,0.33837593972558777,0.0
2024-09-19 23:15:00,0.001,0.0,0.001,0.4684426063922544,0.0
2024-09-19 23:30:00,0.001,0.0,0.001,0.46256898007853253,0.0
2024-09-19 23:45:00,0.001,0.0,0.001,0.15809040903934019,0.0
2024-09-20 00:00:00,0.001,0.0,0.001,0.18267074440662726,0.0
2024-09-20 00:15:00,0.001,0.0,0.001,0.174,0.0
2024-09-20 00:30:00,0.001,0.0,0.001,0.3761844131072476,0.0
2024-09-20 00:45:00,0.001,0.0,0.001,0.4538237423726735,0.0
2024-09-20 01:00:00,0.001,0.0,0.001,0.18582374237267352,0.0
2024-09-20 01:15:00,0.001,0.0,0.001,0.0648237423726735,0.0
2024-09-20 01:30:00,0.001,0.0,0.001,0.0648237423726735,0.0
2024-09-20 01:45:00,0.001,0.0,0.001,0.289517746440581,0.0
2024-09-20 02:00:00,0.001,0.0,0.001,0.274,0.0
2024-09-20 02:15:00,0.001,0.0,0.001,0.06566666666666666,0.0
2024-09-20 02:30:00,0.001,0.0,0.001,0.053,0.0
2024-09-20 02:45:00,0.001,0.0,0.001,0.12533333333333332,0.0
2024-09-20 03:00:00,0.001,0.0,0.001,0.20466666666666666,0.0
2024-09-20 03:15:00,0.001,0.0,0.001,0.243,0.0
2024-09-20 03:30:00,0.001,0.0,0.001,0.10366666666666666,0.0
2024-09-20 03:45:00,0.001,0.0,0.001,0.053,0.0
2024-09-20 04:00:00,0.001,0.0,0.001,0.19766666666666666,0.0
2024-09-20 04:15:00,0.001,0.0,0.001,0.09433333333333334,0.0
2024-09-20 04:30:00,0.001,0.0,0.001,0.243,0.0
2024-09-20 04:45:00,0.001,0.0,0.001,0.14166666666666666,0.0
2024-09-20 05:00:00,0.001,0.0,0.001,0.11499999999999999,0.0
2024-09-20 05:15:00,0.001,0.0,0.001,0.177,0.0
2024-09-20 05:30:00,0.001,0.0,0.001,0.053,0.0
2024-09-20 05:45:00,0.001,0.0,0.001,0.205,0.0
2024-09-20 06:00:00,0.001,0.0,0.001,0.17966666666666667,0.0
2024-09-20 06:15:00,0.001,0.0,0.001,0.9361333333333334,0.0
2024-09-20 06:30:00,0.001,0.0,0.001,1.3526666666666667,0.0
2024-09-20 06:45:00,0.001,0.0,0.001,1.0514,0.0
2024-09-20 07:00:00,0.001,0.0,0.001,0.16699999999999998,0.0
2024-09-20 07:15:00,0.001,0.0,0.001,0.2693333333333333,0.0
2024-09-20 07:30:00,0.001,0.0,0.001,0.18733333333333332,0.0
2024-09-20 07:45:00,0.001,0.0,0.001,0.053,0.0
2024-09-20 08:00:00,0.001,0.0,0.001,0.053,0.0
2024-09-20 08:15:00,0.001,0.0,0.001,0.25,0.0
2024-09-20 08:30:00,0.001,0.0,0.001,0.48800000000000004,0.0
2024-09-20 08:45:00,0.001,0.0,0.001,0.5270237423726736,0.0
2024-09-20 09:00:00,0.001,0.0,0.001,1.9190904090393404,0.0
2024-09-20 09:15:00,0.001,0.0,0.001,1.313157075706007,0.0
2024-09-20 09:30:00,0.001,0.0,0.001,0.2386237423726735,0.0
2024-09-20 09:45:00,0.001,0.0,0.001,0.5011256605648055,0.0
2024-09-20 10:00:00,0.001,0.0,0.001,0.20766666666666664,0.0
2024-09-20 10:15:00,0.001,0.0,0.001,0.157,0.0
2024-09-20 10:30:00,0.001,0.0,0.001,0.0608,0.0
2024-09-20 10:45:00,0.001,0.0,0.001,0.16666666666666666,0.0
2024-09-20 11:00:00,0.001,0.0,0.001,0.8483999999999999,0.0
2024-09-20 11:15:00,0.001,0.0,0.001,0.17321886401958095,0.0
2024-09-20 11:30:00,0.001,0.0,0.001,0.08455219735291429,0.0
2024-09-20 11:45:00,0.001,0.0,0.001,0.1207521973529143,2.8
2024-09-20 12:00:00,0.001,0.0,0.001,0.2525521973529143,7.0
2024-09-20 12:15:00,0.001,0.0,0.001,0.24955219735291428,7.0
2024-09-20 12:30:00,0.001,0.0,0.001,0.20528754560783238,7.0
2024-09-20 12:45:00,0.001,0.0,0.001,0.05906666666666667,3.7333333333333334
2024-09-20 13:00:00,0.001,0.0,0.001,0.15633333333333332,0.0
2024-09-20 13:15:00,0.001,0.0,0.001,0.13566666666666666,0.0
2024-09-20 13:30:00,0.001,0.0,0.001,0.16699999999999998,0.0
2024-09-20 13:45:00,0.001,0.0,0.001,0.21766666666666667,0.0
2024-09-20 14:00:00,0.001,0.0,0.001,0.07366666666666667,0.0
2024-09-20 14:15:00,0.001,0.0,0.001,0.208,0.0
2024-09-20 14:30:00,0.001,0.0,0.001,0.06333333333333332,0.0
2024-09-20 14:45:00,0.001,0.0,0.001,0.129,0.0
2024-09-20 15:00:00,0.001,0.0,0.001,0.243,0.0
2024-09-20 15:15:00,0.001,0.0,0.001,0.15866666666666665,0.0
2024-09-20 15:30:00,0.001,0.0,0.001,0.146,0.0
2024-09-20 15:45:00,0.001,0.0,0.001,0.053,0.0
2024-09-20 16:00:00,0.001,0.0,0.001,0.091,0.0
2024-09-20 16:15:00,0.001,0.0,0.001,0.2533333333333333,0.0
2024-09-20 16:30:00,0.001,0.0,0.001,0.2697021595478286,0.0
2024-09-20 16:45:00,0.001,0.0,0.001,0.6992237423726736,0.0
2024-09-20 17:00:00,0.001,0.0,0.001,0.18582374237267352,0.0
2024-09-20 17:15:00,0.001,0.0,0.001,0.18582374237267352,0.0
2024-09-20 17:30:00,0.001,0.0,0.001,0.9915570757060068,0.0
2024-09-20 17:45:00,0.001,0.0,0.001,0.3772666666666667,0.0
2024-09-20 18:00:00,0.001,0.0,0.001,0.14666666666666667,0.0
2024-09-20 18:15:00,0.001,0.0,0.001,0.7279536051202727,0.0
2024-09-20 18:30:00,0.001,0.0,0.001,0.22950927305892113,0.0
2024-09-20 18:45:00,0.001,0.0,0.001,0.5243759397255877,0.0
2024-09-20 19:00:00,0.001,0.0,0.001,0.3911759397255878,0.0
2024-09-20 19:15:00,0.001,0.0,0.001,0.29804260639225444,0.0
2024-09-20 19:30:00,0.001,0.0,0.001,0.3215481011373668,0.0
2024-09-20 19:45:00,0.001,0.0,0.001,0.36812158282484486,0.0
2024-09-20 20:00:00,0.001,0.0,0.001,0.6751945052548877,0.0
2024-09-20 20:15:00,0.001,0.0,0.001,0.626918864019581,0.0
2024-09-20 20:30:00,0.001,0.0,0.001,0.4669816943019837,0.0
2024-09-20 20:45:00,0.001,0.0,0.001,0.4740759397255878,0.0
2024-09-20 21:00:00,0.001,0.0,0.001,0.5784092730589212,0.0
2024-09-20 21:15:00,0.001,0.0,0.001,0.580891873941283,0.0
2024-09-20 21:30:00,0.001,0.0,0.001,0.6309472433896504,0.0
2024-09-20 21:45:00,0.001,0.0,0.001,0.46860842454899815,0.0
2024-09-20 22:00:00,0.001,0.0,0.001,1.0547699437934954,0.0
2024-09-20 22:15:00,0.001,0.0,0.001,0.5900092730589211,0.0
2024-09-20 22:30:00,0.001,0.0,0.001,0.5120759397255878,0.0
2024-09-20 22:45:00,0.001,0.0,0.001,1.5969426063922545,0.0
2024-09-20 23:00:00,0.001,0.0,0.001,1.0325675151765898,0.0
2024-09-20 23:15:00,0.001,0.0,0.001,0.8798570757060068,0.0
2024-09-20 23:30:00,0.001,0.0,0.001,0.29191190437252573,0.0
2024-09-20 23:45:00,0.001,0.0,0.001,0.2202521973529143,0.0
2024-09-21 00:00:00,0.001,0.0,0.001,0.41025219735291435,0.0
2024-09-21 00:15:00,0.001,0.0,0.001,0.3621620296692708,0.0
2024-09-21 00:30:00,0.001,0.0,0.001,0.30610432833345064,0.0
2024-09-21 00:45:00,0.001,0.0,0.001,0.5856237423726736,0.0
2024-09-21 01:00:00,0.001,0.0,0.001,0.18582374237267352,0.0
2024-09-21 01:15:00,0.001,0.0,0.001,0.33782374237267354,0.0
2024-09-21 01:30:00,0.001,0.0,0.001,0.43649040903934017,0.0
2024-09-21 01:45:00,0.001,0.0,0.001,0.206098081807868,0.0
2024-09-21 02:00:00,0.001,0.0,0.001,0.053,0.0
2024-09-21 02:15:00,0.001,0.0,0.001,0.053,0.0
2024-09-21 02:30:00,0.001,0.0,0.001,0.20833333333333334,0.0
2024-09-21 02:45:00,0.001,0.0,0.001,0.36233333333333334,0.0
2024-09-21 03:00:00,0.001,0.0,0.001,0.053,0.0
2024-09-21 03:15:00,0.001,0.0,0.001,0.06351739911763811,0.0
2024-09-21 03:30:00,0.001,0.0,0.001,0.08455219735291429,0.0
2024-09-21 03:45:00,0.001,0.0,0.001,0.27421886401958095,0.0
2024-09-21 04:00:00,0.001,0.0,0.001,0.34688553068624756,0.0
2024-09-21 04:15:00,0.001,0.0,0.001,0.09721886401958096,0.0
2024-09-21 04:30:00,0.001,0.0,0.001,0.08034523770585907,0.0
2024-09-21 04:45:00,0.001,0.0,0.001,0.084,0.0
2024-09-21 05:00:00,0.001,0.0,0.001,0.246,0.0
2024-09-21 05:15:00,0.001,0.0,0.001,0.243,0.0
2024-09-21 05:30:00,0.001,0.0,0.001,0.10366666666666666,0.0
2024-09-21 05:45:00,0.001,0.0,0.001,0.053,0.0
2024-09-21 06:00:00,0.001,0.0,0.001,0.15633333333333332,3.2666666666666666
2024-09-21 06:15:00,0.001,0.0,0.001,0.13566666666666666,7.0
2024-09-21 06:30:00,0.001,0.0,0.001,0.243,2.8
2024-09-21 06:45:00,0.001,0.0,0.001,0.17111538419605335,0.0
2024-09-21 07:00:00,0.001,0.0,0.001,0.10521886401958097,0.0
2024-09-21 07:15:00,0.001,0.0,0.001,0.2395521973529143,0.0
2024-09-21 07:30:00,0.001,0.0,0.001,0.09488553068624764,0.0
2024-09-21 07:45:00,0.001,0.0,0.001,0.21762087894116572,0.0
2024-09-21 08:00:00,0.001,0.0,0.001,0.17966666666666667,0.0
2024-09-21 08:15:00,0.001,0.0,0.001,0.6886,0.0
2024-09-21 08:30:00,0.001,0.0,0.001,0.159,0.0
2024-09-21 08:45:00,0.001,0.0,0.001,0.13719102543136003,0.0
2024-09-21 09:00:00,0.001,0.0,0.001,0.3325521973529143,0.0
2024-09-21 09:15:00,0.001,0.0,0.001,0.3926855306862476,0.0
2024-09-21 09:30:00,0.001,0.0,0.001,0.36575219735291425,0.0
2024-09-21 09:45:00,0.001,0.0,0.001,0.20870842454899813,0.0
2024-09-21 10:00:00,0.001,0.0,0.001,0.066,0.0
2024-09-21 10:15:00,0.05373565240384421,0.0,0.001,0.24686666666666665,0.0
2024-09-21 10:30:00,0.7920347860576631,0.0,0.001,0.4596666666666667,0.0
2024-09-21 10:45:00,0.7920347860576631,0.0,0.10380772589538387,0.36837333333333333,0.0
2024-09-21 11:00:00,0.7920347860576631,0.0,0.20671234924320997,0.27573333333333333,0.0
2024-09-21 11:15:00,0.7920347860576631,0.0,1.1731496535286334,0.308,3.2666666666666666
2024-09-21 11:30:00,0.7920347860576631,0.0,0.1215106793706645,0.2734,7.0
2024-09-21 11:45:00,0.7920347860576631,0.0,0.15265282371868386,0.532,7.0
2024-09-21 12:00:00,0.7920347860576631,0.0,0.30594172154070426,0.26866666666666666,4.2
2024-09-21 12:15:00,0.7920347860576631,0.0,0.5891640288904405,0.12246666666666667,0.0
2024-09-21 12:30:00,0.7920347860576631,0.0,0.1012582850712317,0.4658,0.0
2024-09-21 12:45:00,0.7920347860576631,0.0,0.22013987331463125,0.1314,0.0
2024-09-21 13:00:00,0.7920347860576631,0.0,0.9795795582158954,0.6264863312993796,0.0
2024-09-21 13:15:00,0.7920347860576631,0.0,0.3190568556123789,2.1543570757060073,0.0
2024-09-21 13:30:00,0.7920347860576631,0.0,0.14121900394048875,0.6111570757060069,0.0
2024-09-21 13:45:00,0.6865634812499747,0.0,0.23940084995644734,0.09885854060794971,0.0
2024-09-21 14:00:00,0.001,0.0,0.67508669111518,0.25404260639225446,0.0
2024-09-21 14:15:00,0.001,0.0,0.11586924878944922,0.29719152661834014,0.0
2024-09-21 14:30:00,0.001,0.0,0.23374226993171238,0.21555219735291425,0.0
2024-09-21 14:45:00,0.001,0.0,1.1687090628504015,0.08938205086272002,0.0
2024-09-21 15:00:00,0.001,0.0,0.9583355868984219,0.128,0.0
2024-09-21 15:15:00,0.001,0.0,0.15898641551634765,0.19420695964705523,0.0
2024-09-21 15:30:00,0.001,0.0,0.19416460380795228,0.21943469226802997,0.0
2024-09-21 15:45:00,0.001,0.0,0.4402888580549542,0.26364260639225445,0.0
2024-09-21 16:00:00,0.001,0.0,0.4049109027048677,0.17704260639225447,0.0
2024-09-21 16:15:00,0.001,0.0,0.001,0.41624260639225447,0.0
2024-09-21 16:30:00,0.001,0.0,0.001,0.4021759397255878,0.0
2024-09-21 16:45:00,0.001,0.0,0.001,0.4543107020197288,0.0
2024-09-21 17:00:00,0.001,0.0,0.0836337114293139,0.6337,0.0
2024-09-21 17:15:00,0.001,0.0,0.35241852509254945,0.5063,0.0
2024-09-21 17:30:00,0.001,0.0,0.759159940451665,0.5650333333333334,0.0
2024-09-21 17:45:00,0.001,0.0,0.1313832674071484,0.43069999999999997,0.0
2024-09-21 18:00:00,0.001,0.0,0.16556550051723923,0.49288779620132245,0.0
2024-09-21 18:15:00,0.001,0.0,1.1133278462578373,0.6640759397255878,0.0
2024-09-21 18:30:00,0.001,0.0,0.6646948238997311,0.4309426063922545,0.0
2024-09-21 18:45:00,0.001,0.0,0.12497312234815415,0.40700927305892115,0.0
2024-09-21 19:00:00,0.001,0.0,0.2759831373647351,0.3530759397255878,0.0
2024-09-21 19:15:00,0.001,0.0,0.8756974757013526,0.4498759397255878,0.0
2024-09-21 19:30:00,0.001,0.0,0.07226666666666669,0.6967385286522938,0.0
2024-09-21 19:45:00,0.001,0.0,0.001,0.7042562750928749,0.0
2024-09-21 20:00:00,0.001,0.0,0.001,0.5139959397255878,0.0
2024-09-21 20:15:00,0.001,0.00013333333333333334,0.001,0.500664035353062,0.0
2024-09-21 20:30:00,0.001,1.8002,0.001,0.32993766166678395,0.0
2024-09-21 20:45:00,0.001,1.2004666666666668,0.001,0.6187426063922544,0.0
2024-09-21 21:00:00,0.001,1.6502666666666668,0.001,0.5135032771268286,0.0
2024-09-21 21:15:00,0.001,0.0008666666666666667,0.001,0.373518864019581,0.0
2024-09-21 21:30:00,0.001,0.0,0.001,0.3265521973529143,0.0
2024-09-21 21:45:00,0.001,0.0,0.001,0.7502490648523296,0.0
2024-09-21 22:00:00,0.001,0.0,0.001,0.5945112879805059,0.0
2024-09-21 22:15:00,0.001,0.0,0.001,0.4595759397255878,0.0
2024-09-21 22:30:00,0.001,0.0,0.001,0.15777593972558782,0.0
2024-09-21 22:45:00,0.001,0.0,0.001,0.2707092730589212,0.0
2024-09-21 23:00:00,0.001,0.0,0.001,0.4488778579177197,0.0
2024-09-21 23:15:00,0.001,0.0,0.001,0.4852188640195809,0.0
2024-09-21 23:30:00,0.001,0.0,0.001,1.0180666666666667,0.0
2024-09-21 23:45:00,0.001,0.0,0.001,0.22699999999999998,0.0
2024-09-22 00:00:00,0.001,0.0,0.001,0.07366666666666667,0.0
2024-09-22 00:15:00,0.001,0.0,0.001,0.208,0.0
2024-09-22 00:30:00,0.001,0.0,0.001,0.10133333333333333,0.0
2024-09-22 00:45:00,0.001,0.0,0.001,0.243,0.0
2024-09-22 01:00:00,0.001,0.0,0.001,0.10366666666666666,0.0
2024-09-22 01:15:00,0.001,0.0,0.001,0.146,0.0
2024-09-22 01:30:00,0.001,0.0,0.001,0.146,0.0
2024-09-22 01:45:00,0.001,0.0,0.001,0.053,0.0
2024-09-22 02:00:00,0.001,0.0,0.001,0.243,0.0
2024-09-22 02:15:00,0.001,0.0,0.001,0.152,0.0
2024-09-22 02:30:00,0.001,0.0,0.001,0.208,0.0
2024-09-22 02:45:00,0.001,0.0,0.001,0.07366666666666667,0.0
2024-09-22 03:00:00,0.001,0.0,0.001,0.053,0.0
2024-09-22 03:15:00,0.001,0.0,0.001,0.205,0.0
2024-09-22 03:30:00,0.001,0.0,0.001,0.26233333333333336,0.0
2024-09-22 03:45:00,0.001,0.0,0.001,0.15633333333333332,0.0
2024-09-22 04:00:00,0.001,0.0,0.001,0.053,0.0
2024-09-22 04:15:00,0.001,0.0,0.001,0.053,0.0
2024-09-22 04:30:00,0.001,0.0,0.001,0.16699999999999998,0.0
2024-09-22 04:45:00,0.001,0.0,0.001,0.37266666666666665,2.3333333333333335
2024-09-22 05:00:00,0.001,0.0,0.001,0.084,1.8666666666666667
2024-09-22 05:15:00,0.001,0.0,0.001,0.053,0.0
2024-09-22 05:30:00,0.001,0.0,0.001,0.053,0.0
2024-09-22 05:45:00,0.001,0.0,0.001,0.20133333333333334,0.0
2024-09-22 06:00:00,0.001,0.0,0.001,0.48993333333333333,0.0
2024-09-22 06:15:00,0.001,0.0,0.001,0.4654666666666667,0.0
2024-09-22 06:30:00,0.001,0.0,0.001,0.0634,0.0
2024-09-22 06:45:00,0.001,0.0,0.001,0.066,0.0
2024-09-22 07:00:00,0.001,0.0,0.001,0.24866666666666667,2.3333333333333335
2024-09-22 07:15:00,0.001,0.0,0.001,0.29733333333333334,0.0
2024-09-22 07:30:00,0.001,0.0,0.001,0.1106,0.0
2024-09-22 07:45:00,0.001,0.0,0.001,0.053,0.0
2024-09-22 08:00:00,0.001,0.0,0.001,0.11586666666666666,0.0
2024-09-22 08:15:00,0.001,0.0,0.001,0.7230666666666666,0.0
2024-09-22 08:30:00,0.001,0.0,0.001,0.3116275787569374,0.0
2024-09-22 08:45:00,0.001,0.0,0.297276234069305,0.2574904090393402,0.0
2024-09-22 09:00:00,0.001,0.0,0.7682342728211028,0.16882374237267353,0.0
2024-09-22 09:15:00,0.001,0.0,0.23075527013400157,0.26935707570600687,0.0
2024-09-22 09:30:00,0.001,0.0,0.1654467459191263,0.1086079141242245,0.0
2024-09-22 09:45:00,0.001,0.0,0.862219893075306,0.205,0.0
2024-09-22 10:00:00,0.001,0.0,0.927589509504157,0.29006666666666664,0.9333333333333333
2024-09-22 10:15:00,0.001,0.0,0.10276240932223042,0.11333333333333333,7.0
2024-09-22 10:30:00,0.001,0.0,0.2128863143598306,0.28099999999999997,0.0
2024-09-22 10:45:00,0.001,0.0,0.5650498999573015,0.187,0.0
2024-09-22 11:00:00,0.001,0.0,0.4858834679740317,0.3828,0.0
2024-09-22 11:15:00,0.001,0.0,0.001,0.4596666666666666,0.0
2024-09-22 11:30:00,0.001,0.0,0.001,0.43113333333333337,0.0
2024-09-22 11:45:00,0.001,0.0,0.001,0.26513333333333333,0.0
2024-09-22 12:00:00,0.001,0.0,0.001,0.0902,0.0
2024-09-22 12:15:00,0.001,0.00046666666666666666,0.001,1.1404,0.0
2024-09-22 12:30:00,0.001,0.9006000000000001,0.001,1.5636417578823314,0.0
2024-09-22 12:45:00,0.001,0.30086666666666667,0.001,0.4324855306862476,0.0
2024-09-22 13:00:00,0.001,0.001,0.001,0.2055521973529143,0.0
2024-09-22 13:15:00,0.001,0.0008666666666666667,0.001,0.2055521973529143,0.0
2024-09-22 13:30:00,0.001,0.0,0.001,0.2530111912510531,0.0
2024-09-22 13:45:00,0.001,0.0,0.001,0.5343779546471725,0.0
2024-09-22 14:00:00,0.001,0.0,0.001,0.37335707570600685,0.0
2024-09-22 14:15:00,0.001,0.0,0.001,0.18582374237267352,0.0
2024-09-22 14:30:00,0.001,0.0,0.001,0.18030599593209254,0.0
2024-09-22 14:45:00,0.001,0.0,0.001,0.22813827805880382,0.0
2024-09-22 15:00:00,0.001,0.0,0.001,0.46181886401958094,0.0
2024-09-22 15:15:00,0.001,0.0,0.001,0.770818864019581,0.0
2024-09-22 15:30:00,0.001,0.0,0.001,0.30506553068624764,0.0
2024-09-22 15:45:00,0.001,0.0,0.001,0.3516521973529143,0.0
2024-09-22 16:00:00,0.001,0.0,0.001,0.4302402929803886,0.0
2024-09-22 16:15:00,0.001,0.0,0.001,0.5573666666666667,0.0
2024-09-22 16:30:00,0.001,0.0,0.001,0.4177040777399606,0.0
2024-09-22 16:45:00,0.001,0.0,0.001,0.2083237423726735,0.0
2024-09-22 17:00:00,0.001,0.0,0.001,0.22119040903934017,0.0
2024-09-22 17:15:00,0.001,0.0,0.001,0.3555237423726735,0.0
2024-09-22 17:30:00,0.001,0.0,0.001,0.3248570757060068,0.0
2024-09-22 17:45:00,0.001,0.0,0.001,0.3644021595478286,0.0
2024-09-22 18:00:00,0.001,0.0,0.001,0.18869999999999998,0.0
2024-09-22 18:15:00,0.001,0.0,0.001,0.2817,5.133333333333334
2024-09-22 18:30:00,0.001,0.0,0.001,0.2817,7.0
2024-09-22 18:45:00,0.001,0.0,0.001,0.3534333333333333,7.0
2024-09-22 19:00:00,0.001,0.0,0.001,0.4997,4.2
2024-09-22 19:15:00,0.001,0.0,0.001,0.3327,0.0
2024-09-22 19:30:00,0.001,0.0,0.001,0.4647,0.0
2024-09-22 19:45:00,0.001,0.0,0.001,0.3142333333333333,0.0
2024-09-22 20:00:00,0.001,0.0,0.001,0.22669999999999998,0.0
2024-09-22 20:15:00,0.001,0.0,0.001,0.3787,0.0
2024-09-22 20:30:00,0.001,0.0,0.001,0.2987545052548876,0.0
2024-09-22 20:45:00,0.001,0.0,0.001,0.4298855306862476,0.0
2024-09-22 21:00:00,0.001,0.0,0.001,0.33837593972558777,0.0
2024-09-22 21:15:00,0.001,0.0,0.001,0.7381759397255879,0.0
2024-09-22 21:30:00,0.001,0.0,0.001,0.5283759397255877,0.0
2024-09-22 21:45:00,0.001,0.0,0.001,0.9818426063922545,0.0
2024-09-22 22:00:00,0.001,0.0,0.001,0.3129092730589211,0.0
2024-09-22 22:15:00,0.001,0.0,0.001,0.22544260639225447,0.0
2024-09-22 22:30:00,0.001,0.0,0.001,0.7287169458274491,0.0
2024-09-22 22:45:00,0.001,0.0,0.001,0.5508855306862476,0.0
2024-09-22 23:00:00,0.001,0.0,0.001,0.554264651745082,0.0
2024-09-22 23:15:00,0.001,0.0,0.001,0.38351424542360407,0.0
2024-09-22 23:30:00,0.001,0.0,0.001,0.4425237423726735,0.0
2024-09-22 23:45:00,0.001,0.0,0.001,0.32959040903934017,0.0
2024-09-23 00:00:00,0.001,0.0,0.001,0.4995237423726735,0.0
2024-09-23 00:15:00,0.001,0.0,0.001,0.4065237423726735,0.0
2024-09-23 00:30:00,0.001,0.0,0.001,0.7335904090393403,0.0
2024-09-23 00:45:00,0.001,0.0,0.001,0.1910647484745347,0.0
2024-09-23 01:00:00,0.001,0.0,0.001,0.661017399117638,0.0
2024-09-23 01:15:00,0.001,0.0,0.001,0.4202521973529143,0.0
2024-09-23 01:30:00,0.001,0.0,0.001,0.8100521973529144,0.0
2024-09-23 01:45:00,0.001,0.0,0.001,0.23291886401958095,0.0
2024-09-23 02:00:00,0.001,0.0,0.001,0.2202521973529143,0.0
2024-09-23 02:15:00,0.001,0.0,0.001,0.35458553068624765,0.0
2024-09-23 02:30:00,0.001,0.0,0.001,0.30781538419605337,0.0
2024-09-23 02:45:00,0.001,0.0,0.001,0.3787,0.0
2024-09-23 03:00:00,0.001,0.0,0.001,0.23936666666666664,0.0
2024-09-23 03:15:00,0.001,0.0,0.001,0.24036666666666665,0.0
2024-09-23 03:30:00,0.001,0.0,0.001,0.32303333333333334,0.0
2024-09-23 03:45:00,0.001,0.0,0.001,0.18869999999999998,0.0
2024-09-23 04:00:00,0.001,0.0,0.001,0.3787,0.0
2024-09-23 04:15:00,0.001,0.0,0.001,0.14166666666666666,0.0
2024-09-23 04:30:00,0.001,0.0,0.001,0.177,0.0
2024-09-23 04:45:00,0.001,0.0,0.001,0.11499999999999999,0.0
2024-09-23 05:00:00,0.001,0.0,0.001,0.053,0.0
2024-09-23 05:15:00,0.001,0.0,0.001,0.7380666666666666,0.0
2024-09-23 05:30:00,0.001,0.0,0.001,0.221,3.7333333333333334
2024-09-23 05:45:00,0.001,0.0,0.001,0.19766666666666666,1.4
2024-09-23 06:00:00,0.001,0.0,0.001,0.053,0.0
2024-09-23 06:15:00,0.001,0.0,0.001,0.053,0.0
2024-09-23 06:30:00,0.001,0.0,0.001,0.16699999999999998,0.0
2024-09-23 06:45:00,0.001,0.0,0.001,0.3313333333333333,0.0
2024-09-23 07:00:00,0.001,0.0,0.001,0.12533333333333332,0.0
2024-09-23 07:15:00,0.001,0.0,0.001,0.053,0.0
2024-09-23 07:30:00,0.001,0.0,0.001,0.053,0.0
2024-09-23 07:45:00,0.001,0.0,0.001,0.16,0.0
2024-09-23 08:00:00,0.001,0.0,0.001,0.398,0.0
2024-09-23 08:15:00,0.001,0.0,0.001,0.06566666666666666,0.0
2024-09-23 08:30:00,0.001,0.0,0.001,0.053,0.0
2024-09-23 08:45:00,0.001,0.0,0.001,0.053,0.0
2024-09-23 09:00:00,0.001,0.0,0.001,0.19433333333333333,0.0
2024-09-23 09:15:00,0.001,0.0,0.001,0.32566666666666666,0.0
2024-09-23 09:30:00,0.001,0.0,0.001,0.10366666666666666,0.0
2024-09-23 09:45:00,0.001,0.0,0.001,0.053,0.0
2024-09-23 10:00:00,0.001,0.0,0.001,0.07366666666666667,0.0
2024-09-23 10:15:00,0.001,0.0,0.001,0.208,5.133333333333334
2024-09-23 10:30:00,0.001,0.0,0.001,0.2533333333333333,7.0
2024-09-23 10:45:00,0.001,0.0,0.001,0.14166666666666666,2.8
2024-09-23 11:00:00,0.001,0.0,0.001,0.053,0.0
2024-09-23 11:15:00,0.001,0.0,0.001,0.146,0.0
2024-09-23 11:30:00,0.001,0.0,0.001,0.146,0.0
2024-09-23 11:45:00,0.001,0.0,0.001,0.205,0.0
2024-09-23 12:00:00,0.001,0.0,0.001,0.17966666666666667,0.0
2024-09-23 12:15:00,0.001,0.0,0.001,0.06333333333333332,0.0
2024-09-23 12:30:00,0.001,0.0,0.001,0.208,3.7333333333333334
2024-09-23 12:45:00,0.001,0.0,0.001,0.07366666666666667,2.8
2024-09-23 13:00:00,0.001,0.0,0.001,0.16699999999999998,0.0
2024-09-23 13:15:00,0.001,0.0,0.001,0.21766666666666667,0.0
2024-09-23 13:30:00,0.001,0.0,0.001,0.13566666666666669,0.0
