,DishWasher,BaseLoad,P_WB
2024-10-03 20:30:00,0.0,0.21966666666666665,0.0
2024-10-03 20:45:00,0.0,0.046,0.0
2024-10-03 21:00:00,0.0,0.046,0.0
2024-10-03 21:15:00,0.0,0.046,0.0
2024-10-03 21:30:00,0.0,0.11833333333333335,0.0
2024-10-03 21:45:00,0.0,0.284,0.0
2024-10-03 22:00:00,0.0,0.2233333333333333,0.0
2024-10-03 22:15:00,0.0,0.046,1.0
2024-10-03 22:30:00,0.0,0.046,0.0
2024-10-03 22:45:00,0.0,0.06666666666666667,0.0
2024-10-03 23:00:00,0.0,0.201,0.0
2024-10-03 23:15:00,0.0,0.10466666666666667,0.0
2024-10-03 23:30:00,0.0,0.23600000000000002,0.0
2024-10-03 23:45:00,0.0,0.10933333333333332,0.0
2024-10-04 00:00:00,0.0,0.046,0.0
2024-10-04 00:15:00,0.0,0.17,0.0
2024-10-04 00:30:00,0.0,0.11833333333333335,0.0
2024-10-04 00:45:00,0.0,0.046,0.0
2024-10-04 01:00:00,0.0,0.19799999999999998,0.0
2024-10-04 01:15:00,0.0,0.18533333333333332,0.0
2024-10-04 01:30:00,0.0,0.11833333333333335,0.3333333333333333
2024-10-04 01:45:00,0.0,0.17,0.6666666666666666
2024-10-04 02:00:00,0.0,0.046,0.0
2024-10-04 02:15:00,0.0,0.046,0.0
2024-10-04 02:30:00,0.0,0.12199999999999998,0.0
2024-10-04 02:45:00,0.0,0.25666666666666665,0.0
2024-10-04 03:00:00,0.0,0.22633333333333333,0.0
2024-10-04 03:15:00,0.0,0.06666666666666667,0.0
2024-10-04 03:30:00,0.0,0.046,0.0
2024-10-04 03:45:00,0.0,0.046,0.0
2024-10-04 04:00:00,0.0,0.046,0.0
2024-10-04 04:15:00,0.0,0.36000000000000004,0.0
2024-10-04 04:30:00,0.0,0.21966666666666665,0.0
2024-10-04 04:45:00,0.0,0.046,0.0
2024-10-04 05:00:00,0.0,0.046,1.0
2024-10-04 05:15:00,0.0,0.046,0.0
2024-10-04 05:30:00,0.0,0.11833333333333335,0.0
2024-10-04 05:45:00,0.0,0.284,0.0
2024-10-04 06:00:00,0.0,0.2233333333333333,0.0
2024-10-04 06:15:00,0.0,0.046,0.0
2024-10-04 06:30:00,0.0,0.046,1.0
2024-10-04 06:45:00,0.0,0.06666666666666667,0.0
2024-10-04 07:00:00,0.0,0.201,0.0
2024-10-04 07:15:00,0.0,0.10466666666666667,0.0
2024-10-04 07:30:00,0.0,0.23600000000000002,0.0
2024-10-04 07:45:00,0.0,0.10933333333333332,0.0
2024-10-04 08:00:00,0.0,0.046,0.0
2024-10-04 08:15:00,0.0,0.17,0.0
2024-10-04 08:30:00,0.0,0.11833333333333335,0.0
2024-10-04 08:45:00,0.0,0.046,0.0
2024-10-04 09:00:00,0.0,0.19799999999999998,0.0
2024-10-04 09:15:00,0.0,0.18533333333333332,0.0
2024-10-04 09:30:00,0.0,0.11833333333333335,0.0
2024-10-04 09:45:00,0.0,0.17,1.0
2024-10-04 10:00:00,0.0,0.046,0.0
2024-10-04 10:15:00,0.0,0.046,0.0
2024-10-04 10:30:00,0.0,0.12199999999999998,0.0
2024-10-04 10:45:00,0.0,0.25666666666666665,0.0
2024-10-04 11:00:00,0.0,0.22633333333333333,0.0
2024-10-04 11:15:00,0.0,0.06666666666666667,0.0
2024-10-04 11:30:00,0.0,0.046,0.0
2024-10-04 11:45:00,0.0,0.046,0.0
2024-10-04 12:00:00,0.0,0.046,0.0
2024-10-04 12:15:00,0.0,0.36000000000000004,0.0
2024-10-04 12:30:00,0.0,0.21966666666666665,0.0
2024-10-04 12:45:00,0.0,0.046,0.0
2024-10-04 13:00:00,0.0,0.046,1.0
2024-10-04 13:15:00,0.0,0.046,0.0
2024-10-04 13:30:00,0.0,0.11833333333333335,0.0
2024-10-04 13:45:00,0.0,0.284,0.0
2024-10-04 14:00:00,0.0,0.2233333333333333,0.0
2024-10-04 14:15:00,0.0,0.046,0.0
2024-10-04 14:30:00,0.0,0.046,0.0
2024-10-04 14:45:00,0.0,0.06666666666666667,0.0
2024-10-04 15:00:00,0.0,0.201,0.0
