,WasherDryer,BaseLoad,P_EV,P_HP,P_WB
2024-12-05 04:15:00,0.001,0.045,0.0,3.0,0.0
2024-12-05 04:30:00,0.001,0.045,0.0,0.4,0.0
2024-12-05 04:45:00,0.001,0.15899999999999997,0.0,0.0,0.0
2024-12-05 05:00:00,0.001,0.235,0.0,0.0,0.0
2024-12-05 05:15:00,0.001,0.045,0.0,0.0,2.0
2024-12-05 05:30:00,0.001,0.045,0.0,0.0,0.6666666666666666
2024-12-05 05:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 06:00:00,0.001,0.047599999999999996,0.0,0.0,0.0
2024-12-05 06:15:00,0.001,0.22266666666666665,0.0,0.0,0.0
2024-12-05 06:30:00,0.001,0.19733333333333333,0.0,0.0,0.0
2024-12-05 06:45:00,0.001,0.058,0.0,0.0,0.0
2024-12-05 07:00:00,0.001,0.05626666666666667,0.0,0.0,0.0
2024-12-05 07:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 07:30:00,0.001,0.07033333333333333,0.0,0.0,1.3333333333333333
2024-12-05 07:45:00,0.001,0.235,0.0,0.2,3.3333333333333335
2024-12-05 08:00:00,0.001,0.13366666666666666,0.0,2.4,2.6666666666666665
2024-12-05 08:15:00,0.001,0.056035492881161934,0.0,0.0,2.6666666666666665
2024-12-05 08:30:00,0.001,0.0568237423726735,0.0,0.0,0.0
2024-12-05 08:45:00,0.001,0.0568237423726735,0.0,0.0,0.0
2024-12-05 09:00:00,0.001,0.13282374237267353,0.0,0.0,0.0
2024-12-05 09:15:00,0.001,0.24209424542360408,0.0,0.0,0.0
2024-12-05 09:30:00,0.001,0.08299999999999999,0.0,0.0,0.0
2024-12-05 09:45:00,0.001,0.5780666666666666,0.0,0.0,0.0
2024-12-05 10:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 10:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 10:30:00,0.001,0.17166666666666666,0.0,0.0,0.0
2024-12-05 10:45:00,0.001,0.22233333333333333,0.0,0.0,2.6666666666666665
2024-12-05 11:00:00,0.001,0.045,0.0,0.0,1.3333333333333333
2024-12-05 11:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 11:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 11:45:00,0.001,0.045,0.0,2.4,0.0
2024-12-05 12:00:00,0.001,0.22233333333333333,0.0,0.2,0.0
2024-12-05 12:15:00,0.001,0.17166666666666666,0.0,0.0,0.0
2024-12-05 12:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 12:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 13:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 13:15:00,0.001,0.08299999999999999,0.0,0.0,0.0
2024-12-05 13:30:00,0.31741391442306527,0.235,5.6,0.0,0.0
2024-12-05 13:45:00,0.7920347860576631,0.40856813156860955,7.0,0.0,0.0
2024-12-05 14:00:00,0.7920347860576631,0.217618864019581,5.6,0.0,0.0
2024-12-05 14:15:00,0.7920347860576631,0.08955219735291431,0.0,0.0,0.0
2024-12-05 14:30:00,0.7920347860576631,0.08955219735291431,0.0,0.0,0.0
2024-12-05 14:45:00,0.7920347860576631,0.17648553068624764,0.0,0.0,0.0
2024-12-05 15:00:00,0.7920347860576631,0.2560347982352762,0.0,0.0,0.0
2024-12-05 15:15:00,0.7920347860576631,0.07033333333333333,0.0,0.0,1.6666666666666667
2024-12-05 15:30:00,0.7920347860576631,0.045,0.0,0.0,1.0
2024-12-05 15:45:00,0.528356524038442,0.045,0.0,2.6,0.0
2024-12-05 16:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 16:15:00,0.001,0.18433333333333332,0.0,0.0,0.0
2024-12-05 16:30:00,0.001,0.20966666666666667,0.0,0.0,0.0
2024-12-05 16:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 17:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 17:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 17:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 17:45:00,0.001,0.235,0.0,0.0,0.0
2024-12-05 18:00:00,0.001,0.15899999999999997,0.0,0.0,0.0
2024-12-05 18:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 18:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 18:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 19:00:00,0.001,0.09566666666666666,0.0,0.0,0.0
2024-12-05 19:15:00,0.001,0.235,0.0,0.0,0.0
2024-12-05 19:30:00,0.001,0.10833333333333334,0.0,0.0,0.0
2024-12-05 19:45:00,0.001,0.045,0.0,2.6,0.0
2024-12-05 20:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 20:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 20:30:00,0.001,0.25926666666666665,0.0,0.0,2.6666666666666665
2024-12-05 20:45:00,0.001,0.356,0.0,0.0,0.0
2024-12-05 21:00:00,0.001,0.17866666666666667,0.0,0.0,0.0
2024-12-05 21:15:00,0.001,0.166,0.0,0.0,0.0
2024-12-05 21:30:00,0.001,0.1418,0.0,0.0,0.0
2024-12-05 21:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-05 22:00:00,0.001,0.20803549288116194,0.0,0.0,0.0
2024-12-05 22:15:00,0.001,0.2088237423726735,0.0,0.0,1.6666666666666667
2024-12-05 22:30:00,0.001,0.0568237423726735,0.0,0.0,1.0
2024-12-05 22:45:00,0.001,0.0810237423726735,0.0,0.0,0.0
2024-12-05 23:00:00,0.001,0.17624724338965037,0.0,0.0,3.0
2024-12-05 23:15:00,0.001,0.2039084245489981,0.0,0.0,0.0
2024-12-05 23:30:00,0.001,0.3875521973529143,0.0,0.0,0.0
2024-12-05 23:45:00,0.001,0.30519152661834015,0.0,0.0,0.0
2024-12-06 00:00:00,0.001,0.6537092730589212,0.0,0.0,0.0
2024-12-06 00:15:00,0.001,0.0883759397255878,0.0,0.0,0.0
2024-12-06 00:30:00,0.001,0.07154810113736684,0.0,0.0,0.0
2024-12-06 00:45:00,0.001,0.12015707570600684,0.0,0.0,3.0
2024-12-06 01:00:00,0.001,0.24524724338965037,0.0,0.0,0.0
2024-12-06 01:15:00,0.001,0.09566666666666665,0.0,0.6,0.0
2024-12-06 01:30:00,0.001,0.052882494915115666,0.0,0.0,3.0
2024-12-06 01:45:00,0.001,0.0568237423726735,0.0,0.0,1.0
2024-12-06 02:00:00,0.001,0.0568237423726735,0.0,0.0,0.0
2024-12-06 02:15:00,0.001,0.1708237423726735,0.0,0.0,0.0
2024-12-06 02:30:00,0.001,0.24682374237267352,0.0,0.0,0.0
2024-12-06 02:45:00,0.001,0.04894124745755783,0.0,0.0,0.0
2024-12-06 03:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 03:15:00,0.001,0.045,0.0,0.0,3.3333333333333335
2024-12-06 03:30:00,0.001,0.045,0.0,0.0,1.0
2024-12-06 03:45:00,0.001,0.20966666666666667,0.0,0.0,0.0
2024-12-06 04:00:00,0.001,0.18433333333333332,0.0,0.0,0.0
2024-12-06 04:15:00,0.001,0.045,0.0,2.0,0.0
2024-12-06 04:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 04:45:00,0.001,0.045,0.0,0.6,0.0
2024-12-06 05:00:00,0.001,0.07033333333333333,0.0,0.0,0.0
2024-12-06 05:15:00,0.001,0.235,0.0,0.8,0.0
2024-12-06 05:30:00,0.001,0.13366666666666666,0.0,0.0,0.0
2024-12-06 05:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 06:00:00,0.001,0.31153333333333333,0.0,0.0,0.0
2024-12-06 06:15:00,0.001,0.17826666666666666,4.2,0.0,0.0
2024-12-06 06:30:00,0.001,0.121,3.2666666666666666,0.4,0.0
2024-12-06 06:45:00,0.001,0.235,0.0,2.2,2.3333333333333335
2024-12-06 07:00:00,0.001,0.08299999999999999,0.0,0.0,0.6666666666666666
2024-12-06 07:15:00,0.001,0.31933333333333336,0.0,0.0,0.0
2024-12-06 07:30:00,0.001,0.32453333333333334,0.0,0.0,0.0
2024-12-06 07:45:00,0.001,0.058,0.0,0.0,0.0
2024-12-06 08:00:00,0.001,0.18466666666666667,0.0,0.0,0.0
2024-12-06 08:15:00,0.001,0.2258,0.0,0.0,0.0
2024-12-06 08:30:00,0.001,0.045,0.0,0.0,2.0
2024-12-06 08:45:00,0.001,0.045,0.0,0.0,4.0
2024-12-06 09:00:00,0.001,0.045,0.0,0.0,0.6666666666666666
2024-12-06 09:15:00,0.001,0.045,0.0,0.0,5.0
2024-12-06 09:30:00,0.001,0.22233333333333333,0.0,0.0,0.6666666666666666
2024-12-06 09:45:00,0.001,0.17166666666666666,0.0,0.0,0.0
2024-12-06 10:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 10:15:00,0.001,0.4448,0.0,0.0,0.0
2024-12-06 10:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 10:45:00,0.001,0.08299999999999999,0.0,2.6,3.3333333333333335
2024-12-06 11:00:00,0.001,0.235,0.0,0.0,0.0
2024-12-06 11:15:00,0.001,0.121,0.0,0.0,0.0
2024-12-06 11:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 11:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 12:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 12:15:00,0.001,0.13366666666666666,0.0,0.0,0.0
2024-12-06 12:30:00,0.001,0.235,0.0,0.0,0.0
2024-12-06 12:45:00,0.001,0.07033333333333333,0.0,0.0,0.0
2024-12-06 13:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 13:15:00,0.7392991336538189,0.045,0.0,0.0,0.0
2024-12-06 13:30:00,0.7920347860576631,0.045,0.0,0.0,2.0
2024-12-06 13:45:00,0.7920347860576631,0.18433333333333332,0.0,0.0,0.6666666666666666
2024-12-06 14:00:00,0.7920347860576631,0.20966666666666667,0.0,0.0,0.0
2024-12-06 14:15:00,0.7920347860576631,0.045,0.0,0.0,0.0
2024-12-06 14:30:00,0.7920347860576631,0.045,0.0,0.0,0.0
2024-12-06 14:45:00,0.7920347860576631,0.045,0.0,1.2,0.0
2024-12-06 15:00:00,0.7920347860576631,0.045,0.0,1.4,0.0
2024-12-06 15:15:00,0.7920347860576631,0.235,0.0,0.0,0.0
2024-12-06 15:30:00,0.7920347860576631,0.15899999999999997,0.0,0.0,0.0
2024-12-06 15:45:00,0.7920347860576631,0.045,0.0,0.0,2.6666666666666665
2024-12-06 16:00:00,0.7920347860576631,0.045,0.0,0.0,0.0
2024-12-06 16:15:00,0.7920347860576631,0.045,0.0,0.0,0.0
2024-12-06 16:30:00,0.1592069572115326,0.09566666666666666,0.0,0.0,0.0
2024-12-06 16:45:00,0.001,0.235,0.0,0.0,0.0
2024-12-06 17:00:00,0.001,0.10833333333333334,0.0,0.0,0.0
2024-12-06 17:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 17:30:00,0.001,0.045,7.0,0.0,0.0
2024-12-06 17:45:00,0.001,0.045,7.0,0.0,0.0
2024-12-06 18:00:00,0.001,0.21086666666666665,4.666666666666667,0.0,0.3333333333333333
2024-12-06 18:15:00,0.001,0.356,0.0,0.0,2.6666666666666665
2024-12-06 18:30:00,0.001,0.17866666666666667,0.0,0.0,0.0
2024-12-06 18:45:00,0.001,0.166,0.0,0.0,0.0
2024-12-06 19:00:00,0.001,0.166,0.0,1.8,0.0
2024-12-06 19:15:00,0.001,0.10953333333333333,0.0,0.8,0.0
2024-12-06 19:30:00,0.001,0.197,0.0,0.0,0.0
2024-12-06 19:45:00,0.001,0.19699999999999998,0.0,0.0,0.0
2024-12-06 20:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 20:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 20:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 20:45:00,0.001,0.057666666666666665,0.0,0.0,0.0
2024-12-06 21:00:00,0.001,0.235,0.0,0.0,0.0
2024-12-06 21:15:00,0.001,0.14633333333333332,0.0,0.0,0.0
2024-12-06 21:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 21:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 22:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 22:15:00,0.001,0.10833333333333334,0.0,0.0,0.0
2024-12-06 22:30:00,0.001,0.235,0.0,0.0,0.0
2024-12-06 22:45:00,0.001,0.09566666666666665,0.0,0.0,0.0
2024-12-06 23:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 23:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 23:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-06 23:45:00,0.001,0.15899999999999997,0.0,0.0,0.0
2024-12-07 00:00:00,0.001,0.235,0.0,0.0,0.0
2024-12-07 00:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-07 00:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-07 00:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-07 01:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-07 01:15:00,0.001,0.20966666666666667,0.0,0.0,0.0
2024-12-07 01:30:00,0.001,0.18433333333333332,0.0,0.0,0.0
2024-12-07 01:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-07 02:00:00,0.001,0.045,0.0,0.6,0.0
2024-12-07 02:15:00,0.001,0.045,0.0,0.6,1.0
2024-12-07 02:30:00,0.001,0.07033333333333333,0.0,0.0,1.6666666666666667
2024-12-07 02:45:00,0.001,0.235,0.0,0.0,0.0
2024-12-07 03:00:00,0.001,0.13366666666666666,0.0,0.0,0.0
2024-12-07 03:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-07 03:30:00,0.001,0.045,0.0,0.0,1.3333333333333333
2024-12-07 03:45:00,0.001,0.045,0.0,0.4,1.3333333333333333
2024-12-07 04:00:00,0.001,0.121,0.0,2.4,0.0
2024-12-07 04:15:00,0.001,0.235,0.0,1.2,0.0
2024-12-07 04:30:00,0.001,0.08299999999999999,0.0,0.0,1.6666666666666667
2024-12-07 04:45:00,0.001,0.045,0.0,0.0,1.6666666666666667
2024-12-07 05:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-07 05:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-07 05:30:00,0.001,0.17166666666666666,0.0,0.0,0.0
2024-12-07 05:45:00,0.001,0.22233333333333333,0.0,0.0,0.0
2024-12-07 06:00:00,0.001,0.045,0.0,0.0,2.6666666666666665
2024-12-07 06:15:00,0.001,0.045,0.0,0.0,0.6666666666666666
2024-12-07 06:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-07 06:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-07 07:00:00,0.001,0.22233333333333333,0.0,0.0,0.0
2024-12-07 07:15:00,0.001,0.17166666666666666,0.0,0.0,0.0
2024-12-07 07:30:00,0.001,0.045,0.0,0.0,3.0
2024-12-07 07:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-07 08:00:00,0.001,0.045,0.0,0.0,2.0
2024-12-07 08:15:00,0.001,0.08299999999999999,0.0,0.0,1.0
2024-12-07 08:30:00,0.001,0.24626666666666666,0.0,0.2,0.0
2024-12-07 08:45:00,0.001,0.134,0.0,2.8,0.0
2024-12-07 09:00:00,0.001,0.058,0.0,0.0,3.3333333333333335
2024-12-07 09:15:00,0.001,0.058,0.0,0.0,1.0
2024-12-07 09:30:00,0.001,0.10568553068624764,0.0,0.0,0.0
2024-12-07 09:45:00,0.6865634812499747,0.2974855306862476,0.0,0.0,0.0
2024-12-07 10:00:00,0.7920347860576631,0.388418864019581,0.0,0.0,0.0
2024-12-07 10:15:00,0.7920347860576631,0.23588553068624762,0.0,0.0,0.0
2024-12-07 10:30:00,0.7920347860576631,0.20634523770585908,0.0,0.0,0.0
2024-12-07 10:45:00,0.7920347860576631,1.5941999999999998,0.0,0.0,0.0
2024-12-07 11:00:00,0.7920347860576631,1.5643979850784153,0.0,0.0,1.6666666666666667
2024-12-07 11:15:00,0.7920347860576631,0.21588553068624763,0.0,0.0,2.0
2024-12-07 11:30:00,0.7920347860576631,0.641018864019581,3.7333333333333334,0.0,0.0
2024-12-07 11:45:00,0.7920347860576631,0.500618864019581,7.0,0.0,0.0
2024-12-07 12:00:00,0.7920347860576631,0.17188553068624762,7.0,0.0,0.0
2024-12-07 12:15:00,0.7920347860576631,0.29095219735291433,7.0,0.0,0.0
2024-12-07 12:30:00,0.7920347860576631,0.21281886401958097,7.0,0.0,0.0
2024-12-07 12:45:00,0.7920347860576631,0.4733521973529143,7.0,1.2,0.0
2024-12-07 13:00:00,0.7920347860576631,0.3340111912510531,0.4666666666666667,1.4,2.3333333333333335
2024-12-07 13:15:00,0.7920347860576631,0.2223759397255878,0.0,0.0,0.3333333333333333
2024-12-07 13:30:00,0.7920347860576631,0.5993092730589211,0.0,0.0,0.0
2024-12-07 13:45:00,0.7920347860576631,0.4889092730589212,0.0,0.0,3.6666666666666665
2024-12-07 14:00:00,0.7920347860576631,0.27304260639225447,0.0,0.0,0.3333333333333333
2024-12-07 14:15:00,0.7920347860576631,0.3269797761098517,0.0,0.0,0.0
2024-12-07 14:30:00,0.7920347860576631,0.15288553068624763,0.0,0.0,0.0
2024-12-07 14:45:00,0.7920347860576631,0.17366523770585907,0.0,0.0,1.6666666666666667
2024-12-07 15:00:00,0.7920347860576631,1.0561771061372496,0.0,0.0,2.3333333333333335
2024-12-07 15:15:00,0.7920347860576631,1.4931718619856271,0.0,0.0,0.0
2024-12-07 15:30:00,0.7920347860576631,0.31330927305892114,0.0,0.0,0.0
2024-12-07 15:45:00,0.7920347860576631,0.4106426063922545,0.0,0.0,0.0
2024-12-07 16:00:00,0.7920347860576631,0.2350426063922545,0.0,0.0,0.0
2024-12-07 16:15:00,0.6865634812499747,0.149428687098144,0.0,0.0,0.0
2024-12-07 16:30:00,0.6865634812499747,0.08595707570600684,0.0,0.0,0.0
2024-12-07 16:45:00,0.7920347860576631,0.1908237423726735,0.0,0.2,0.0
2024-12-07 17:00:00,0.7920347860576631,0.7594515809608945,0.0,2.4,0.0
2024-12-07 17:15:00,0.7920347860576631,0.3743759397255878,0.0,0.0,2.6666666666666665
2024-12-07 17:30:00,0.7920347860576631,0.7021759397255879,0.0,0.0,0.0
2024-12-07 17:45:00,0.7920347860576631,2.4614426063922545,0.0,0.0,0.0
2024-12-07 18:00:00,0.7920347860576631,1.9199759397255876,0.0,0.0,2.0
2024-12-07 18:15:00,0.7920347860576631,2.260242606392254,0.0,0.0,0.6666666666666666
2024-12-07 18:30:00,0.7920347860576631,1.6364426063922546,0.0,0.0,0.0
2024-12-07 18:45:00,0.7920347860576631,3.6206426063922543,0.0,0.0,0.0
2024-12-07 19:00:00,0.7920347860576631,3.3933092730589207,0.0,0.0,3.3333333333333335
2024-12-07 19:15:00,0.7920347860576631,2.200442606392255,0.0,0.0,2.0
2024-12-07 19:30:00,0.7920347860576631,0.12064260639225448,0.0,0.0,0.0
2024-12-07 19:45:00,0.7920347860576631,2.1393759397255883,0.0,0.0,0.0
2024-12-07 20:00:00,0.7920347860576631,1.5993759397255878,0.0,0.0,0.0
2024-12-07 20:15:00,0.7920347860576631,0.27304260639225447,0.0,0.0,0.0
2024-12-07 20:30:00,0.7920347860576631,0.2223759397255878,0.0,0.0,0.0
2024-12-07 20:45:00,0.7920347860576631,0.2223759397255878,0.0,0.0,0.0
2024-12-07 21:00:00,0.7920347860576631,0.2223759397255878,0.0,2.6,3.0
2024-12-07 21:15:00,0.7920347860576631,0.3251092730589212,0.0,0.0,0.3333333333333333
2024-12-07 21:30:00,0.7920347860576631,0.39937593972558777,0.0,0.0,0.0
2024-12-07 21:45:00,0.7920347860576631,0.6091759397255879,0.0,0.0,1.0
2024-12-07 22:00:00,0.7920347860576631,0.20937593972558782,0.0,0.0,1.6666666666666667
2024-12-07 22:15:00,0.7920347860576631,0.1967550607844221,0.0,0.0,0.0
2024-12-07 22:30:00,0.7920347860576631,0.20937593972558782,0.0,0.0,0.0
2024-12-07 22:45:00,0.001,0.37404260639225445,0.0,0.0,0.0
2024-12-07 23:00:00,0.001,0.8817759397255879,0.0,0.0,0.0
2024-12-07 23:15:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-12-07 23:30:00,0.001,0.8528426063922545,0.0,0.0,4.333333333333333
2024-12-07 23:45:00,0.001,0.20937593972558782,0.0,0.0,2.3333333333333335
2024-12-08 00:00:00,0.001,0.21105290123659348,0.0,0.0,0.0
2024-12-08 00:15:00,0.001,0.356,0.0,0.0,0.0
2024-12-08 00:30:00,0.001,0.25466666666666665,0.0,0.0,0.0
2024-12-08 00:45:00,0.001,0.06113333333333334,0.0,0.0,0.0
2024-12-08 01:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-08 01:15:00,0.001,0.4448,0.0,0.0,0.0
2024-12-08 01:30:00,0.001,0.121,0.0,0.0,1.3333333333333333
2024-12-08 01:45:00,0.001,0.7680666666666666,0.0,0.0,1.3333333333333333
2024-12-08 02:00:00,0.001,0.08299999999999999,0.0,0.0,0.0
2024-12-08 02:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-08 02:30:00,0.001,0.045,0.0,0.0,0.0
2024-12-08 02:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-08 03:00:00,0.001,0.17166666666666666,0.0,0.0,2.6666666666666665
2024-12-08 03:15:00,0.001,0.22233333333333333,0.0,0.2,0.0
2024-12-08 03:30:00,0.001,0.045,0.0,0.4,0.0
2024-12-08 03:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-08 04:00:00,0.001,0.44480000000000003,0.0,0.0,0.0
2024-12-08 04:15:00,0.001,0.045,0.0,2.4,0.0
2024-12-08 04:30:00,0.001,0.22233333333333333,0.0,1.6,1.0
2024-12-08 04:45:00,0.001,0.17166666666666666,0.0,0.0,1.6666666666666667
2024-12-08 05:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-08 05:15:00,0.001,0.054533333333333336,1.8666666666666667,0.0,0.0
2024-12-08 05:30:00,0.001,0.058,2.3333333333333335,0.0,3.6666666666666665
2024-12-08 05:45:00,0.001,0.096,0.0,0.0,1.0
2024-12-08 06:00:00,0.001,0.24799999999999997,0.0,0.0,0.0
2024-12-08 06:15:00,0.001,0.134,0.0,0.0,0.0
2024-12-08 06:30:00,0.001,0.058,0.0,0.0,0.0
2024-12-08 06:45:00,0.001,0.058,0.0,0.0,0.0
2024-12-08 07:00:00,0.001,0.04933333333333333,0.0,0.0,0.0
2024-12-08 07:15:00,0.001,0.13366666666666666,0.0,0.0,0.6666666666666666
2024-12-08 07:30:00,0.001,0.235,0.0,0.0,2.0
2024-12-08 07:45:00,0.001,0.07033333333333333,0.0,0.0,0.0
2024-12-08 08:00:00,0.001,0.045,0.0,0.2,0.0
2024-12-08 08:15:00,0.528356524038442,0.045,0.0,1.4,0.0
2024-12-08 08:30:00,0.7920347860576631,0.045,0.0,1.2,0.0
2024-12-08 08:45:00,0.7920347860576631,0.18433333333333332,0.0,0.0,3.6666666666666665
2024-12-08 09:00:00,0.7920347860576631,0.20966666666666667,0.0,0.0,0.0
2024-12-08 09:15:00,0.7920347860576631,0.045,0.0,0.0,0.0
2024-12-08 09:30:00,0.7920347860576631,0.045,0.0,0.0,0.0
2024-12-08 09:45:00,0.7920347860576631,0.045,0.0,0.0,0.0
2024-12-08 10:00:00,0.7920347860576631,0.045,4.666666666666667,0.0,0.0
2024-12-08 10:15:00,0.7920347860576631,0.235,5.6,0.0,0.0
2024-12-08 10:30:00,0.7920347860576631,0.15899999999999997,0.0,0.0,0.0
2024-12-08 10:45:00,0.7920347860576631,0.045,0.0,0.0,1.6666666666666667
2024-12-08 11:00:00,0.7920347860576631,0.5832666666666667,0.0,0.0,1.0
2024-12-08 11:15:00,0.7920347860576631,0.058,0.0,0.0,0.0
2024-12-08 11:30:00,0.7920347860576631,0.22966666666666666,0.0,0.0,0.0
2024-12-08 11:45:00,0.528356524038442,0.45732,6.066666666666666,0.0,0.0
2024-12-08 12:00:00,0.001,0.24146666666666666,1.4,2.2,0.0
2024-12-08 12:15:00,0.001,0.166,0.0,0.4,0.0
2024-12-08 12:30:00,0.001,0.6990666666666667,0.0,0.0,0.0
2024-12-08 12:45:00,0.001,0.08533333333333333,0.0,0.0,0.0
2024-12-08 13:00:00,0.001,0.14633333333333332,0.0,0.0,0.0
2024-12-08 13:15:00,0.001,0.235,0.0,0.0,4.0
2024-12-08 13:30:00,0.001,0.057666666666666665,0.0,0.0,0.0
2024-12-08 13:45:00,0.001,0.045,0.0,0.0,0.0
2024-12-08 14:00:00,0.001,0.045,0.0,0.0,0.0
2024-12-08 14:15:00,0.001,0.045,0.0,0.0,0.0
2024-12-08 14:30:00,0.001,0.7300666666666668,0.0,0.0,0.0
2024-12-08 14:45:00,0.001,0.19699999999999998,0.0,0.0,3.3333333333333335
2024-12-08 15:00:00,0.001,0.44480000000000003,0.0,0.0,0.6666666666666666
2024-12-08 15:15:00,0.001,0.045,6.066666666666666,0.0,0.0
2024-12-08 15:30:00,0.001,0.6949412474575579,4.2,0.0,0.0
2024-12-08 15:45:00,0.001,0.19049040903934017,0.0,2.6,2.0
2024-12-08 16:00:00,0.001,0.3678237423726735,0.0,0.0,1.6666666666666667
2024-12-08 16:15:00,0.001,0.2833640353530621,0.0,0.0,0.0
2024-12-08 16:30:00,0.001,0.1609759397255878,0.0,0.0,0.0
2024-12-08 16:45:00,0.001,0.6214426063922546,0.0,0.0,0.0
2024-12-08 17:00:00,0.7392991336538189,0.5891953630026041,0.0,0.0,0.0
2024-12-08 17:15:00,0.7920347860576631,0.1953521973529143,0.0,0.0,4.0
2024-12-08 17:30:00,0.7920347860576631,0.3792229417595416,0.0,0.0,0.0
2024-12-08 17:45:00,0.7920347860576631,0.21149040903934016,0.0,0.0,0.0
2024-12-08 18:00:00,0.7920347860576631,0.21729040903934013,0.0,0.0,3.0
2024-12-08 18:15:00,0.7920347860576631,0.2611411414903116,0.0,0.0,0.0
2024-12-08 18:30:00,0.7920347860576631,0.29430927305892113,0.0,0.0,0.0
2024-12-08 18:45:00,0.7920347860576631,1.3498426063922546,0.0,0.0,0.0
2024-12-08 19:00:00,0.7920347860576631,0.5033759397255878,0.0,0.0,0.0
2024-12-08 19:15:00,0.7920347860576631,0.7131759397255878,0.0,0.8,1.0
2024-12-08 19:30:00,0.7920347860576631,0.2769759397255878,0.0,1.8,1.6666666666666667
2024-12-08 19:45:00,0.7920347860576631,0.21922294175954155,0.0,0.0,0.0
2024-12-08 20:00:00,0.7920347860576631,0.22072102356740958,0.0,0.0,0.0
2024-12-08 20:15:00,0.6865634812499747,0.46236260639225446,0.0,0.0,0.0
2024-12-08 20:30:00,0.001,0.3487092730589211,0.0,0.0,0.0
2024-12-08 20:45:00,0.001,1.8960426063922546,0.0,0.0,0.0
2024-12-08 21:00:00,0.001,1.0090426063922546,0.0,0.0,0.0
2024-12-08 21:15:00,0.001,0.20937593972558782,0.0,0.0,1.6666666666666667
2024-12-08 21:30:00,0.001,0.23478769023407625,0.0,0.0,1.0
2024-12-08 21:45:00,0.001,0.3955481011373668,0.0,0.0,0.0
2024-12-08 22:00:00,0.001,0.31104260639225445,0.0,0.0,0.0
2024-12-08 22:15:00,0.001,0.2223759397255878,0.0,0.0,1.6666666666666667
2024-12-08 22:30:00,0.001,0.2223759397255878,0.0,0.0,1.3333333333333333
2024-12-08 22:45:00,0.001,0.21110927305892116,0.0,0.0,1.6666666666666667
2024-12-08 23:00:00,0.001,0.28537593972558783,0.0,0.0,2.3333333333333335
2024-12-08 23:15:00,0.001,0.38912869633593744,0.0,0.0,0.0
