,WasherDryer,DishWasher,BaseLoad,P_HP,P_WB
2024-01-08 20:30:00,0.001,0.0,0.05920695964705524,0.8,0.4
2024-01-08 20:45:00,0.001,0.0,0.08741886401958097,0.0,1.5
2024-01-08 21:00:00,0.001,0.0,0.2533366104601619,0.0,0.9
2024-01-08 21:15:00,0.001,0.0,0.42770927305892115,0.0,1.5
2024-01-08 21:30:00,0.001,0.0,0.531709273058921,0.0,1.5
2024-01-08 21:45:00,0.001,0.0,0.4673092730589211,1.8666666666666667,1.5
2024-01-08 22:00:00,0.001,0.0,0.43552722219620116,1.3333333333333333,1.5
2024-01-08 22:15:00,0.001,0.0,0.31223932926542586,0.0,1.5
2024-01-08 22:30:00,0.001,0.0,0.2904904090393402,0.0,1.5
2024-01-08 22:45:00,0.001,0.0,0.2984904090393402,0.0,1.5
2024-01-08 23:00:00,0.001,0.0,0.15549040903934017,0.0,0.1
2024-01-08 23:15:00,0.001,0.0,0.06682374237267351,0.0,0.0
2024-01-08 23:30:00,0.001,0.0,0.06682374237267351,0.0,0.0
2024-01-08 23:45:00,0.001,0.0,0.10215299796604627,0.0,0.0
2024-01-09 00:00:00,0.001,0.0,0.13566666666666669,0.0,0.0
2024-01-09 00:15:00,0.001,0.0,0.23233333333333334,0.0,0.0
2024-01-09 00:30:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 00:45:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 01:00:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 01:15:00,0.001,0.0,0.15033333333333332,0.0,0.0
2024-01-09 01:30:00,0.001,0.0,0.16033333333333333,0.0,0.0
2024-01-09 01:45:00,0.001,0.0,0.15633333333333332,0.0,0.0
2024-01-09 02:00:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 02:15:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 02:30:00,0.001,0.0,0.09166666666666666,0.0,0.0
2024-01-09 02:45:00,0.001,0.0,0.143,0.0,0.0
2024-01-09 03:00:00,0.001,0.0,0.21966666666666665,0.0,0.0
2024-01-09 03:15:00,0.001,0.0,0.06766666666666667,0.0,0.0
2024-01-09 03:30:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 03:45:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 04:00:00,0.001,0.0,0.143,0.0,0.0
2024-01-09 04:15:00,0.001,0.0,0.155,1.3333333333333333,0.0
2024-01-09 04:30:00,0.001,0.0,0.169,1.0666666666666667,0.0
2024-01-09 04:45:00,0.001,0.0,0.055,0.8,0.0
2024-01-09 05:00:00,0.001,0.0,0.055,0.9333333333333333,0.0
2024-01-09 05:15:00,0.001,0.0,0.08433333333333334,2.0,0.0
2024-01-09 05:30:00,0.001,0.0,0.15033333333333332,2.0,0.0
2024-01-09 05:45:00,0.001,0.0,0.207,0.6666666666666666,0.0
2024-01-09 06:00:00,0.001,0.0,0.08033333333333334,0.9333333333333333,0.0
2024-01-09 06:15:00,0.001,0.0,0.055,2.0,0.0
2024-01-09 06:30:00,0.001,0.0,0.055,1.2,0.0
2024-01-09 06:45:00,0.001,0.0,0.13566666666666669,0.0,0.0
2024-01-09 07:00:00,0.001,0.0,0.14966666666666667,0.0,0.0
2024-01-09 07:15:00,0.001,0.0,0.18166666666666667,0.0,0.0
2024-01-09 07:30:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 07:45:00,0.001,0.0,0.055,2.0,0.0
2024-01-09 08:00:00,0.001,0.0,0.077,1.3333333333333333,0.0
2024-01-09 08:15:00,0.001,0.0,0.15766666666666668,0.0,0.0
2024-01-09 08:30:00,0.001,0.0,0.19433333333333333,0.0,0.0
2024-01-09 08:45:00,0.001,0.0,0.093,0.0,0.0
2024-01-09 09:00:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 09:15:00,0.001,0.0,0.055,1.6,0.0
2024-01-09 09:30:00,0.001,0.0,0.12833333333333333,1.6,0.0
2024-01-09 09:45:00,0.001,0.0,0.14433333333333334,0.0,0.0
2024-01-09 10:00:00,0.001,0.0,0.19433333333333333,0.0,0.0
2024-01-09 10:15:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 10:30:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 10:45:00,0.001,0.0,0.06966666666666667,1.3333333333333333,0.0
2024-01-09 11:00:00,0.001,0.0,0.165,1.8666666666666667,0.0
2024-01-09 11:15:00,0.001,0.0,0.18166666666666667,0.0,0.0
2024-01-09 11:30:00,0.001,0.0,0.10566666666666666,0.0,0.0
2024-01-09 11:45:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 12:00:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 12:15:00,0.001,0.0,0.121,0.6666666666666666,0.0
2024-01-09 12:30:00,0.001,0.0,0.13899999999999998,2.0,0.0
2024-01-09 12:45:00,0.001,0.0,0.207,0.5333333333333333,0.0
2024-01-09 13:00:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 13:15:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 13:30:00,0.001,0.0,0.06233333333333334,0.0,0.0
2024-01-09 13:45:00,0.001,0.0,0.165,0.0,0.0
2024-01-09 14:00:00,0.001,0.0,0.17633333333333334,1.6,0.0
2024-01-09 14:15:00,0.001,0.0,0.11833333333333333,1.4666666666666666,0.0
2024-01-09 14:30:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 14:45:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 15:00:00,0.001,0.0,0.11366666666666667,0.0,0.0
2024-01-09 15:15:00,0.001,0.0,0.13366666666666666,0.0,0.0
2024-01-09 15:30:00,0.001,0.0,0.21966666666666665,0.5333333333333333,0.0
2024-01-09 15:45:00,0.001,0.0,0.055,2.0,0.0
2024-01-09 16:00:00,0.001,0.0,0.055,0.5333333333333333,0.0
2024-01-09 16:15:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 16:30:00,0.001,0.0,0.165,0.0,0.0
2024-01-09 16:45:00,0.001,0.0,0.17099999999999999,0.0,0.0
2024-01-09 17:00:00,0.001,0.0,0.131,0.0,0.0
2024-01-09 17:15:00,0.001,0.0,0.055,1.6,0.0
2024-01-09 17:30:00,0.001,0.0,0.055,1.6,0.0
2024-01-09 17:45:00,0.001,0.0,0.10633333333333334,0.0,0.0
2024-01-09 18:00:00,0.001,0.0,0.12833333333333333,0.0,0.0
2024-01-09 18:15:00,0.001,0.0,0.23233333333333334,0.0,0.0
2024-01-09 18:30:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 18:45:00,0.001,0.0,0.055,0.26666666666666666,0.0
2024-01-09 19:00:00,0.001,0.0,0.055,2.0,0.0
2024-01-09 19:15:00,0.001,0.0,0.15766666666666668,0.9333333333333333,0.0
2024-01-09 19:30:00,0.001,0.0,0.16566666666666666,0.0,0.0
2024-01-09 19:45:00,0.001,0.0,0.14366666666666666,0.0,0.0
2024-01-09 20:00:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 20:15:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 20:30:00,0.001,0.0,0.099,1.2,0.0
2024-01-09 20:45:00,0.001,0.0,0.13566666666666669,2.0,0.0
2024-01-09 21:00:00,0.001,0.0,0.23233333333333334,0.0,0.0
2024-01-09 21:15:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 21:30:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 21:45:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 22:00:00,0.001,0.0,0.15033333333333332,0.4,0.0
2024-01-09 22:15:00,0.001,0.0,0.16033333333333333,2.0,0.0
2024-01-09 22:30:00,0.001,0.0,0.15633333333333332,0.8,0.0
2024-01-09 22:45:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 23:00:00,0.001,0.0,0.055,0.0,0.0
2024-01-09 23:15:00,0.001,0.0,0.09166666666666666,0.0,0.0
2024-01-09 23:30:00,0.001,0.0,0.143,0.0,0.0
2024-01-09 23:45:00,0.001,0.0,0.21966666666666665,0.0,0.0
2024-01-10 00:00:00,0.001,0.0,0.06766666666666667,0.0,0.0
2024-01-10 00:15:00,0.001,0.0,0.055,0.0,0.0
2024-01-10 00:30:00,0.001,0.0,0.055,0.0,0.0
2024-01-10 00:45:00,0.001,0.0,0.143,0.0,0.0
2024-01-10 01:00:00,0.001,0.0,0.155,0.0,0.0
2024-01-10 01:15:00,0.001,0.0,0.169,0.0,0.0
2024-01-10 01:30:00,0.001,0.0,0.055,0.0,0.0
2024-01-10 01:45:00,0.001,0.0,0.055,0.0,0.0
2024-01-10 02:00:00,0.001,0.0,0.08433333333333334,0.0,0.0
2024-01-10 02:15:00,0.001,0.0,0.15033333333333332,0.0,0.0
2024-01-10 02:30:00,0.001,0.0,0.207,0.0,0.0
2024-01-10 02:45:00,0.001,0.0,0.08033333333333334,0.0,0.0
2024-01-10 03:00:00,0.001,0.0,0.055,0.0,0.0
2024-01-10 03:15:00,0.001,0.0,0.055,0.0,0.0
2024-01-10 03:30:00,0.001,0.0,0.13566666666666669,0.0,0.0
2024-01-10 03:45:00,0.001,0.0,0.14966666666666667,0.0,0.0
2024-01-10 04:00:00,0.001,0.0,0.18166666666666667,0.0,0.0
2024-01-10 04:15:00,0.001,0.0,0.055,1.7333333333333334,0.0
2024-01-10 04:30:00,0.001,0.0,0.055,2.0,0.0
2024-01-10 04:45:00,0.001,0.0,0.077,2.0,0.0
2024-01-10 05:00:00,0.001,0.0,0.15766666666666668,2.0,0.0
2024-01-10 05:15:00,0.001,0.0,0.19433333333333333,2.0,0.0
2024-01-10 05:30:00,0.001,0.0,0.093,2.0,0.0
2024-01-10 05:45:00,0.001,0.0,0.055,0.9333333333333333,0.0
2024-01-10 06:00:00,0.001,0.0,0.055,0.0,0.0
2024-01-10 06:15:00,0.001,0.0,0.12833333333333333,0.0,0.0
2024-01-10 06:30:00,0.001,0.0,0.14433333333333334,0.0,0.0
2024-01-10 06:45:00,0.001,0.0,0.19433333333333333,0.0,0.0
2024-01-10 07:00:00,0.001,0.0,0.14332,0.0,0.4
2024-01-10 07:15:00,0.001,0.0,0.055,2.0,1.5
2024-01-10 07:30:00,0.001,0.0,0.08093333333333333,2.0,1.5
2024-01-10 07:45:00,0.001,0.0,0.178,0.9333333333333333,0.9
2024-01-10 08:00:00,0.001,0.0,0.19466666666666665,0.0,0.0
2024-01-10 08:15:00,0.001,0.0,0.1819933333333333,0.0,0.8
2024-01-10 08:30:00,0.001,0.0,0.2037,0.0,0.3
2024-01-10 08:45:00,0.001,0.0,0.19243333333333332,1.3333333333333333,0.1
2024-01-10 09:00:00,0.001,0.0,0.2648333333333333,2.0,1.5
2024-01-10 09:15:00,0.001,0.0,0.40796666666666664,0.13333333333333333,1.5
2024-01-10 09:30:00,0.001,0.0,0.47770000000000007,0.0,1.0
2024-01-10 09:45:00,0.001,0.0,0.8587666666666667,0.0,1.5
2024-01-10 10:00:00,0.001,0.0,1.6671,0.26666666666666666,1.5
2024-01-10 10:15:00,0.001,0.0,2.0197666666666665,2.0,1.5
2024-01-10 10:30:00,0.001,0.0,0.4217,1.2,1.5
2024-01-10 10:45:00,0.001,0.0,0.4330333333333333,0.0,1.5
2024-01-10 11:00:00,0.001,0.0,0.3766098323163565,0.0,1.5
2024-01-10 11:15:00,0.001,0.0,0.43392374237267345,0.0,1.5
2024-01-10 11:30:00,0.001,0.0,0.24285707570600684,0.9333333333333333,1.5
2024-01-10 11:45:00,0.001,0.0,0.26119040903934015,2.0,1.5
2024-01-10 12:00:00,0.001,0.0,0.4183237423726735,0.5333333333333333,1.5
2024-01-10 12:15:00,0.001,0.0,0.6091904090393402,0.0,1.5
2024-01-10 12:30:00,0.001,0.0,0.44510312326279133,0.0,1.5
2024-01-10 12:45:00,0.001,0.0,0.4772521973529143,0.0,1.5
2024-01-10 13:00:00,0.001,0.0,0.49090327712682863,1.4666666666666666,1.5
2024-01-10 13:15:00,0.001,0.0,0.46437593972558777,0.0,1.5
2024-01-10 13:30:00,0.001,0.0,0.45424260639225444,0.5333333333333333,1.5
2024-01-10 13:45:00,0.001,0.0,0.41453216692167155,2.0,1.5
2024-01-10 14:00:00,0.001,0.0,0.4448237423726736,0.9333333333333333,1.5
2024-01-10 14:15:00,0.001,0.0,0.6847647484745347,0.0,1.5
2024-01-10 14:30:00,0.001,0.0,0.7692666666666667,0.0,1.5
2024-01-10 14:45:00,0.001,0.0,0.3107333333333333,0.0,1.5
2024-01-10 15:00:00,0.001,0.0,0.3666,0.6666666666666666,1.5
2024-01-10 15:15:00,0.001,0.0,0.20710983231635646,2.0,1.4
2024-01-10 15:30:00,0.001,0.0,0.3098237423726735,0.8,0.0
2024-01-10 15:45:00,0.001,0.0,0.3484356467451992,0.0,0.0
2024-01-10 16:00:00,0.001,0.0,0.4570426063922544,0.0,0.0
2024-01-10 16:15:00,0.001,0.0,0.4394959397255878,0.0,0.0
2024-01-10 16:30:00,0.001,0.0,0.3291092730589211,0.9333333333333333,0.0
2024-01-10 16:45:00,0.001,0.0,0.25558205086272,2.0,0.8
2024-01-10 17:00:00,0.001,0.0,0.30265333333333333,0.4,0.2
2024-01-10 17:15:00,0.001,0.00013333333333333334,0.42162566056480544,0.0,0.3
2024-01-10 17:30:00,0.001,1.8002,0.6170411414903116,0.0,1.5
2024-01-10 17:45:00,0.001,1.2004666666666668,0.775409273058921,0.0,1.3
2024-01-10 18:00:00,0.001,1.6502666666666668,0.5980759397255878,1.4666666666666666,0.1
2024-01-10 18:15:00,0.001,0.0008666666666666667,0.5980759397255878,1.8666666666666667,0.9
2024-01-10 18:30:00,0.001,0.0,0.5313620296692708,0.0,0.0
2024-01-10 18:45:00,0.001,0.0,0.43958553068624767,0.0,0.0
2024-01-10 19:00:00,0.001,0.0,0.5537410447608588,0.0,0.0
2024-01-10 19:15:00,0.001,0.0,0.4980709950001173,0.13333333333333333,1.0
2024-01-10 19:30:00,0.001,0.0,1.4285426063922546,2.0,1.5
2024-01-10 19:45:00,0.001,0.0,2.733075939725588,1.2,1.5
2024-01-10 20:00:00,0.001,0.0,2.062409273058921,0.0,1.5
2024-01-10 20:15:00,0.001,0.0,0.6990759397255879,0.0,1.5
2024-01-10 20:30:00,0.001,0.0,0.7757426063922545,0.0,1.5
2024-01-10 20:45:00,0.001,0.0,0.5027426063922545,0.6666666666666666,1.5
2024-01-10 21:00:00,0.001,0.0,0.4848759397255878,2.0,1.5
2024-01-10 21:15:00,0.001,0.0,0.5416092730589211,0.8,0.1
2024-01-10 21:30:00,0.001,0.0,0.6852876902340763,0.0,0.0
2024-01-10 21:45:00,0.001,0.0,0.6980759397255878,0.0,0.0
2024-01-10 22:00:00,0.001,0.0,0.7120759397255878,0.0,0.0
2024-01-10 22:15:00,0.001,0.0,0.5980759397255878,0.0,0.4
2024-01-10 22:30:00,0.001,0.0,0.5980759397255878,0.0,0.6
2024-01-10 22:45:00,0.001,0.0,0.6274092730589211,0.0,0.0
2024-01-10 23:00:00,0.001,0.0,0.5831883941177554,0.0,0.0
2024-01-10 23:15:00,0.001,0.0,0.6280759397255877,0.0,1.2
2024-01-10 23:30:00,0.001,0.0,0.5706680256013633,0.0,0.6
2024-01-10 23:45:00,0.001,0.0,0.9978759397255879,0.0,0.0
2024-01-11 00:00:00,0.001,0.0,0.5980759397255878,0.0,0.0
2024-01-11 00:15:00,0.001,0.0,0.6745356467451992,0.0,1.3
2024-01-11 00:30:00,0.001,0.0,1.0609904090393403,0.0,0.7
2024-01-11 00:45:00,0.001,0.0,0.5648844131072476,0.0,0.6
2024-01-11 01:00:00,0.001,0.0,0.4327,0.0,1.5
2024-01-11 01:15:00,0.001,0.0,0.4085,0.0,1.5
2024-01-11 01:30:00,0.001,0.0,0.31756666666666666,0.0,0.0
2024-01-11 01:45:00,0.001,0.0,0.2933666666666666,0.0,0.0
2024-01-11 02:00:00,0.001,0.0,0.33003333333333335,0.0,0.8
2024-01-11 02:15:00,0.001,0.0,0.2287,0.0,0.5
2024-01-11 02:30:00,0.3701495668269094,0.0,0.19069999999999998,0.0,0.0
2024-01-11 02:45:00,0.7920347860576631,0.0,0.19069999999999998,0.0,0.3
2024-01-11 03:00:00,0.7920347860576631,0.0,0.2640333333333333,0.0,1.5
2024-01-11 03:15:00,0.7920347860576631,0.0,0.2800333333333333,0.0,1.5
2024-01-11 03:30:00,0.7920347860576631,0.0,0.33003333333333335,0.13333333333333333,1.5
2024-01-11 03:45:00,0.7920347860576631,0.0,0.19069999999999998,0.26666666666666666,0.1
2024-01-11 04:00:00,0.7920347860576631,0.0,0.19069999999999998,0.0,0.0
2024-01-11 04:15:00,0.7920347860576631,0.0,0.12394666666666666,1.4666666666666666,0.0
2024-01-11 04:30:00,0.7920347860576631,0.0,0.165,2.0,0.0
2024-01-11 04:45:00,0.7920347860576631,0.0,0.18166666666666667,1.6,0.0
2024-01-11 05:00:00,0.7920347860576631,0.0,0.10566666666666666,0.4,0.0
2024-01-11 05:15:00,0.7920347860576631,0.0,0.055,0.4,0.0
2024-01-11 05:30:00,0.7920347860576631,0.0,0.055,0.8,0.0
2024-01-11 05:45:00,0.7920347860576631,0.0,0.121,2.0,0.0
2024-01-11 06:00:00,0.1064713048076884,0.0,0.13899999999999998,2.0,0.0
2024-01-11 06:15:00,0.001,0.0,0.22000000000000003,2.0,0.0
2024-01-11 06:30:00,0.001,0.0,0.068,2.0,0.0
2024-01-11 06:45:00,0.001,0.0,0.068,2.0,0.4
2024-01-11 07:00:00,0.001,0.0,0.47513333333333335,2.0,0.6
2024-01-11 07:15:00,0.001,0.0,0.20138205086272,0.26666666666666666,0.0
2024-01-11 07:30:00,0.001,0.0,0.7409521973529143,0.0,0.0
2024-01-11 07:45:00,0.001,0.0,0.14988553068624763,0.0,1.3
2024-01-11 08:00:00,0.001,0.0,0.09608553068624763,1.4666666666666666,0.0
2024-01-11 08:15:00,0.001,0.0,0.09744871752938669,2.0,0.0
2024-01-11 08:30:00,0.001,0.0,0.12666666666666665,0.26666666666666666,0.7
2024-01-11 08:45:00,0.001,0.0,0.14666666666666667,0.0,0.8
2024-01-11 09:00:00,0.001,0.0,0.23006666666666667,0.0,1.5
2024-01-11 09:15:00,0.001,0.0,0.0813611719215543,0.8,0.1
2024-01-11 09:30:00,0.001,0.0,0.7662188640195811,2.0,0.0
2024-01-11 09:45:00,0.001,0.0,2.2099521973529144,0.8,1.2
2024-01-11 10:00:00,0.001,0.0,1.1916855306862477,0.0,1.5
2024-01-11 10:15:00,0.001,0.0,0.3918321973529143,0.0,1.5
2024-01-11 10:30:00,0.001,0.0,0.8233230477267878,0.0,1.5
2024-01-11 10:45:00,0.001,0.0,0.34173070201972877,1.7333333333333334,1.5
2024-01-11 11:00:00,0.001,0.0,1.0764092730589212,1.7333333333333334,1.5
2024-01-11 11:15:00,0.001,0.0,2.4986092730589218,0.0,1.5
2024-01-11 11:30:00,0.001,0.0,1.8389426063922547,0.0,1.5
2024-01-11 11:45:00,0.001,0.0,0.40089187394128306,0.0,0.4
2024-01-11 12:00:00,0.001,0.0,0.20015899389813882,0.4,0.6
2024-01-11 12:15:00,0.001,0.0,0.2025237423726735,2.0,1.5
2024-01-11 12:30:00,0.001,0.0,0.2025237423726735,0.9333333333333333,1.5
2024-01-11 12:45:00,0.001,0.0,0.30519040903934014,0.0,1.5
2024-01-11 13:00:00,0.001,0.0,0.30846091209027077,0.0,1.5
2024-01-11 13:15:00,0.001,0.0,0.30435491615817817,0.0,1.5
2024-01-11 13:30:00,0.001,0.0,0.3235237423726735,0.6666666666666666,1.5
2024-01-11 13:45:00,0.001,0.0,0.33824810113736686,2.0,1.5
2024-01-11 14:00:00,0.001,0.0,0.3990759397255878,0.6666666666666666,1.5
2024-01-11 14:15:00,0.001,0.0,0.43574260639225443,0.0,1.5
2024-01-11 14:30:00,0.6865634812499747,0.0,0.6405581932850067,0.0,1.5
2024-01-11 14:45:00,0.7920347860576631,0.0,0.4442173991176381,0.0,1.5
2024-01-11 15:00:00,0.7920347860576631,0.0,0.4337,0.5333333333333333,1.5
2024-01-11 15:15:00,0.7920347860576631,0.0,0.476213910056317,2.0,1.5
2024-01-11 15:30:00,0.7920347860576631,0.0,0.7259770757060069,0.8,1.5
2024-01-11 15:45:00,0.7920347860576631,0.0,0.4979237423726735,0.0,1.5
2024-01-11 16:00:00,0.7920347860576631,0.0,0.4250704090393402,0.0,1.5
2024-01-11 16:15:00,0.7920347860576631,0.0,0.32282374237267353,0.0,1.5
2024-01-11 16:30:00,0.7920347860576631,0.0,0.388015828248449,0.4,1.5
2024-01-11 16:45:00,0.7920347860576631,0.0,0.4686666666666667,2.0,1.5
2024-01-11 17:00:00,0.7920347860576631,0.0,0.5410347982352762,0.9333333333333333,1.5
2024-01-11 17:15:00,0.7920347860576631,0.0,0.6273521973529143,0.0,1.5
2024-01-11 17:30:00,0.7920347860576631,0.0,0.34221886401958096,0.0,1.5
2024-01-11 17:45:00,0.7920347860576631,0.0,0.30515219735291427,0.0,1.5
2024-01-11 18:00:00,0.7920347860576631,0.0,0.12228553068624763,0.0,0.0
2024-01-11 18:15:00,0.7920347860576631,0.0,0.3174642951843456,1.8666666666666667,0.0
2024-01-11 18:30:00,0.7920347860576631,0.0,0.3155237423726735,1.3333333333333333,0.0
2024-01-11 18:45:00,0.7920347860576631,0.0,0.43525707570600686,0.0,0.0
2024-01-11 19:00:00,0.264678262019221,0.0,0.36907593972558783,0.0,0.0
2024-01-11 19:15:00,0.001,0.0,0.35780927305892113,0.0,0.0
2024-01-11 19:30:00,0.001,0.0,0.4855464427765184,0.0,1.1
2024-01-11 19:45:00,0.001,0.0,0.552118864019581,1.4666666666666666,1.5
2024-01-11 20:00:00,0.001,0.00046666666666666666,0.6054646425072884,1.7333333333333334,1.5
2024-01-11 20:15:00,0.001,0.001,0.5267904090393402,0.0,1.4
2024-01-11 20:30:00,0.001,1.2004666666666668,0.7084759397255878,0.0,0.2
2024-01-11 20:45:00,0.001,0.001,0.6084759397255879,0.0,0.0
2024-01-11 21:00:00,0.001,0.001,0.7800626063922544,0.0,0.0
2024-01-11 21:15:00,0.001,0.001,0.7057426063922545,1.2,0.0
2024-01-11 21:30:00,0.001,0.001,1.1255724599020602,2.0,0.7
2024-01-11 21:45:00,0.001,0.001,0.5878391265687269,0.0,1.5
2024-01-11 22:00:00,0.001,0.001,0.5819426063922545,0.0,1.5
2024-01-11 22:15:00,0.001,0.9006000000000001,0.6200759397255878,0.0,1.5
2024-01-11 22:30:00,0.001,1.5003333333333333,0.7007426063922544,0.0,1.5
2024-01-11 22:45:00,0.001,0.001,0.7374092730589211,0.0,1.5
2024-01-11 23:00:00,0.001,0.0009333333333333333,1.4356759397255878,0.0,1.5
2024-01-11 23:15:00,0.001,0.0,0.6829426063922545,0.0,1.5
2024-01-11 23:30:00,0.001,0.0,0.557138528652294,0.0,1.5
2024-01-11 23:45:00,0.001,0.0,0.5708521973529144,0.0,1.5
2024-01-12 00:00:00,0.001,0.0,0.5545855306862477,0.0,1.5
2024-01-12 00:15:00,0.001,0.0,0.5232521973529143,0.0,1.5
2024-01-12 00:30:00,0.6865634812499747,0.0,0.34325219735291435,0.0,1.5
2024-01-12 00:45:00,0.7920347860576631,0.0,0.2948521973529143,0.0,1.5
2024-01-12 01:00:00,0.7920347860576631,0.0,0.27480146490194285,0.0,1.5
2024-01-12 01:15:00,0.7920347860576631,0.0,0.4217,0.0,1.1
2024-01-12 01:30:00,0.7920347860576631,0.0,0.8381666666666666,0.0,0.0
2024-01-12 01:45:00,0.7920347860576631,0.0,0.4518333333333333,0.0,0.5
2024-01-12 02:00:00,0.7920347860576631,0.0,0.4337,0.0,0.6
2024-01-12 02:15:00,0.7920347860576631,0.0,0.5305000000000001,0.0,0.0
2024-01-12 02:30:00,0.7920347860576631,0.0,1.0327666666666666,0.4,0.0
2024-01-12 02:45:00,0.7920347860576631,0.0,0.45263333333333333,0.0,0.0
2024-01-12 03:00:00,0.7920347860576631,0.0,0.8635,0.0,0.0
2024-01-12 03:15:00,0.7920347860576631,0.0,0.2794333333333333,0.0,0.0
2024-01-12 03:30:00,0.7920347860576631,0.0,0.19069999999999998,0.0,0.5
2024-01-12 03:45:00,0.3701495668269094,0.0,0.1980333333333333,0.0,0.5
2024-01-12 04:00:00,0.001,0.0,0.30069999999999997,0.0,0.0
2024-01-12 04:15:00,0.001,0.0,0.3120333333333333,2.0,0.0
2024-01-12 04:30:00,0.001,0.0,0.6538333333333333,1.7333333333333334,1.5
2024-01-12 04:45:00,0.001,0.0,0.3239666666666666,2.0,0.8
2024-01-12 05:00:00,0.001,0.0,0.3239666666666666,1.4666666666666666,0.0
2024-01-12 05:15:00,0.001,0.0,0.7824333333333333,2.0,0.9
2024-01-12 05:30:00,0.001,0.0,0.5358999999999999,2.0,1.4
2024-01-12 05:45:00,0.001,0.0,0.3372733333333333,2.0,0.0
2024-01-12 06:00:00,0.001,0.0,0.055,1.0666666666666667,0.0
2024-01-12 06:15:00,0.001,0.0,0.055,0.0,0.7
2024-01-12 06:30:00,0.001,0.0,0.055,0.0,0.3
2024-01-12 06:45:00,0.001,0.0,0.165,0.0,0.0
2024-01-12 07:00:00,0.001,0.0,0.17099999999999999,1.8666666666666667,0.0
2024-01-12 07:15:00,0.001,0.0,0.131,1.7333333333333334,0.0
2024-01-12 07:30:00,0.001,0.0,0.055,0.0,0.6
2024-01-12 07:45:00,0.001,0.0,0.055,0.0,1.2
2024-01-12 08:00:00,0.001,0.0,0.10633333333333334,0.0,0.0
2024-01-12 08:15:00,0.001,0.0,0.13006666666666666,0.8,0.0
2024-01-12 08:30:00,0.001,0.0,0.24533333333333335,2.0,0.0
2024-01-12 08:45:00,0.001,0.0,1.268,0.6666666666666666,1.4
2024-01-12 09:00:00,0.001,0.0,1.7044,0.0,0.2
2024-01-12 09:15:00,0.001,0.0,0.6877333333333334,0.0,0.0
2024-01-12 09:30:00,0.001,0.0,0.3499866666666667,0.0,0.2
2024-01-12 09:45:00,0.001,0.0,0.2783374110732939,1.4666666666666666,1.1
2024-01-12 10:00:00,0.001,0.0,0.3058237423726735,2.0,0.0
2024-01-12 10:15:00,0.001,0.0,0.19995707570600682,0.0,0.0
2024-01-12 10:30:00,0.001,0.0005333333333333334,0.18782374237267352,0.0,0.7
2024-01-12 10:45:00,0.001,1.0505333333333333,0.22157649898302312,0.0,1.1
2024-01-12 11:00:00,0.001,0.1509333333333333,0.25666666666666665,0.0,1.5
2024-01-12 11:15:00,0.001,0.001,0.6402,1.8666666666666667,1.5
2024-01-12 11:30:00,0.001,0.001,0.055,1.6,1.5
2024-01-12 11:45:00,0.001,0.001,0.055,0.0,1.5
2024-01-12 12:00:00,0.001,0.001,0.055,0.0,1.5
2024-01-12 12:15:00,0.001,0.001,0.15033333333333332,0.0,1.5
2024-01-12 12:30:00,0.001,0.001,0.16033333333333333,0.0,1.5
2024-01-12 12:45:00,0.001,1.9501333333333333,0.197,1.8666666666666667,1.5
2024-01-12 13:00:00,0.001,0.4508,0.177,1.4666666666666666,1.5
2024-01-12 13:15:00,0.001,0.001,0.177,0.0,1.5
2024-01-12 13:30:00,0.001,0.00046666666666666666,0.25893333333333335,0.0,1.5
2024-01-12 13:45:00,0.001,0.0,0.39899999999999997,0.0,1.5
2024-01-12 14:00:00,0.001,0.0,0.44484724338965037,0.0,0.7
2024-01-12 14:15:00,0.001,0.0,0.33362374237267356,2.0,0.0
2024-01-12 14:30:00,0.001,0.0,0.3901570757060069,1.3333333333333333,1.3
2024-01-12 14:45:00,0.001,0.0,0.3616904090393402,0.0,0.5
2024-01-12 15:00:00,0.001,0.0,0.4037294969490694,0.0,0.0
2024-01-12 15:15:00,0.001,0.0,0.34646666666666665,0.0,0.5
