,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-09 05:00:00,0.001,0.001,0.0,0.081,0.0,0.0
2024-01-09 05:15:00,0.001,0.001,0.0,0.233,0.0,0.0
2024-01-09 05:30:00,0.001,0.001,0.0,0.06833333333333333,0.0,0.0
2024-01-09 05:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 06:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 06:15:00,0.001,0.001,0.0,0.05566666666666666,0.0,0.0
2024-01-09 06:30:00,0.001,0.001,0.0,0.233,0.0,0.0
2024-01-09 06:45:00,0.001,0.001,0.0,0.09366666666666666,0.0,1.2
2024-01-09 07:00:00,0.001,0.001,0.0,0.043,0.0,1.2
2024-01-09 07:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 07:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 07:45:00,0.001,0.001,0.0,0.22033333333333335,0.0,0.0
2024-01-09 08:00:00,0.001,0.001,0.0,0.11900000000000001,0.0,0.0
2024-01-09 08:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 08:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 08:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 09:00:00,0.001,0.001,0.0,0.195,0.0,0.8
2024-01-09 09:15:00,0.001,0.001,0.0,0.14433333333333334,0.0,1.6
2024-01-09 09:30:00,0.001,0.001,0.0,0.043,10.266666666666667,0.0
2024-01-09 09:45:00,0.001,0.001,0.0,0.043,11.0,0.0
2024-01-09 10:00:00,0.001,0.001,0.0,0.043,6.6,0.0
2024-01-09 10:15:00,0.001,0.001,0.0,0.16966666666666666,0.0,0.0
2024-01-09 10:30:00,0.001,0.001,0.0,0.16966666666666666,0.0,0.0
2024-01-09 10:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 11:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 11:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 11:30:00,0.001,0.001,0.0,0.14433333333333334,0.0,1.4
2024-01-09 11:45:00,0.001,0.001,0.0,0.195,0.0,1.2
2024-01-09 12:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 12:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 12:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 12:45:00,0.001,0.001,0.0,0.11900000000000001,0.0,0.0
2024-01-09 13:00:00,0.001,0.001,0.0,0.22033333333333335,0.0,0.0
2024-01-09 13:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 13:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 13:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 14:00:00,0.001,0.001,0.0,0.09366666666666666,0.0,2.2
2024-01-09 14:15:00,0.001,0.001,0.0,0.233,0.0,0.2
2024-01-09 14:30:00,0.001,0.001,0.0,0.05566666666666666,0.0,0.0
2024-01-09 14:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 15:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 15:15:00,0.001,0.001,0.0,0.06833333333333333,0.0,0.0
2024-01-09 15:30:00,0.001,0.001,0.0,0.233,0.0,0.0
2024-01-09 15:45:00,0.001,0.001,0.0,0.081,0.0,0.0
2024-01-09 16:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 16:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 16:30:00,0.001,0.001,0.0,0.043,0.0,2.4
2024-01-09 16:45:00,0.001,0.001,0.0,0.233,0.0,0.0
2024-01-09 17:00:00,0.001,0.001,0.0,0.10633333333333334,0.0,0.0
2024-01-09 17:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 17:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 17:45:00,0.001,0.001,0.0,0.043,2.933333333333333,0.0
2024-01-09 18:00:00,0.001,0.001,0.0,0.2076666666666667,0.0,0.0
2024-01-09 18:15:00,0.001,0.001,0.0,0.13166666666666668,0.0,0.0
2024-01-09 18:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 18:45:00,0.001,0.001,0.0,0.043,0.0,1.6
2024-01-09 19:00:00,0.001,0.001,0.0,0.043,0.0,0.8
2024-01-09 19:15:00,0.001,0.001,0.0,0.18233333333333335,0.0,0.0
2024-01-09 19:30:00,0.001,0.001,0.0,0.157,0.0,0.0
2024-01-09 19:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 20:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 20:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 20:30:00,0.001,0.001,0.0,0.157,0.0,0.0
2024-01-09 20:45:00,0.001,0.001,0.0,0.18233333333333335,0.0,0.0
2024-01-09 21:00:00,0.001,0.001,0.0,0.043,0.0,0.8
2024-01-09 21:15:00,0.001,0.001,0.0,0.043,0.0,1.6
2024-01-09 21:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 21:45:00,0.001,0.001,0.0,0.13166666666666668,0.0,0.0
2024-01-09 22:00:00,0.001,0.001,0.0,0.2076666666666667,0.0,0.0
2024-01-09 22:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 22:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 22:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-09 23:00:00,0.001,0.001,0.0,0.10633333333333334,0.0,0.0
2024-01-09 23:15:00,0.001,0.001,0.0,0.233,0.0,0.6
2024-01-09 23:30:00,0.001,0.001,0.0,0.043,0.0,2.0
2024-01-09 23:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-10 00:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-10 00:15:00,0.001,0.001,0.0,0.081,0.0,0.0
2024-01-10 00:30:00,0.001,0.001,0.0,0.233,0.0,0.0
2024-01-10 00:45:00,0.001,0.001,0.0,0.06833333333333333,0.0,0.0
2024-01-10 01:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-10 01:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-10 01:30:00,0.001,0.001,0.0,0.05566666666666666,0.0,0.0
2024-01-10 01:45:00,0.001,0.001,0.0,0.233,0.0,0.0
2024-01-10 02:00:00,0.001,0.001,0.0,0.09366666666666666,0.0,0.0
2024-01-10 02:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-10 02:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-10 02:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-10 03:00:00,0.001,0.001,0.0,0.22033333333333335,0.0,0.0
2024-01-10 03:15:00,0.001,0.001,0.0,0.11900000000000001,0.0,0.0
2024-01-10 03:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-10 03:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-10 04:00:00,0.001,0.001,0.0,0.043,0.0,0.2
2024-01-10 04:15:00,0.001,0.001,0.0,0.195,0.0,3.0
2024-01-10 04:30:00,0.001,0.001,0.0,0.14433333333333334,0.0,1.8
2024-01-10 04:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-10 05:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-10 05:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-10 05:30:00,0.001,0.001,0.0,0.16966666666666666,5.866666666666666,0.0
2024-01-10 05:45:00,0.001,0.001,0.0,0.16966666666666666,11.0,0.0
2024-01-10 06:00:00,0.001,0.001,0.0,0.043,11.0,0.0
2024-01-10 06:15:00,0.001,0.001,0.0,0.043,9.533333333333333,0.0
2024-01-10 06:30:00,0.001,0.001,0.0,0.043,0.0,2.2
2024-01-10 06:45:00,0.001,0.001,0.0,0.14433333333333334,0.0,0.4
2024-01-10 07:00:00,0.001,0.001,0.0,0.195,0.0,0.0
2024-01-10 07:15:00,0.001,0.001,0.0,0.043,1.4666666666666666,0.0
2024-01-10 07:30:00,0.001,0.001,0.0,0.043,2.2,0.0
2024-01-10 07:45:00,0.001,0.001,0.0,0.04906666666666667,0.0,0.0
2024-01-10 08:00:00,0.001,0.001,0.0,0.132,0.0,0.0
2024-01-10 08:15:00,0.001,0.001,0.0,0.23333333333333334,0.0,0.0
2024-01-10 08:30:00,0.001,0.001,0.0,0.056,0.0,0.0
2024-01-10 08:45:00,0.001,0.001,1.5003333333333333,0.056,0.0,2.6
2024-01-10 09:00:00,0.001,0.001,1.5003333333333333,0.056,0.0,0.0
2024-01-10 09:15:00,0.001,0.001,1.6502666666666665,0.7603333333333334,0.0,0.0
2024-01-10 09:30:00,0.001,0.001,0.001,2.233,0.0,0.0
2024-01-10 09:45:00,0.001,0.001,0.0,0.45566666666666666,0.0,0.0
2024-01-10 10:00:00,0.001,1.3312494268995703,0.0,0.5815844131072476,0.0,0.0
2024-01-10 10:15:00,0.001,1.9120072957021788,0.0,0.09729040903934018,3.6666666666666665,0.0
2024-01-10 10:30:00,0.001,1.975589256962361,0.0,0.17722374237267352,2.2,0.0
2024-01-10 10:45:00,0.001,1.7335662512467718,0.0,0.3488237423726735,0.0,0.8
2024-01-10 11:00:00,0.001,0.08761334898773074,0.0,0.1968237423726735,0.0,1.8
2024-01-10 11:15:00,0.001,0.001,0.0,0.12770215954782863,0.0,0.0
2024-01-10 11:30:00,0.001,0.001,0.0,0.056,0.0,0.0
2024-01-10 11:45:00,0.001,0.001,0.0,0.04733333333333333,0.0,0.0
2024-01-10 12:00:00,0.001,0.001,0.0,0.7660666666666668,0.0,0.0
2024-01-10 12:15:00,0.001,0.001,0.0,0.1072,0.0,0.0
2024-01-10 12:30:00,0.001,0.001,0.0,0.056,0.0,0.0
2024-01-10 12:45:00,0.001,0.001,0.0,0.06467074440662725,0.0,0.0
2024-01-10 13:00:00,0.001,0.001,0.0,0.06782374237267351,0.0,2.0
2024-01-10 13:15:00,0.001,0.001,0.0,0.24511128798050588,0.0,0.6
2024-01-10 13:30:00,0.001,1.5960292412518486,0.0,0.17504260639225447,0.0,0.0
2024-01-10 13:45:00,0.001,1.9486174013484907,0.0,0.0792816943019837,0.0,0.0
2024-01-10 14:00:00,0.001,1.5492703100199001,0.0,0.07455219735291431,0.0,0.0
2024-01-10 14:15:00,0.001,0.3060760621231199,0.0,0.07770519531896057,0.0,0.0
2024-01-10 14:30:00,0.001,0.9090023600598335,0.0,0.20677795464717255,0.0,0.0
2024-01-10 14:45:00,0.001,0.001,0.0,0.24142374237267353,0.0,0.0
2024-01-10 15:00:00,0.001,0.001,0.0,0.1758237423726735,0.0,0.0
2024-01-10 15:15:00,0.001,0.001,0.0,0.1758237423726735,0.0,2.6
2024-01-10 15:30:00,0.001,0.001,0.0,0.17345899389813882,0.0,0.0
2024-01-10 15:45:00,0.001,0.001,0.0,0.21346666666666667,0.0,0.0
2024-01-10 16:00:00,0.001,0.001,0.0,0.21388553068624763,0.0,0.0
2024-01-10 16:15:00,0.001,0.001,0.0,0.08558769023407622,0.0,0.0
2024-01-10 16:30:00,0.001,0.001,0.0,0.1242959397255878,0.0,0.0
2024-01-10 16:45:00,0.001,0.001,0.0,0.2350759397255878,0.0,0.0
2024-01-10 17:00:00,0.001,0.001,0.0,0.3237426063922545,0.0,0.0
2024-01-10 17:15:00,0.001,0.001,0.0,0.36687962224581444,0.0,0.8
2024-01-10 17:30:00,0.001,0.001,0.0,0.1987507324509714,0.0,1.8
2024-01-10 17:45:00,0.001,0.001,0.0,0.21805219735291428,0.0,0.0
2024-01-10 18:00:00,0.001,0.001,0.0,0.2232521973529143,0.0,0.0
2024-01-10 18:15:00,0.001,0.001,0.0,0.2865855306862476,0.0,0.0
2024-01-10 18:30:00,0.001,0.001,6.666666666666667e-05,0.4111487175293867,0.0,0.0
2024-01-10 18:45:00,0.001,0.001,0.001,0.19745707570600682,0.0,0.0
2024-01-10 19:00:00,0.001,0.001,1.2004666666666668,0.1905237423726735,0.0,0.0
2024-01-10 19:15:00,0.001,0.001,0.001,0.25505707570600683,0.0,0.0
2024-01-10 19:30:00,0.001,0.001,0.0004,0.3495237423726735,0.0,2.4
2024-01-10 19:45:00,0.001,0.001,0.0,0.5036272221962012,0.0,0.2
2024-01-10 20:00:00,0.001,0.001,0.0,0.3684092730589211,0.0,0.0
2024-01-10 20:15:00,0.001,0.001,0.0,0.31099344481047214,0.0,0.0
2024-01-10 20:30:00,0.001,0.001,0.0,0.21025219735291428,0.0,0.0
2024-01-10 20:45:00,0.001,0.001,0.0,0.3002483609686504,0.0,0.0
2024-01-10 21:00:00,0.001,1.4491974914579884,0.0,0.5330759397255878,0.0,0.0
2024-01-10 21:15:00,0.001,1.9244796209905488,0.0,0.385328687098144,0.0,0.0
2024-01-10 21:30:00,0.001,1.97843492348752,0.0,0.25260927305892117,0.0,1.2
2024-01-10 21:45:00,0.001,1.653646877195888,0.0,0.20737593972558782,0.0,1.4
2024-01-10 22:00:00,0.001,0.03426666666666667,0.0,0.09954044684442588,0.0,0.0
2024-01-10 22:15:00,0.001,0.001,0.0,0.2534620296692707,0.0,0.0
2024-01-10 22:30:00,0.001,0.001,0.0,0.13713418184325638,0.0,0.0
2024-01-10 22:45:00,0.001,0.001,0.0,0.0548237423726735,0.0,0.0
2024-01-10 23:00:00,0.001,0.001,0.0,0.5878904090393402,0.0,0.0
2024-01-10 23:15:00,0.001,0.001,0.0,0.11129040903934016,0.0,0.0
2024-01-10 23:30:00,0.001,0.001,0.0,0.3278237423726735,0.0,0.0
2024-01-10 23:45:00,0.001,0.001,0.0,0.2745355021189554,0.0,0.0
2024-01-11 00:00:00,0.001,0.001,0.0,0.1955521973529143,0.0,0.0
2024-01-11 00:15:00,0.001,0.001,0.0,0.1955521973529143,0.0,0.0
2024-01-11 00:30:00,0.001,0.001,0.0,0.1713521973529143,0.0,0.0
2024-01-11 00:45:00,0.001,0.001,0.0,0.1928049447254705,0.0,0.0
2024-01-11 01:00:00,0.001,0.001,0.0,0.16966666666666666,0.0,0.0
2024-01-11 01:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-11 01:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-11 01:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-11 02:00:00,0.001,0.001,0.0,0.14433333333333334,0.0,0.0
2024-01-11 02:15:00,0.001,0.001,0.0,0.195,0.0,0.0
2024-01-11 02:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-11 02:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-11 03:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-11 03:15:00,0.001,0.001,0.0,0.11900000000000001,0.0,0.0
2024-01-11 03:30:00,0.001,0.001,0.0,0.22033333333333335,0.0,0.0
2024-01-11 03:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-11 04:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-11 04:15:00,0.001,0.001,0.0,0.043,0.0,2.4
2024-01-11 04:30:00,0.001,0.001,0.0,0.09366666666666666,0.0,2.4
2024-01-11 04:45:00,0.001,0.001,0.0,0.233,0.0,1.2
2024-01-11 05:00:00,0.001,0.001,0.0,0.05566666666666666,0.0,0.0
2024-01-11 05:15:00,0.001,0.001,0.0,0.043,0.0,1.4
2024-01-11 05:30:00,0.001,0.001,0.0,0.043,0.0,0.4
2024-01-11 05:45:00,0.001,0.001,0.0,0.6013999999999999,0.0,0.0
2024-01-11 06:00:00,0.001,0.001,0.0,0.233,0.0,0.0
2024-01-11 06:15:00,0.001,0.001,0.0,0.081,0.0,0.0
2024-01-11 06:30:00,0.001,0.001,0.0,0.043,0.0,0.6
2024-01-11 06:45:00,0.001,0.001,0.0,0.043,0.0,2.0
2024-01-11 07:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-11 07:15:00,0.001,0.001,0.0,0.233,0.0,0.0
2024-01-11 07:30:00,0.001,0.001,0.0,0.10633333333333334,0.0,0.0
2024-01-11 07:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-11 08:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-11 08:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-11 08:30:00,0.21194260961537684,0.001,0.0,0.2094,0.0,0.0
2024-01-11 08:45:00,0.7920347860576631,0.001,0.0,0.14466666666666667,0.0,2.8
2024-01-11 09:00:00,0.7920347860576631,0.001,0.0,0.5890666666666667,0.0,0.0
2024-01-11 09:15:00,0.7920347860576631,0.001,0.0,0.056,0.0,0.0
2024-01-11 09:30:00,0.7920347860576631,0.001,0.0,0.04733333333333333,0.0,0.0
2024-01-11 09:45:00,0.7920347860576631,0.001,0.0,0.18233333333333335,10.266666666666667,0.0
2024-01-11 10:00:00,0.7920347860576631,0.001,0.0,2.1570000000000005,11.0,0.0
2024-01-11 10:15:00,0.7920347860576631,0.001,0.0,1.2506,11.0,0.0
2024-01-11 10:30:00,0.7920347860576631,0.001,0.0,0.056,2.2,0.0
2024-01-11 10:45:00,0.7920347860576631,0.001,0.0,0.45580000000000004,0.0,0.6
2024-01-11 11:00:00,0.7920347860576631,0.001,0.0,0.16999999999999998,0.0,2.0
2024-01-11 11:15:00,0.7920347860576631,0.001,0.0,0.18753333333333336,0.0,0.0
2024-01-11 11:30:00,0.4756208716345978,0.001,0.0,0.043,0.0,0.0
2024-01-11 11:45:00,0.001,0.9808338158094145,0.0,0.05167074440662723,0.0,0.0
2024-01-11 12:00:00,0.001,1.8718670002722217,0.0,0.0548237423726735,1.4666666666666666,0.0
2024-01-11 12:15:00,0.001,1.9694928551016753,0.0,0.14349040903934016,1.4666666666666666,0.0
2024-01-11 12:30:00,0.001,1.8811419253958235,0.0,0.21949040903934017,0.0,0.0
2024-01-11 12:45:00,0.001,0.3366899832194773,0.0,0.13802374237267348,0.0,0.0
2024-01-11 13:00:00,0.001,0.001,0.0,1.306773876907212,0.0,0.0
2024-01-11 13:15:00,0.001,0.001,0.0,0.9065521973529144,0.0,2.4
2024-01-11 13:30:00,0.001,0.001,0.0,0.13788553068624765,0.0,0.0
2024-01-11 13:45:00,0.001,0.001,0.0,0.2645521973529143,0.0,0.0
2024-01-11 14:00:00,0.001,0.001,0.0,0.07455219735291431,0.0,0.0
2024-01-11 14:15:00,0.001,0.001,0.0,0.0863759397255878,0.0,0.0
2024-01-11 14:30:00,0.001,0.001,0.0,0.05903070201972874,0.0,0.0
2024-01-11 14:45:00,0.001,0.001,0.0,0.0928237423726735,0.0,0.0
2024-01-11 15:00:00,0.001,0.001,0.0,0.32369040903934015,0.0,0.0
2024-01-11 15:15:00,0.001,0.001,0.0,0.17115707570600683,0.0,0.8
2024-01-11 15:30:00,0.001,0.001,0.0,0.1410942454236041,0.0,1.8
2024-01-11 15:45:00,0.001,0.001,0.0,0.147,0.0,0.0
2024-01-11 16:00:00,0.001,0.001,0.0,0.10506666666666667,0.0,0.0
2024-01-11 16:15:00,0.001,0.001,0.0,0.246,0.0,0.0
2024-01-11 16:30:00,0.001,0.001,0.0,0.10666666666666667,1.4666666666666666,0.0
2024-01-11 16:45:00,0.001,0.001,0.0,0.05999999999999999,7.333333333333333,0.0
2024-01-11 17:00:00,0.001,0.001,0.0,0.164,0.0,0.0
2024-01-11 17:15:00,0.001,0.001,0.0,0.164,0.0,0.0
2024-01-11 17:30:00,0.001,0.001,0.0,0.3413333333333333,0.0,1.4
2024-01-11 17:45:00,0.001,0.001,0.0,0.24000000000000002,0.0,1.2
2024-01-11 18:00:00,0.001,0.001,0.0,0.164,0.0,0.0
2024-01-11 18:15:00,0.001,0.001,0.0,0.05106666666666667,0.0,0.0
2024-01-11 18:30:00,0.001,0.001,0.0,0.0548237423726735,0.0,0.0
2024-01-11 18:45:00,0.001,0.001,0.0,0.2068237423726735,0.0,0.0
2024-01-11 19:00:00,0.001,0.001,0.0,0.15615707570600684,0.0,0.0
2024-01-11 19:15:00,0.001,0.001,0.0,0.07375506078442208,0.0,0.0
2024-01-11 19:30:00,0.001,0.001,0.0,0.10250927305892114,0.0,0.0
2024-01-11 19:45:00,0.001,0.001,0.0,0.2002816943019837,0.0,1.6
2024-01-11 20:00:00,0.001,0.001,0.0,0.32773661046016195,0.0,1.0
2024-01-11 20:15:00,0.001,0.001,0.0,0.33404260639225447,0.0,0.0
2024-01-11 20:30:00,0.001,0.001,0.0,0.2031689800785326,0.0,0.0
2024-01-11 20:45:00,0.001,0.001,0.0,0.11129040903934016,0.0,0.0
2024-01-11 21:00:00,0.001,0.001,0.0,0.16067040903934018,0.0,0.0
2024-01-11 21:15:00,0.001,0.001,0.0,0.40812757875693745,0.0,0.0
2024-01-11 21:30:00,0.001,0.001,0.0,0.4793065063568661,0.0,0.0
2024-01-11 21:45:00,0.001,0.001,0.0,0.3430759397255878,0.0,0.0
2024-01-11 22:00:00,0.001,0.001,0.0,0.3350092730589212,0.0,0.0
2024-01-11 22:15:00,0.001,0.001,0.0,0.2543426063922545,0.0,0.0
2024-01-11 22:30:00,0.001,0.001,0.0,0.4174994407425647,0.0,0.0
2024-01-11 22:45:00,0.001,0.001,0.0,0.5027931849791886,0.0,0.0
2024-01-11 23:00:00,0.001,0.001,0.0,0.31362722219620115,0.0,0.0
2024-01-11 23:15:00,0.001,0.001,0.0,0.3430759397255878,0.0,0.0
2024-01-11 23:30:00,0.001,0.001,0.0,0.2543426063922545,0.0,0.0
2024-01-11 23:45:00,0.001,0.001,0.0,0.2727426063922545,0.0,0.0
2024-01-12 00:00:00,0.001,0.001,0.0,0.4097111912510531,0.0,0.0
2024-01-12 00:15:00,0.001,0.001,0.0,0.22291886401958097,0.0,0.0
2024-01-12 00:30:00,0.001,0.001,0.0,0.1997347982352762,0.0,0.0
2024-01-12 00:45:00,0.001,0.001,0.0,0.1787,0.0,0.0
2024-01-12 01:00:00,0.001,0.001,0.0,0.20403333333333332,0.0,0.0
2024-01-12 01:15:00,0.001,0.001,0.0,0.7684999999999998,0.0,0.0
2024-01-12 01:30:00,0.001,0.001,0.0,0.2482521973529143,0.0,0.0
2024-01-12 01:45:00,0.001,0.001,0.0,0.743318864019581,0.0,0.0
2024-01-12 02:00:00,0.001,0.001,0.0,0.21655819328500683,0.0,0.0
2024-01-12 02:15:00,0.001,0.001,0.0,0.2220759397255878,0.0,0.0
2024-01-12 02:30:00,0.001,0.001,0.0,0.27490520727461637,0.0,0.0
2024-01-12 02:45:00,0.001,0.001,0.0,0.11815707570600684,0.0,0.0
2024-01-12 03:00:00,0.001,0.001,0.0,0.4546237423726735,0.0,0.0
2024-01-12 03:15:00,0.001,0.001,0.0,0.04378824949151157,0.0,0.0
2024-01-12 03:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-12 03:45:00,0.001,0.001,0.0,0.21818406578430477,0.0,0.0
2024-01-12 04:00:00,0.001,0.001,0.0,0.16321886401958097,0.0,0.0
2024-01-12 04:15:00,0.001,0.001,0.0,0.07455219735291431,0.0,2.4
2024-01-12 04:30:00,0.001,0.001,0.0,0.07455219735291431,0.0,0.0
2024-01-12 04:45:00,0.001,0.001,0.0,0.06613827805880383,0.0,0.0
2024-01-12 05:00:00,0.001,0.001,0.0,0.18233333333333335,0.0,0.0
2024-01-12 05:15:00,0.001,0.001,0.0,0.157,0.0,1.2
2024-01-12 05:30:00,0.001,0.001,0.0,0.043,0.0,3.0
2024-01-12 05:45:00,0.001,0.001,0.0,0.043,0.0,2.8
2024-01-12 06:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-12 06:15:00,0.001,0.001,0.0,0.157,0.0,0.0
2024-01-12 06:30:00,0.001,0.001,0.0,0.18233333333333335,0.0,0.0
2024-01-12 06:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-12 07:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-12 07:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-12 07:30:00,0.001,0.001,0.0,0.13166666666666668,0.0,0.8
2024-01-12 07:45:00,0.001,0.001,0.0,0.2076666666666667,0.0,1.8
2024-01-12 08:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-12 08:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-12 08:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-12 08:45:00,0.001,0.001,0.0,0.16279999999999997,0.0,0.0
2024-01-12 09:00:00,0.001,0.001,0.0,0.354,7.333333333333333,0.0
2024-01-12 09:15:00,0.001,0.001,0.0,0.2544666666666667,11.0,0.0
2024-01-12 09:30:00,0.001,0.001,0.0,0.29969999999999997,10.266666666666667,0.2
2024-01-12 09:45:00,0.001,0.001,0.0,0.29969999999999997,0.0,2.4
2024-01-12 10:00:00,0.001,0.001,0.0,0.3135,0.0,0.0
2024-01-12 10:15:00,0.001,0.001,0.0,0.3782333333333333,0.0,0.0
2024-01-12 10:30:00,0.001,0.001,0.0,0.2170333333333333,0.0,0.0
2024-01-12 10:45:00,0.001,0.001,0.0,0.19169999999999998,0.0,0.0
2024-01-12 11:00:00,0.001,0.001,0.0,0.5914999999999999,0.0,0.0
2024-01-12 11:15:00,0.001,0.001,0.0,0.9935666666666665,0.0,0.0
2024-01-12 11:30:00,0.001,0.001,0.0,0.5080333333333333,0.0,0.0
2024-01-12 11:45:00,0.001,0.001,0.0,0.24236666666666665,8.8,2.4
2024-01-12 12:00:00,0.001,0.001,0.0,0.19169999999999998,0.0,0.2
2024-01-12 12:15:00,0.001,0.001,0.0,0.19169999999999998,0.0,0.0
2024-01-12 12:30:00,0.001,0.001,0.0,0.23970791412422449,0.0,0.0
2024-01-12 12:45:00,0.001,0.001,0.0,0.7384570757060068,0.0,0.0
2024-01-12 13:00:00,0.001,0.001,0.0,1.6355237423726734,0.0,0.0
2024-01-12 13:15:00,0.001,0.001,0.0,1.3931237423726734,0.0,0.0
2024-01-12 13:30:00,0.001,0.001,0.0,0.3115237423726735,0.0,0.0
2024-01-12 13:45:00,0.001,0.001,0.0,0.30679424542360406,0.0,0.8
2024-01-12 14:00:00,0.001,0.001,0.0,0.3600771061372495,0.0,1.8
2024-01-12 14:15:00,0.001,0.001,0.0,0.2644118619856272,0.0,0.0
2024-01-12 14:30:00,0.001,0.001,0.0,0.09937593972558781,0.0,0.0
2024-01-12 14:45:00,0.001,0.001,0.0,0.09937593972558781,0.0,0.0
2024-01-12 15:00:00,0.001,0.001,0.0,0.09417593972558781,0.0,0.0
2024-01-12 15:15:00,0.001,0.001,0.0,0.204628687098144,0.0,0.0
2024-01-12 15:30:00,0.001,0.001,0.0,0.17518441310724764,0.0,0.0
2024-01-12 15:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-12 16:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-12 16:15:00,0.001,0.001,0.0,0.043,0.0,1.8
2024-01-12 16:30:00,0.001,0.001,0.0,0.14433333333333334,0.0,1.0
2024-01-12 16:45:00,0.001,0.001,0.0,0.3932733333333333,0.0,0.0
2024-01-12 17:00:00,0.001,0.001,0.0,0.31150216878562204,0.0,0.0
2024-01-12 17:15:00,0.001,0.001,0.0,0.3560759397255878,0.0,0.0
2024-01-12 17:30:00,0.001,0.001,0.0,0.3560759397255878,0.0,0.0
2024-01-12 17:45:00,0.001,0.001,0.0,0.43207593972558783,0.0,0.0
2024-01-12 18:00:00,0.001,0.001,0.0,0.47174260639225446,0.0,0.0
2024-01-12 18:15:00,0.001,0.001,0.0,0.319937661666784,0.0,0.0
