,TumbleDryer,WashingMachine,BaseLoad,P_HP
2024-01-03 18:30:00,0.001,0.001,0.30349736868639543,0.0
2024-01-03 18:45:00,0.001,0.001,0.8358904090393402,0.0
2024-01-03 19:00:00,0.001,0.001,0.3028237423726735,0.0
2024-01-03 19:15:00,0.001,0.001,0.8443043283334507,0.0
2024-01-03 19:30:00,0.001,0.001,0.4574426063922544,0.0
2024-01-03 19:45:00,0.001,0.001,0.9241759397255879,0.0
2024-01-03 20:00:00,0.001,0.001,0.5413759397255878,0.0
2024-01-03 20:15:00,0.001,0.001,0.3473759397255878,0.0
2024-01-03 20:30:00,0.001,0.001,0.2989759397255878,0.0
2024-01-03 20:45:00,0.001,0.001,0.8078426063922546,0.0
2024-01-03 21:00:00,0.001,0.001,0.39284260639225443,0.0
2024-01-03 21:15:00,0.001,0.001,0.5373759397255877,0.0
2024-01-03 21:30:00,0.001,0.001,0.7725092730589211,0.0
2024-01-03 21:45:00,0.001,0.001,0.3473759397255878,0.0
2024-01-03 22:00:00,0.001,0.001,0.30704260639225445,0.0
2024-01-03 22:15:00,0.001,0.001,0.8743759397255879,0.0
2024-01-03 22:30:00,0.001,0.001,0.4230426063922544,0.0
2024-01-03 22:45:00,0.001,0.001,0.5117092730589211,0.0
2024-01-03 23:00:00,0.001,0.001,0.33437593972558777,0.0
2024-01-03 23:15:00,0.001,0.001,0.3077252072746164,0.0
2024-01-03 23:30:00,0.001,0.001,0.3028237423726735,0.0
2024-01-03 23:45:00,0.001,0.001,0.3028237423726735,0.0
2024-01-04 00:00:00,0.001,0.001,0.9759750912156647,0.0
2024-01-04 00:15:00,0.001,0.001,0.4618855306862476,0.0
2024-01-04 00:30:00,0.001,0.001,0.33201119125105305,0.0
2024-01-04 00:45:00,0.001,0.001,0.33437593972558777,0.0
2024-01-04 01:00:00,0.001,0.001,0.21337593972558783,0.0
2024-01-04 01:15:00,0.001,0.001,0.20706550025500498,0.0
2024-01-04 01:30:00,0.001,0.001,0.34491391005631705,0.0
2024-01-04 01:45:00,0.001,0.001,0.2552,0.0
2024-01-04 02:00:00,0.001,0.001,0.049,0.0
2024-01-04 02:15:00,0.001,0.001,0.049,0.0
2024-01-04 02:30:00,0.001,0.001,0.049,0.0
2024-01-04 02:45:00,0.001,0.001,0.06166666666666667,0.0
2024-01-04 03:00:00,0.001,0.001,0.239,0.0
2024-01-04 03:15:00,0.001,0.001,0.11233333333333334,0.0
2024-01-04 03:30:00,0.001,0.001,0.049,0.0
2024-01-04 03:45:00,0.001,0.001,0.44880000000000003,0.0
2024-01-04 04:00:00,0.001,0.001,0.5820666666666666,0.0
2024-01-04 04:15:00,0.001,0.001,0.09966666666666667,1.6
2024-01-04 04:30:00,0.001,0.001,0.7720666666666667,2.0
2024-01-04 04:45:00,0.001,0.001,0.07433333333333333,0.4
2024-01-04 05:00:00,0.001,0.001,0.8486,0.0
2024-01-04 05:15:00,0.001,0.001,0.049,0.0
2024-01-04 05:30:00,0.001,0.001,0.049,0.0
2024-01-04 05:45:00,0.001,0.001,0.13766666666666666,0.0
2024-01-04 06:00:00,0.001,0.001,0.22633333333333333,0.0
2024-01-04 06:15:00,0.8689622377404913,0.001,0.049,0.0
2024-01-04 06:30:00,1.9127276990289628,0.001,0.049,0.0
2024-01-04 06:45:00,1.8124454728166914,0.001,0.06199999999999999,0.0
2024-01-04 07:00:00,0.6293646436977995,0.001,0.15031999999999998,0.0
2024-01-04 07:15:00,0.8307499044491264,0.001,0.18866666666666668,0.0
2024-01-04 07:30:00,0.001,0.001,0.20133333333333334,0.0
2024-01-04 07:45:00,0.001,0.001,0.06199999999999999,0.0
2024-01-04 08:00:00,0.001,0.001,0.06199999999999999,0.0
2024-01-04 08:15:00,0.001,0.001,1.9010666666666667,0.0
2024-01-04 08:30:00,0.001,0.001,1.3352000000000002,0.0
2024-01-04 08:45:00,0.001,0.09392164779051025,0.7597333333333333,0.0
2024-01-04 09:00:00,0.001,0.2165984273480836,0.15553333333333336,0.0
2024-01-04 09:15:00,0.001,1.1110496347937895,0.049,0.0
2024-01-04 09:30:00,0.001,0.10510630079405671,0.049,0.0
2024-01-04 09:45:00,0.001,0.19214710767787047,0.06113333333333334,0.0
2024-01-04 10:00:00,0.001,1.2027958555259315,0.07466666666666667,0.0
2024-01-04 10:15:00,0.001,0.10547570046788418,0.38526666666666665,0.0
2024-01-04 10:30:00,0.001,0.19810219016477396,0.5251333333333333,0.0
2024-01-04 10:45:00,0.001,0.4055025913590631,0.19526666666666664,0.0
2024-01-04 11:00:00,0.001,0.45188089508402235,0.32853333333333334,0.0
2024-01-04 11:15:00,0.001,0.11496419182045223,0.06199999999999999,0.13333333333333333
2024-01-04 11:30:00,0.001,0.30229283432497456,0.11266666666666666,2.0
2024-01-04 11:45:00,0.001,1.9337103493254595,0.7850666666666667,0.4
2024-01-04 12:00:00,0.001,0.1364252346954003,0.09655707570600684,0.0
2024-01-04 12:15:00,0.001,0.16296581508691743,1.180357075706007,0.0
2024-01-04 12:30:00,0.001,0.24201605146578084,1.5054237423726735,0.0
2024-01-04 12:45:00,0.001,0.6914044548965439,0.0738237423726735,0.0
2024-01-04 13:00:00,0.001,0.04708069931470505,0.1645938888628678,0.0
