,TumbleDryer,DishWasher,BaseLoad,P_EV,P_WB
2024-01-04 21:00:00,0.001,0.0,0.8551966740405097,0.0,0.0
2024-01-04 21:15:00,0.001,0.0,0.45713469226803,0.0,0.0
2024-01-04 21:30:00,0.001,0.0,0.4610759397255878,0.0,0.8
2024-01-04 21:45:00,0.001,0.0,0.4610759397255878,0.0,1.5
2024-01-04 22:00:00,0.001,0.0,0.4645426063922545,0.0,1.5
2024-01-04 22:15:00,0.001,0.0,0.6596988335883384,0.0,0.8
2024-01-04 22:30:00,0.001,0.0,0.9472092730589211,0.0,0.0
2024-01-04 22:45:00,0.001,0.0,0.4740759397255878,0.0,0.8
2024-01-04 23:00:00,0.001,0.0,0.4740759397255878,0.0,1.5
2024-01-04 23:15:00,0.001,0.0,0.35904452458438646,0.0,1.5
2024-01-04 23:30:00,0.001,0.0,0.3379724599020602,0.0,1.5
2024-01-04 23:45:00,0.001,0.0,0.35985707570600683,0.0,1.5
2024-01-05 00:00:00,0.001,0.0,0.38919040903934016,0.0,1.5
2024-01-05 00:15:00,0.001,0.0,0.3085237423726735,0.0,0.2
2024-01-05 00:30:00,0.001,0.0,0.23531966463271292,0.0,0.0
2024-01-05 00:45:00,0.001,0.0,0.1757,0.0,0.0
2024-01-05 01:00:00,0.001,0.0,0.5754999999999999,0.0,0.0
2024-01-05 01:15:00,0.001,0.0,0.6195,0.0,0.4
2024-01-05 01:30:00,0.001,0.0,0.24560666666666667,0.0,1.5
2024-01-05 01:45:00,0.001,0.0,0.4398,0.0,0.9
2024-01-05 02:00:00,0.001,0.0,0.04,0.0,0.0
2024-01-05 02:15:00,0.001,0.0,0.04,0.0,0.0
2024-01-05 02:30:00,0.001,0.0,0.04,0.0,1.0
2024-01-05 02:45:00,0.001,0.0,0.07666666666666666,0.0,1.5
2024-01-05 03:00:00,0.001,0.0,0.13533333333333333,0.0,1.5
2024-01-05 03:15:00,0.001,0.0,0.04,0.0,0.9
2024-01-05 03:30:00,0.001,0.0,0.4398,0.0,0.0
2024-01-05 03:45:00,0.001,0.0,0.04,0.0,0.0
2024-01-05 04:00:00,0.001,0.0,0.0518237423726735,0.0,0.0
2024-01-05 04:15:00,0.001,0.0,0.08115707570600685,0.0,0.0
2024-01-05 04:30:00,0.001,0.0,0.15449040903934017,0.0,1.5
2024-01-05 04:45:00,0.001,0.0,0.0518237423726735,0.0,1.5
2024-01-05 05:00:00,0.001,0.0,0.04078824949151157,0.0,1.5
2024-01-05 05:15:00,0.001,0.0,0.04,0.0,1.5
2024-01-05 05:30:00,0.001,0.0,0.04,0.0,0.2
2024-01-05 05:45:00,0.001,0.0,0.06199999999999999,0.0,0.0
2024-01-05 06:00:00,0.001,0.0,0.15,0.0,0.0
2024-01-05 06:15:00,0.001,0.0,0.04,0.0,0.0
2024-01-05 06:30:00,0.001,0.0,0.4398,0.0,0.0
2024-01-05 06:45:00,0.001,0.0,0.04,0.0,0.0
2024-01-05 07:00:00,0.001,0.0,0.04,0.0,0.0
2024-01-05 07:15:00,0.001,0.0,0.05466666666666667,0.0,0.0
2024-01-05 07:30:00,0.001,0.0,0.15,0.4666666666666667,0.0
2024-01-05 07:45:00,0.001,0.0,0.04733333333333333,5.6,1.5
