,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-03 21:45:00,0.001,0.41589040903934016,0.0,0.0,2.8
2024-01-03 22:00:00,0.001,0.20997266259875919,0.0,0.0,0.2
2024-01-03 22:15:00,0.001,0.052,0.0,0.0,0.0
2024-01-03 22:30:00,0.001,0.45180000000000003,0.0,0.0,2.6
2024-01-03 22:45:00,0.001,0.052,0.0,0.0,0.4
2024-01-03 23:00:00,0.001,0.17866666666666664,0.0,0.6,0.0
2024-01-03 23:15:00,0.001,0.43066666666666664,0.0,0.0,0.0
2024-01-03 23:30:00,0.001,0.30733333333333335,0.0,0.0,1.2
2024-01-03 23:45:00,0.001,0.173,0.0,0.0,1.4
2024-01-04 00:00:00,0.001,0.1777294969490694,0.0,0.0,0.0
2024-01-04 00:15:00,0.001,0.16869040903934016,0.0,0.0,0.0
2024-01-04 00:30:00,0.001,0.2538237423726735,0.0,0.0,0.0
2024-01-04 00:45:00,0.001,0.2374904090393402,0.0,0.0,0.0
2024-01-04 01:00:00,0.001,0.23009040903934017,0.0,0.0,0.0
2024-01-04 01:15:00,0.001,0.0673647484745347,0.0,0.0,0.0
2024-01-04 01:30:00,0.001,0.15373333333333333,0.0,0.0,0.0
2024-01-04 01:45:00,0.001,0.24933333333333335,0.0,0.0,1.0
2024-01-04 02:00:00,0.001,0.36300000000000004,0.0,0.0,3.0
2024-01-04 02:15:00,0.001,0.26266666666666666,0.0,0.0,1.8
2024-01-04 02:30:00,0.001,0.328,0.0,0.0,0.0
2024-01-04 02:45:00,0.001,0.19366666666666665,0.0,0.0,0.0
2024-01-04 03:00:00,0.001,0.060066666666666664,0.0,0.0,0.0
2024-01-04 03:15:00,0.001,0.17866666666666664,0.0,0.0,0.0
2024-01-04 03:30:00,0.001,0.21666666666666667,0.0,0.0,2.4
2024-01-04 03:45:00,0.001,0.6160666666666668,0.0,0.0,1.8
2024-01-04 04:00:00,0.001,0.207,0.0,0.6,0.0
2024-01-04 04:15:00,0.001,0.09333333333333332,0.0,1.2,0.0
2024-01-04 04:30:00,0.001,0.052,0.0,0.6,3.0
2024-01-04 04:45:00,0.001,0.242,0.0,2.8,0.4
2024-01-04 05:00:00,0.001,0.15333333333333332,0.0,2.6,2.2
2024-01-04 05:15:00,0.001,0.06233333333333333,0.0,0.0,1.6
2024-01-04 05:30:00,0.001,0.207,0.0,0.0,0.0
2024-01-04 05:45:00,0.001,0.114,0.0,0.0,0.0
2024-01-04 06:00:00,0.001,0.11533333333333333,0.0,0.0,0.0
2024-01-04 06:15:00,0.001,0.242,0.0,0.0,1.0
2024-01-04 06:30:00,0.001,0.09,0.0,0.0,3.0
2024-01-04 06:45:00,0.001,0.052,0.0,0.0,0.2
2024-01-04 07:00:00,0.001,0.5964666666666666,0.0,0.0,0.0
2024-01-04 07:15:00,0.001,0.26793333333333336,0.0,0.0,1.4
2024-01-04 07:30:00,0.001,0.17866666666666664,0.0,0.6,3.0
2024-01-04 07:45:00,0.001,0.21666666666666667,0.0,2.6,0.0
2024-01-04 08:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-04 08:15:00,0.001,0.052,6.6,0.0,0.0
2024-01-04 08:30:00,0.001,0.176,11.0,0.0,0.0
2024-01-04 08:45:00,0.001,0.15533333333333335,9.533333333333333,0.0,0.0
2024-01-04 09:00:00,0.001,0.242,0.0,0.0,0.0
2024-01-04 09:15:00,0.001,0.15333333333333332,0.0,0.0,0.0
2024-01-04 09:30:00,0.001,0.4518000000000001,0.0,0.0,0.0
2024-01-04 09:45:00,0.001,0.18960000000000002,0.0,0.0,0.0
2024-01-04 10:00:00,0.001,0.16833333333333333,0.0,0.0,0.0
2024-01-04 10:15:00,0.001,0.25233333333333335,0.0,0.8,0.0
2024-01-04 10:30:00,0.001,0.255,0.0,2.4,0.0
2024-01-04 10:45:00,0.001,0.10126666666666667,0.0,0.0,0.0
2024-01-04 11:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-04 11:15:00,0.001,0.052,0.0,0.0,0.0
2024-01-04 11:30:00,0.001,0.13466666666666666,0.0,0.0,0.0
2024-01-04 11:45:00,0.001,0.3233333333333333,6.6,0.0,0.0
2024-01-04 12:00:00,0.001,0.21666666666666667,11.0,0.0,0.0
2024-01-04 12:15:00,0.001,0.052,2.933333333333333,0.0,0.0
2024-01-04 12:30:00,0.001,0.052,0.0,0.0,0.0
2024-01-04 12:45:00,0.001,0.052,0.0,0.0,0.0
2024-01-04 13:00:00,0.001,0.114,0.0,0.8,0.0
2024-01-04 13:15:00,0.001,0.397,0.0,2.4,0.0
2024-01-04 13:30:00,0.001,0.16366666666666668,0.0,0.0,0.0
2024-01-04 13:45:00,0.001,0.052,0.0,0.0,0.0
