,WasherDryer,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-10-24 07:15:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-10-24 07:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 07:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 08:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 08:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-24 08:30:00,0.001,0.001,0.3433333333333334,0.0,0.0,1.0
2024-10-24 08:45:00,0.001,0.001,0.052,0.0,1.6,0.0
2024-10-24 09:00:00,0.001,0.001,0.052,0.0,1.2,0.0
2024-10-24 09:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 09:30:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-10-24 09:45:00,0.001,0.001,0.30533333333333335,0.0,0.0,0.0
2024-10-24 10:00:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-10-24 10:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 10:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 10:45:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-10-24 11:00:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-24 11:15:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-10-24 11:30:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-10-24 11:45:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-10-24 12:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 12:15:00,0.001,0.001,0.242,10.266666666666667,0.0,0.0
2024-10-24 12:30:00,0.001,0.001,0.14066666666666666,11.0,0.0,0.0
2024-10-24 12:45:00,0.001,0.001,0.20400000000000001,5.866666666666666,0.0,0.0
2024-10-24 13:00:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-10-24 13:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 13:30:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-10-24 13:45:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-10-24 14:00:00,0.001,0.001,0.052,3.6666666666666665,0.0,0.0
2024-10-24 14:15:00,0.001,0.001,0.242,0.7333333333333333,0.0,0.0
2024-10-24 14:30:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-10-24 14:45:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-10-24 15:00:00,0.001,0.001,0.242,0.0,0.0,1.0
2024-10-24 15:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 15:30:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-10-24 15:45:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-10-24 16:00:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-10-24 16:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-24 16:30:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-10-24 16:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 17:00:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-10-24 17:15:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-10-24 17:30:00,0.001,0.001,0.22933333333333333,0.0,0.0,0.0
2024-10-24 17:45:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-10-24 18:00:00,0.001,0.001,0.052,1.4666666666666666,0.0,0.0
2024-10-24 18:15:00,0.001,0.001,0.052,3.6666666666666665,0.0,1.0
2024-10-24 18:30:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-10-24 18:45:00,0.001,0.001,0.2673333333333333,0.0,0.0,0.0
2024-10-24 19:00:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-10-24 19:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 19:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 19:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 20:00:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-10-24 20:15:00,0.001,0.001,0.29266666666666663,0.0,0.0,0.0
2024-10-24 20:30:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-10-24 20:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 21:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 21:15:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-10-24 21:30:00,0.001,0.001,0.432,0.0,1.0666666666666667,1.0
2024-10-24 21:45:00,0.001,0.001,0.128,0.0,0.26666666666666666,0.0
2024-10-24 22:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 22:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 22:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 22:45:00,0.001,0.001,0.25466666666666665,0.0,0.0,0.0
2024-10-24 23:00:00,0.001,0.001,0.33066666666666666,0.0,0.0,0.0
2024-10-24 23:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 23:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-24 23:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 00:00:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-10-25 00:15:00,0.001,0.001,0.29266666666666663,0.0,0.0,0.0
2024-10-25 00:30:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-10-25 00:45:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-10-25 01:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 01:15:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-10-25 01:30:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-25 01:45:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-10-25 02:00:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-10-25 02:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 02:30:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-10-25 02:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-25 03:00:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-10-25 03:15:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-10-25 03:30:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-10-25 03:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 04:00:00,0.001,0.001,0.20400000000000001,0.0,0.13333333333333333,0.6666666666666666
2024-10-25 04:15:00,0.001,0.001,0.17866666666666664,0.0,2.0,0.3333333333333333
2024-10-25 04:30:00,0.001,0.001,0.052,0.0,1.0666666666666667,0.0
2024-10-25 04:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-25 05:00:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-10-25 05:15:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-10-25 05:30:00,0.001,0.001,0.22933333333333333,0.0,0.0,0.0
2024-10-25 05:45:00,0.001,0.001,0.052,9.533333333333333,0.0,0.0
2024-10-25 06:00:00,0.001,0.001,0.09,10.266666666666667,0.0,0.0
2024-10-25 06:15:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-10-25 06:30:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-10-25 06:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-25 07:00:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-10-25 07:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 07:30:00,0.001,0.001,0.128,0.0,0.0,1.0
2024-10-25 07:45:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-10-25 08:00:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-25 08:15:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-10-25 08:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 08:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 09:00:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-10-25 09:15:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-10-25 09:30:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-10-25 09:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 10:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 10:15:00,0.001,0.001,0.052,5.133333333333334,0.0,0.0
2024-10-25 10:30:00,0.001,0.001,0.29266666666666663,6.6,0.0,0.0
2024-10-25 10:45:00,0.001,0.001,0.29266666666666663,0.0,0.0,1.0
2024-10-25 11:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 11:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 11:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 11:45:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-10-25 12:00:00,0.001,0.001,0.432,0.0,0.0,0.0
2024-10-25 12:15:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-10-25 12:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 12:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 13:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 13:15:00,0.001,0.001,0.2673333333333333,0.0,0.0,0.0
2024-10-25 13:30:00,0.001,0.001,0.31799999999999995,0.0,0.0,0.0
2024-10-25 13:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 14:00:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-10-25 14:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 14:30:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-10-25 14:45:00,0.001,0.001,0.28,0.7333333333333333,0.0,0.0
2024-10-25 15:00:00,0.001,0.001,0.17866666666666664,8.066666666666666,0.0,0.0
2024-10-25 15:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 15:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 15:45:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-10-25 16:00:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-25 16:15:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-10-25 16:30:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-10-25 16:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 17:00:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-10-25 17:15:00,0.001,0.001,0.242,0.0,0.0,1.0
2024-10-25 17:30:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-10-25 17:45:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-10-25 18:00:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-10-25 18:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 18:30:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-10-25 18:45:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-10-25 19:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 19:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-25 19:30:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-10-25 19:45:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-10-25 20:00:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-10-25 20:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 20:30:00,0.001,0.001,0.09,0.0,0.0,1.0
2024-10-25 20:45:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-10-25 21:00:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-10-25 21:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-25 21:30:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-10-25 21:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 22:00:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-10-25 22:15:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-10-25 22:30:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-25 22:45:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-10-25 23:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 23:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-25 23:30:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-10-25 23:45:00,0.001,0.001,0.29266666666666663,0.0,0.0,1.0
2024-10-26 00:00:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-10-26 00:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 00:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 00:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 01:00:00,0.001,0.001,0.30533333333333335,0.0,0.0,0.0
2024-10-26 01:15:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-10-26 01:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 01:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 02:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 02:15:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-10-26 02:30:00,0.001,0.001,0.432,0.0,0.0,0.0
2024-10-26 02:45:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-10-26 03:00:00,0.001,0.001,0.052,0.0,0.0,0.6666666666666666
2024-10-26 03:15:00,0.001,0.001,0.052,0.0,0.0,0.3333333333333333
2024-10-26 03:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 03:45:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-10-26 04:00:00,0.001,0.001,0.30533333333333335,0.0,0.13333333333333333,0.0
2024-10-26 04:15:00,0.001,0.001,0.052,0.0,2.0,0.0
2024-10-26 04:30:00,0.001,0.001,0.052,0.0,0.4,0.0
2024-10-26 04:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 05:00:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-10-26 05:15:00,0.001,0.001,0.2673333333333333,0.0,0.0,0.0
2024-10-26 05:30:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-10-26 05:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 06:00:00,0.001,0.001,0.052,0.0,0.0,0.6666666666666666
2024-10-26 06:15:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.3333333333333333
2024-10-26 06:30:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-26 06:45:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-10-26 07:00:00,0.001,0.001,0.14066666666666666,0.0,0.0,1.6666666666666667
2024-10-26 07:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 07:30:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-10-26 07:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-26 08:00:00,0.001,0.001,0.107,0.0,0.0,0.0
2024-10-26 08:15:00,0.001,0.001,0.217,0.0,0.0,0.0
2024-10-26 08:30:00,0.001,0.001,0.11566666666666667,0.0,0.0,1.0
2024-10-26 08:45:00,0.001,0.001,0.065,0.0,0.0,0.0
2024-10-26 09:00:00,0.001,0.001,0.24233333333333335,0.0,0.0,1.6666666666666667
2024-10-26 09:15:00,0.001,0.001,0.162,0.0,0.0,0.0
2024-10-26 09:30:00,0.001,0.001,0.065,0.0,0.0,0.0
2024-10-26 09:45:00,0.001,0.001,0.255,0.0,0.0,0.0
2024-10-26 10:00:00,0.001,0.001,0.07766666666666668,0.0,0.0,1.3333333333333333
2024-10-26 10:15:00,0.001,0.001,0.1821333333333333,0.0,0.0,0.0
2024-10-26 10:30:00,0.001,0.001,0.20400000000000001,0.0,0.0,2.3333333333333335
2024-10-26 10:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 11:00:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-10-26 11:15:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-10-26 11:30:00,0.001,0.001,0.128,0.0,0.0,2.3333333333333335
2024-10-26 11:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-26 12:00:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-10-26 12:15:00,0.001,0.001,0.052,0.0,0.0,1.3333333333333333
2024-10-26 12:30:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-10-26 12:45:00,0.001,0.001,0.7370666666666668,0.0,0.0,0.0
2024-10-26 13:00:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-26 13:15:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-10-26 13:30:00,0.001,0.001,0.052,0.0,0.0,1.3333333333333333
2024-10-26 13:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 14:00:00,0.001,0.001,0.16599999999999998,0.0,0.0,1.3333333333333333
2024-10-26 14:15:00,0.001,0.001,0.30533333333333335,0.0,0.0,0.0
2024-10-26 14:30:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-10-26 14:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 15:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 15:15:00,0.001,0.001,0.052,5.133333333333334,0.0,0.0
2024-10-26 15:30:00,0.001,0.001,0.31799999999999995,11.0,0.0,0.0
2024-10-26 15:45:00,0.001,0.001,0.2673333333333333,11.0,0.0,0.0
2024-10-26 16:00:00,0.001,0.001,0.052,11.0,0.0,0.0
2024-10-26 16:15:00,0.001,0.001,0.052,11.0,0.0,0.0
2024-10-26 16:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 16:45:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-10-26 17:00:00,0.001,0.001,0.432,2.933333333333333,0.0,1.0
2024-10-26 17:15:00,0.001,0.001,0.09,5.866666666666666,0.0,0.0
2024-10-26 17:30:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-10-26 17:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 18:00:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-10-26 18:15:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-10-26 18:30:00,0.001,0.001,0.29266666666666663,0.0,0.0,0.0
2024-10-26 18:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 19:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 19:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 19:30:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-10-26 19:45:00,0.001,0.001,0.25466666666666665,0.0,0.0,0.6666666666666666
2024-10-26 20:00:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.3333333333333333
2024-10-26 20:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 20:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-26 20:45:00,0.001,0.001,0.25093333333333334,0.0,0.0,0.0
2024-10-26 21:00:00,0.001,0.001,0.35133333333333333,0.0,0.0,1.0
2024-10-26 21:15:00,0.001,0.001,0.3513266666666667,0.0,0.0,0.0
2024-10-26 21:30:00,0.001,0.001,0.4871,0.0,0.0,0.0
2024-10-26 21:45:00,0.001,0.001,0.3087,0.0,0.0,0.0
2024-10-26 22:00:00,0.001,0.001,0.5755,0.0,0.0,0.0
2024-10-26 22:15:00,0.001,0.001,0.6207,0.0,0.0,1.0
2024-10-26 22:30:00,0.001,0.001,0.4687,0.0,0.0,0.3333333333333333
2024-10-26 22:45:00,0.001,0.001,0.5181666666666667,0.0,0.0,0.0
2024-10-26 23:00:00,0.001,0.001,0.36036666666666667,0.0,0.0,0.0
2024-10-26 23:15:00,0.001,0.001,0.24863333333333332,0.0,0.0,1.0
2024-10-26 23:30:00,0.001,0.001,0.3907,0.0,0.0,0.0
2024-10-26 23:45:00,0.001,0.001,0.28936666666666666,0.0,0.0,0.0
2024-10-27 00:00:00,0.001,0.001,0.2007,0.0,0.0,2.0
2024-10-27 00:15:00,0.001,0.001,0.3811666666666666,0.0,0.0,0.0
2024-10-27 00:30:00,0.001,0.001,0.31329999999999997,0.0,0.0,0.0
2024-10-27 00:45:00,0.001,0.001,0.4480333333333333,0.0,0.0,0.0
2024-10-27 01:00:00,0.001,0.001,0.8478333333333333,0.0,0.0,1.0
2024-10-27 01:15:00,0.001,0.001,0.3087,0.0,0.0,1.0
2024-10-27 01:30:00,0.001,0.001,0.3467,0.0,0.0,0.3333333333333333
2024-10-27 01:45:00,0.001,0.001,0.3604333333333333,0.0,0.0,0.0
2024-10-27 02:00:00,0.001,0.001,0.2763666666666666,0.0,0.0,0.0
2024-10-27 02:15:00,0.001,0.001,0.8112533333333334,0.0,0.0,0.0
2024-10-27 02:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 02:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 03:00:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-10-27 03:15:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-10-27 03:30:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-27 03:45:00,0.001,0.001,0.10266666666666667,0.0,0.0,1.0
2024-10-27 04:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 04:15:00,0.001,0.001,0.9848666666666668,0.0,1.3333333333333333,0.0
2024-10-27 04:30:00,0.001,0.001,0.16599999999999998,0.0,2.0,1.3333333333333333
2024-10-27 04:45:00,0.001,0.001,0.31799999999999995,0.0,0.0,0.0
2024-10-27 05:00:00,0.001,0.001,0.15333333333333332,0.0,0.0,1.6666666666666667
2024-10-27 05:15:00,0.001,0.001,0.052,0.0,0.0,1.3333333333333333
2024-10-27 05:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 05:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 06:00:00,0.001,0.001,0.33066666666666666,0.0,0.0,0.0
2024-10-27 06:15:00,0.001,0.001,0.25466666666666665,0.0,0.0,0.0
2024-10-27 06:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 06:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 07:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 07:15:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-10-27 07:30:00,0.001,0.001,0.432,0.0,0.0,0.0
2024-10-27 07:45:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-10-27 08:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 08:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 08:30:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-10-27 08:45:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-10-27 09:00:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-10-27 09:15:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-10-27 09:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 09:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 10:00:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-10-27 10:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-27 10:30:00,0.001,0.001,0.17866666666666664,10.266666666666667,0.0,0.0
2024-10-27 10:45:00,0.001,0.001,0.052,11.0,0.0,0.0
2024-10-27 11:00:00,0.001,0.001,0.052,5.133333333333334,0.0,0.0
2024-10-27 11:15:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-10-27 11:30:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-10-27 11:45:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-10-27 12:00:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-10-27 12:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 12:30:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.6666666666666666
2024-10-27 12:45:00,0.001,0.001,0.242,0.0,0.0,0.3333333333333333
2024-10-27 13:00:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-10-27 13:15:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-10-27 13:30:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-10-27 13:45:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-10-27 14:00:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-27 14:15:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-10-27 14:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 14:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-10-27 15:00:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-10-27 15:15:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-10-27 15:30:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-10-27 15:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 16:00:00,0.001,0.001,0.09,0.0,0.0,1.0
2024-10-27 16:15:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-10-27 16:30:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-10-27 16:45:00,0.001,0.001,0.22933333333333333,0.0,0.0,0.0
2024-10-27 17:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 17:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-10-27 17:30:00,0.001,0.001,0.1306,0.0,0.0,0.0
2024-10-27 17:45:00,0.001,0.001,0.24233333333333335,0.0,0.0,0.0
2024-10-27 18:00:00,0.001,0.001,0.3309475456078324,0.0,0.0,0.0
2024-10-27 18:15:00,0.001,0.001,0.27025219735291434,0.0,0.0,1.3333333333333333
2024-10-27 18:30:00,0.001,0.001,0.35950553068624763,0.0,0.0,0.3333333333333333
2024-10-27 18:45:00,0.001,0.001,0.3490521973529143,0.0,0.0,3.0
2024-10-27 19:00:00,0.001,0.001,0.4682521973529143,0.0,0.0,0.0
2024-10-27 19:15:00,0.001,0.001,0.62266273355295,0.0,0.0,1.3333333333333333
2024-10-27 19:30:00,0.001,0.001,0.45545707570600685,0.0,0.0,0.0
2024-10-27 19:45:00,0.001,0.001,0.42960927305892116,0.0,0.0,0.0
2024-10-27 20:00:00,0.001,0.001,0.3520759397255878,0.0,0.0,1.0
2024-10-27 20:15:00,0.001,0.001,0.3520759397255878,0.0,0.0,0.0
2024-10-27 20:30:00,0.001,0.001,0.6386797761098517,0.0,0.0,0.0
2024-10-27 20:45:00,0.001,0.001,0.44151886401958096,0.0,0.0,0.0
2024-10-27 21:00:00,0.001,0.001,0.1898034798235276,0.0,0.0,0.0
2024-10-27 21:15:00,0.001,0.001,0.18769999999999998,0.0,0.0,0.0
2024-10-27 21:30:00,0.001,0.001,0.18769999999999998,0.0,0.0,0.0
2024-10-27 21:45:00,0.001,0.001,0.2763666666666666,0.0,0.0,0.0
2024-10-27 22:00:00,0.001,0.001,0.5677000000000001,0.0,0.0,0.0
